,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
95,1,1:13.0,D. Schröder misses 2-pt layup from 2 ft,,16,27
96,1,1:12.0,,Defensive rebound by B. Lopez,16,27
97,1,1:03.0,,Shooting foul by K. Korver (drawn by T. Young),16,27
98,1,1:03.0,,T. Young makes free throw 1 of 2,16,28
99,1,1:03.0,,T. Young makes free throw 2 of 2,16,29
100,1,0:38.0,K. Bazemore misses 3-pt jump shot from 23 ft,,16,29
101,1,0:37.0,,Defensive rebound by D. Williams,16,29
102,1,0:27.0,,B. Lopez makes 2-pt dunk at rim (assist by J. Jack),16,31
103,1,0:08.0,P. Antić misses 3-pt jump shot from 27 ft,,16,31
104,1,0:06.0,,Defensive rebound by B. Lopez,16,31
105,1,0:01.0,,D. Williams misses 3-pt jump shot from 30 ft,16,31
106,1,0:00.0,,Offensive rebound by Team,16,31
107,2,11:47.0,M. Scott misses 3-pt jump shot from 25 ft,,16,31
108,2,11:46.0,Offensive rebound by A. Horford,,16,31
109,2,11:41.0,K. Korver makes 2-pt jump shot from 8 ft (assist by A. Horford),,18,31
110,2,11:21.0,,J. Johnson misses 2-pt jump shot from 8 ft,18,31
111,2,11:19.0,Defensive rebound by M. Scott,,18,31
112,2,11:11.0,Shooting foul by M. Teletović (drawn by D. Schröder),,18,31
113,2,11:11.0,D. Schröder misses free throw 1 of 2,,18,31
114,2,11:11.0,Offensive rebound by Team,,18,31
115,2,11:11.0,D. Schröder makes free throw 2 of 2,,19,31
116,2,11:03.0,,J. Jack misses 2-pt jump shot from 13 ft,19,31
117,2,11:02.0,Defensive rebound by Team,,19,31
118,2,10:54.0,M. Scott misses 3-pt jump shot from 25 ft,,19,31
119,2,10:53.0,,Defensive rebound by J. Johnson,19,31
120,2,10:38.0,,A. Anderson makes 2-pt jump shot from 18 ft,19,33
121,2,10:30.0,Personal foul by A. Anderson (drawn by K. Korver),,19,33
122,2,10:25.0,Personal foul by M. Plumlee (drawn by A. Horford),,19,33
123,2,10:22.0,A. Horford makes 2-pt layup from 2 ft (assist by K. Korver),,21,33
124,2,10:08.0,,M. Teletović misses 3-pt jump shot from 26 ft,21,33
125,2,10:07.0,,Offensive rebound by M. Plumlee,21,33
126,2,9:57.0,,M. Teletović misses 3-pt jump shot from 24 ft,21,33
127,2,9:56.0,Defensive rebound by A. Horford,,21,33
128,2,9:42.0,K. Korver misses 3-pt jump shot from 27 ft,,21,33
129,2,9:41.0,,Defensive rebound by M. Teletović,21,33
130,2,9:25.0,,Turnover by A. Anderson (bad pass),21,33
131,2,9:25.0,D. Carroll enters the game for K. Bazemore,,21,33
132,2,9:10.0,D. Schröder misses 3-pt jump shot from 24 ft,,21,33
133,2,9:09.0,,Defensive rebound by J. Johnson,21,33
134,2,8:52.0,,M. Teletović misses 2-pt jump shot from 10 ft,21,33
135,2,8:51.0,Defensive rebound by M. Scott,,21,33
136,2,8:44.0,D. Schröder makes 2-pt layup from 2 ft,,23,33
137,2,8:25.0,,M. Plumlee misses 2-pt layup from 3 ft (block by A. Horford),23,33
138,2,8:23.0,Defensive rebound by D. Carroll,,23,33
139,2,8:17.0,M. Scott makes 2-pt layup from 2 ft (assist by K. Korver),,25,33
140,2,8:15.0,,Brooklyn full timeout,25,33
141,2,8:15.0,,B. Lopez enters the game for M. Plumlee,25,33
142,2,8:15.0,,T. Young enters the game for M. Teletović,25,33
143,2,8:00.0,,Turnover by B. Lopez (traveling),25,33
144,2,7:54.0,Offensive foul by D. Carroll (drawn by J. Jack),,25,33
145,2,7:54.0,Turnover by D. Carroll (offensive foul),,25,33
146,2,7:54.0,J. Teague enters the game for K. Korver,,25,33
147,2,7:54.0,,D. Williams enters the game for A. Anderson,25,33
148,2,7:31.0,,J. Johnson misses 3-pt jump shot from 27 ft,25,33
149,2,7:28.0,Defensive rebound by J. Teague,,25,33
150,2,7:23.0,M. Scott misses 3-pt jump shot from 26 ft,,25,33
151,2,7:22.0,,Defensive rebound by T. Young,25,33
152,2,7:09.0,,T. Young makes 2-pt hook shot from 5 ft (assist by D. Williams),25,35
153,2,6:46.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by A. Horford),,28,35
154,2,6:31.0,,J. Johnson misses 2-pt jump shot from 5 ft,28,35
155,2,6:30.0,,Offensive rebound by T. Young,28,35
156,2,6:22.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Jack),28,38
157,2,6:12.0,Turnover by D. Carroll (lost ball; steal by D. Williams),,28,38
158,2,6:05.0,,T. Young misses 2-pt layup from 3 ft,28,38
159,2,6:04.0,Defensive rebound by M. Scott,,28,38
160,2,5:58.0,J. Teague misses 3-pt jump shot from 25 ft,,28,38
161,2,5:56.0,,Defensive rebound by J. Johnson,28,38
162,2,5:46.0,,D. Williams misses 3-pt jump shot from 25 ft,28,38
163,2,5:44.0,,Offensive rebound by J. Johnson,28,38
164,2,5:43.0,,Shooting foul by D. Carroll (drawn by J. Johnson),28,38
165,2,5:43.0,Official timeout,,28,38
166,2,5:43.0,,B. Bogdanović enters the game for J. Jack,28,38
167,2,5:43.0,P. Antić enters the game for M. Scott,,28,38
168,2,5:43.0,P. Millsap enters the game for A. Horford,,28,38
169,2,5:43.0,,J. Johnson makes free throw 1 of 2,28,39
170,2,5:43.0,,J. Johnson misses free throw 2 of 2,28,39
171,2,5:42.0,Defensive rebound by P. Antić,,28,39
172,2,5:27.0,P. Antić makes 3-pt jump shot from 25 ft (assist by P. Millsap),,31,39
173,2,5:05.0,,B. Bogdanović misses 2-pt jump shot from 11 ft,31,39
174,2,5:04.0,Defensive rebound by P. Millsap,,31,39
175,2,4:44.0,P. Millsap makes 2-pt jump shot from 11 ft (assist by D. Schröder),,33,39
176,2,4:33.0,,B. Lopez misses 2-pt jump shot from 11 ft,33,39
177,2,4:32.0,Defensive rebound by D. Carroll,,33,39
178,2,4:15.0,P. Millsap misses 2-pt jump shot from 13 ft,,33,39
179,2,4:14.0,,Defensive rebound by B. Lopez,33,39
180,2,4:07.0,,Shooting foul by P. Antić (drawn by B. Lopez),33,39
181,2,4:07.0,,B. Lopez makes free throw 1 of 2,33,40
182,2,4:07.0,,B. Lopez makes free throw 2 of 2,33,41
183,2,3:57.0,Turnover by D. Schröder (lost ball),,33,41
184,2,3:39.0,,Turnover by T. Young (lost ball; steal by P. Millsap),33,41
185,2,3:35.0,,Violation by T. Young (def goaltending),33,41
186,2,3:35.0,J. Teague makes 2-pt layup from 2 ft (assist by P. Millsap),,35,41
187,2,3:18.0,,T. Young makes 2-pt hook shot from 4 ft (assist by J. Johnson),35,43
188,2,3:13.0,Turnover by J. Teague (offensive foul),,35,43
189,2,3:13.0,,Offensive charge foul by J. Teague (drawn by D. Williams),35,43
190,2,3:13.0,Violation by Team (delay of game),,35,43
191,2,2:58.0,,T. Young misses 2-pt layup from 2 ft,35,43
192,2,2:57.0,Defensive rebound by Team,,35,43
193,2,2:57.0,Atlanta full timeout,,35,43
194,2,2:57.0,K. Korver enters the game for D. Schröder,,35,43
195,2,2:57.0,A. Horford enters the game for P. Antić,,35,43
196,2,2:38.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by K. Korver),,38,43
197,2,2:19.0,,Personal foul by K. Korver (drawn by B. Lopez),38,43
198,2,2:06.0,,B. Lopez misses 2-pt layup from 2 ft (block by P. Millsap),38,43
199,2,2:05.0,Defensive rebound by P. Millsap,,38,43
200,2,2:04.0,Personal foul by B. Lopez (drawn by P. Millsap),,38,43
201,2,2:04.0,,A. Anderson enters the game for B. Bogdanović,38,43
202,2,1:53.0,J. Teague misses 3-pt jump shot from 26 ft,,38,43
203,2,1:52.0,,Defensive rebound by Team,38,43
204,2,1:52.0,Loose ball foul by D. Carroll (drawn by A. Anderson),,38,43
205,2,1:52.0,K. Bazemore enters the game for D. Carroll,,38,43
206,2,1:52.0,,J. Jack enters the game for D. Williams,38,43
207,2,1:31.0,,J. Johnson misses 2-pt jump shot from 9 ft,38,43
208,2,1:30.0,Defensive rebound by A. Horford,,38,43
209,2,1:21.0,Turnover by J. Teague (lost ball),,38,43
210,2,1:03.0,,T. Young makes 2-pt jump shot from 17 ft,38,45
211,2,0:48.0,J. Teague misses 3-pt jump shot from 25 ft,,38,45
212,2,0:47.0,Offensive rebound by P. Millsap,,38,45
213,2,0:46.0,P. Millsap misses 2-pt hook shot from 4 ft,,38,45
214,2,0:45.0,Offensive rebound by P. Millsap,,38,45
215,2,0:44.0,Shooting foul by J. Johnson (drawn by P. Millsap),,38,45
216,2,0:44.0,P. Millsap makes free throw 1 of 2,,39,45
217,2,0:44.0,D. Schröder enters the game for J. Teague,,39,45
218,2,0:44.0,S. Mack enters the game for K. Korver,,39,45
219,2,0:44.0,P. Millsap makes free throw 2 of 2,,40,45
220,2,0:28.0,,A. Anderson makes 2-pt jump shot from 13 ft (assist by T. Young),40,47
221,2,0:26.0,Atlanta full timeout,,40,47
222,2,0:26.0,,M. Plumlee enters the game for B. Lopez,40,47
223,2,0:26.0,K. Korver enters the game for S. Mack,,40,47
224,2,0:04.0,Turnover by Team (shot clock),,40,47
225,2,0:04.0,,Brooklyn full timeout,40,47
226,2,0:04.0,P. Antić enters the game for K. Korver,,40,47
227,2,0:04.0,,B. Lopez enters the game for M. Plumlee,40,47
228,2,0:04.0,,B. Bogdanović enters the game for T. Young,40,47
229,2,0:01.0,,J. Johnson misses 3-pt jump shot from 29 ft,40,47
230,2,0:00.0,,Offensive rebound by Team,40,47
231,3,11:39.0,D. Carroll misses 3-pt jump shot from 25 ft,,40,47
232,3,11:38.0,Offensive rebound by Team,,40,47
233,3,11:38.0,,Loose ball foul by J. Johnson (drawn by P. Millsap),40,47
234,3,11:28.0,P. Millsap misses 2-pt layup from 1 ft,,40,47
235,3,11:27.0,Offensive rebound by P. Millsap,,40,47
236,3,11:26.0,P. Millsap misses 2-pt tip-in from 2 ft,,40,47
237,3,11:25.0,,Defensive rebound by J. Johnson,40,47
238,3,11:03.0,,Turnover by J. Johnson (lost ball; steal by A. Horford),40,47
239,3,11:02.0,Personal foul by D. Williams (drawn by J. Teague),,40,47
240,3,10:56.0,J. Teague misses 2-pt layup from 3 ft,,40,47
241,3,10:55.0,Offensive rebound by J. Teague,,40,47
242,3,10:52.0,P. Millsap makes 2-pt dunk at rim (assist by J. Teague),,42,47
243,3,10:35.0,,T. Young misses 2-pt jump shot from 14 ft,42,47
244,3,10:34.0,,Offensive rebound by B. Lopez,42,47
245,3,10:22.0,,T. Young misses 2-pt layup from 2 ft,42,47
246,3,10:20.0,Defensive rebound by A. Horford,,42,47
247,3,10:17.0,D. Carroll makes 2-pt layup from 2 ft (assist by A. Horford),,44,47
248,3,10:17.0,,Brooklyn full timeout,44,47
249,3,10:05.0,,Shooting foul by A. Horford (drawn by B. Lopez),44,47
250,3,10:05.0,,B. Lopez makes free throw 1 of 2,44,48
251,3,10:05.0,,B. Lopez misses free throw 2 of 2,44,48
252,3,10:04.0,Defensive rebound by D. Carroll,,44,48
253,3,9:41.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by A. Horford),,47,48
254,3,9:26.0,,B. Bogdanović makes 2-pt jump shot from 17 ft (assist by J. Johnson),47,50
255,3,9:01.0,Turnover by D. Carroll (lost ball),,47,50
256,3,8:51.0,,Shooting foul by A. Horford (drawn by B. Lopez),47,50
257,3,8:51.0,,B. Lopez makes free throw 1 of 2,47,51
258,3,8:51.0,,B. Lopez makes free throw 2 of 2,47,52
259,3,8:41.0,K. Korver misses 3-pt jump shot from 24 ft,,47,52
260,3,8:40.0,,Defensive rebound by D. Williams,47,52
261,3,8:33.0,,D. Williams misses 2-pt jump shot from 9 ft,47,52
262,3,8:32.0,Defensive rebound by P. Millsap,,47,52
263,3,8:29.0,Shooting foul by J. Johnson (drawn by J. Teague),,47,52
264,3,8:29.0,J. Teague makes free throw 1 of 2,,48,52
265,3,8:29.0,J. Teague makes free throw 2 of 2,,49,52
266,3,8:15.0,,Turnover by T. Young (lost ball; steal by J. Teague),49,52
267,3,8:10.0,D. Carroll makes 2-pt dunk at rim (assist by J. Teague),,51,52
268,3,7:56.0,,D. Williams misses 2-pt jump shot from 18 ft,51,52
269,3,7:55.0,Defensive rebound by D. Carroll,,51,52
270,3,7:48.0,A. Horford misses 2-pt jump shot from 13 ft,,51,52
271,3,7:47.0,,Defensive rebound by B. Bogdanović,51,52
272,3,7:33.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,51,52
273,3,7:32.0,Defensive rebound by Team,,51,52
274,3,7:14.0,A. Horford misses 2-pt layup from 1 ft,,51,52
275,3,7:12.0,,Defensive rebound by D. Williams,51,52
276,3,7:07.0,,J. Johnson makes 2-pt jump shot from 15 ft (assist by D. Williams),51,54
277,3,6:55.0,K. Bazemore enters the game for D. Carroll,,51,54
278,3,6:55.0,,A. Anderson enters the game for J. Johnson,51,54
279,3,6:45.0,P. Millsap misses 2-pt jump shot from 6 ft,,51,54
280,3,6:43.0,,Defensive rebound by D. Williams,51,54
281,3,6:32.0,,B. Bogdanović makes 2-pt dunk at rim (assist by T. Young),51,56
282,3,6:22.0,K. Bazemore misses 3-pt jump shot from 23 ft,,51,56
283,3,6:21.0,,Defensive rebound by A. Anderson,51,56
284,3,6:01.0,,B. Lopez makes 2-pt jump shot from 18 ft (assist by D. Williams),51,58
285,3,5:49.0,J. Teague makes 2-pt jump shot from 18 ft,,53,58
286,3,5:49.0,Shooting foul by D. Williams (drawn by J. Teague),,53,58
287,3,5:49.0,D. Carroll enters the game for K. Korver,,53,58
288,3,5:49.0,P. Antić enters the game for A. Horford,,53,58
289,3,5:49.0,J. Teague makes free throw 1 of 1,,54,58
290,3,5:36.0,,Turnover by A. Anderson (bad pass; steal by P. Millsap),54,58
291,3,5:24.0,J. Teague misses 2-pt jump shot from 12 ft,,54,58
292,3,5:23.0,,Defensive rebound by B. Bogdanović,54,58
293,3,5:00.0,,B. Lopez misses 2-pt jump shot from 15 ft,54,58
294,3,4:59.0,Defensive rebound by K. Bazemore,,54,58
295,3,4:53.0,D. Carroll makes 2-pt layup from 1 ft,,56,58
296,3,4:35.0,,J. Johnson enters the game for B. Bogdanović,56,58
297,3,4:35.0,D. Schröder enters the game for J. Teague,,56,58
298,3,4:29.0,,D. Williams misses 2-pt jump shot from 18 ft,56,58
299,3,4:28.0,Defensive rebound by P. Millsap,,56,58
300,3,4:24.0,K. Bazemore makes 2-pt dunk at rim (assist by D. Schröder),,58,58
301,3,4:14.0,,Turnover by D. Williams (bad pass; steal by P. Millsap),58,58
302,3,4:10.0,P. Millsap makes 2-pt layup from 2 ft,,60,58
303,3,4:00.0,,Brooklyn full timeout,60,58
304,3,4:00.0,,J. Jack enters the game for D. Williams,60,58
305,3,3:45.0,,A. Anderson misses 3-pt jump shot from 23 ft,60,58
306,3,3:44.0,Defensive rebound by K. Bazemore,,60,58
307,3,3:37.0,Turnover by P. Millsap (lost ball),,60,58
308,3,3:16.0,,J. Johnson misses 2-pt jump shot from 19 ft,60,58
309,3,3:15.0,,Offensive rebound by T. Young,60,58
310,3,3:14.0,,T. Young misses 2-pt tip-in from 2 ft,60,58
311,3,3:13.0,Defensive rebound by P. Antić,,60,58
312,3,3:05.0,,B. Bogdanović enters the game for A. Anderson,60,58
313,3,2:59.0,D. Schröder misses 2-pt jump shot from 10 ft,,60,58
314,3,2:58.0,Offensive rebound by Team,,60,58
315,3,2:58.0,,Loose ball foul by B. Lopez (drawn by P. Antić),60,58
316,3,2:58.0,Atlanta full timeout,,60,58
317,3,2:58.0,K. Korver enters the game for D. Carroll,,60,58
318,3,2:58.0,P. Antić makes free throw 1 of 2,,61,58
319,3,2:58.0,P. Antić makes free throw 2 of 2,,62,58
320,3,2:43.0,,J. Jack misses 2-pt jump shot from 9 ft,62,58
321,3,2:41.0,,Offensive rebound by T. Young,62,58
322,3,2:38.0,,T. Young makes 2-pt jump shot from 4 ft,62,60
323,3,2:21.0,P. Antić misses 3-pt jump shot from 26 ft,,62,60
324,3,2:20.0,,Defensive rebound by T. Young,62,60
325,3,2:16.0,,Personal foul by P. Antić (drawn by B. Lopez),62,60
326,3,2:07.0,,T. Young makes 2-pt jump shot from 4 ft (assist by J. Jack),62,62
327,3,1:41.0,P. Antić misses 2-pt layup from 3 ft,,62,62
328,3,1:39.0,,Defensive rebound by T. Young,62,62
329,3,1:33.0,,T. Young misses 2-pt layup from 2 ft,62,62
330,3,1:32.0,,Offensive rebound by T. Young,62,62
331,3,1:31.0,,T. Young misses 2-pt tip-in from 2 ft,62,62
332,3,1:30.0,Defensive rebound by D. Schröder,,62,62
333,3,1:23.0,K. Bazemore misses 3-pt jump shot from 23 ft,,62,62
334,3,1:22.0,,Defensive rebound by J. Jack,62,62
335,3,1:14.0,,T. Young makes 2-pt jump shot from 7 ft (assist by J. Jack),62,64
336,3,0:53.0,P. Millsap misses 3-pt jump shot from 25 ft,,62,64
337,3,0:52.0,Offensive rebound by P. Antić,,62,64
338,3,0:50.0,P. Antić misses 2-pt layup from 2 ft (block by B. Lopez),,62,64
339,3,0:48.0,,Defensive rebound by J. Jack,62,64
340,3,0:40.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by J. Jack),62,67
341,3,0:31.0,D. Schröder misses 2-pt layup from 2 ft,,62,67
342,3,0:31.0,,Defensive rebound by J. Jack,62,67
343,3,0:07.0,,J. Johnson misses 3-pt jump shot from 25 ft,62,67
344,3,0:06.0,Defensive rebound by P. Antić,,62,67
345,3,0:02.0,D. Schröder misses 2-pt layup from 2 ft,,62,67
346,3,0:00.0,,Defensive rebound by J. Johnson,62,67
347,4,11:43.0,,B. Bogdanović misses 2-pt jump shot from 20 ft,62,67
348,4,11:42.0,Defensive rebound by A. Horford,,62,67
349,4,11:29.0,A. Horford misses 2-pt jump shot from 18 ft,,62,67
350,4,11:28.0,,Defensive rebound by T. Young,62,67
351,4,11:12.0,,J. Johnson makes 2-pt jump shot from 4 ft,62,69
352,4,11:12.0,,Shooting foul by D. Carroll (drawn by J. Johnson),62,69
353,4,11:12.0,,J. Johnson makes free throw 1 of 1,62,70
354,4,10:56.0,Turnover by A. Horford (lost ball; steal by B. Bogdanović),,62,70
355,4,10:45.0,Violation by D. Schröder (kicked ball),,62,70
356,4,10:30.0,,B. Lopez makes 2-pt jump shot from 19 ft (assist by J. Jack),62,72
357,4,10:20.0,K. Korver misses 2-pt jump shot from 16 ft,,62,72
358,4,10:19.0,,Defensive rebound by J. Jack,62,72
359,4,10:11.0,,B. Lopez makes 2-pt layup from 3 ft (assist by J. Jack),62,74
360,4,10:11.0,,Shooting foul by K. Korver (drawn by B. Lopez),62,74
361,4,10:11.0,,B. Lopez misses free throw 1 of 1,62,74
362,4,10:10.0,Defensive rebound by A. Horford,,62,74
363,4,9:56.0,D. Schröder misses 2-pt jump shot from 17 ft,,62,74
364,4,9:55.0,,Defensive rebound by B. Lopez,62,74
365,4,9:39.0,,Personal foul by K. Korver (drawn by J. Johnson),62,74
366,4,9:39.0,,A. Anderson enters the game for T. Young,62,74
367,4,9:39.0,K. Bazemore enters the game for D. Carroll,,62,74
368,4,9:32.0,,Personal foul by A. Horford (drawn by B. Lopez),62,74
369,4,9:24.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,62,74
370,4,9:23.0,Defensive rebound by K. Bazemore,,62,74
371,4,9:07.0,K. Korver misses 3-pt jump shot from 23 ft,,62,74
372,4,9:06.0,,Defensive rebound by J. Johnson,62,74
373,4,8:53.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Johnson),62,76
374,4,8:53.0,Atlanta full timeout,,62,76
375,4,8:42.0,Turnover by D. Schröder (bad pass; steal by B. Bogdanović),,62,76
376,4,8:25.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,62,76
377,4,8:24.0,Defensive rebound by K. Bazemore,,62,76
378,4,8:13.0,A. Horford misses 2-pt jump shot from 17 ft,,62,76
379,4,8:12.0,,Defensive rebound by J. Johnson,62,76
380,4,7:57.0,,B. Lopez misses 2-pt layup from 2 ft (block by A. Horford),62,76
381,4,7:56.0,Defensive rebound by A. Horford,,62,76
382,4,7:47.0,D. Schröder misses 2-pt layup from 2 ft,,62,76
383,4,7:46.0,Offensive rebound by M. Scott,,62,76
384,4,7:45.0,M. Scott makes 2-pt tip-in from 1 ft,,64,76
385,4,7:26.0,,B. Lopez misses 2-pt jump shot from 19 ft,64,76
386,4,7:25.0,Defensive rebound by K. Bazemore,,64,76
387,4,7:15.0,K. Korver misses 3-pt jump shot from 23 ft,,64,76
388,4,7:14.0,,Defensive rebound by B. Lopez,64,76
389,4,6:58.0,,B. Lopez misses 2-pt jump shot from 2 ft,64,76
390,4,6:57.0,,Offensive rebound by B. Lopez,64,76
