,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHOENIX_ACTION,DETROIT_SCORE,PHOENIX_SCORE
384,4,3:58.0,K. Caldwell-Pope makes free throw 1 of 2,,94,92
385,4,3:58.0,K. Caldwell-Pope makes free throw 2 of 2,,95,92
386,4,3:48.0,,Personal foul by K. Caldwell-Pope (drawn by G. Dragić),95,92
387,4,3:48.0,,G. Dragić misses free throw 1 of 2,95,92
388,4,3:48.0,,Offensive rebound by Team,95,92
389,4,3:48.0,,G. Dragić makes free throw 2 of 2,95,93
390,4,3:35.0,B. Jennings misses 2-pt layup from 2 ft (block by E. Bledsoe),,95,93
391,4,3:33.0,Offensive rebound by A. Drummond,,95,93
392,4,3:32.0,A. Drummond makes 2-pt layup at rim,,97,93
393,4,3:13.0,,P. Tucker misses 3-pt jump shot from 23 ft,97,93
394,4,3:12.0,,Offensive rebound by M. Plumlee,97,93
395,4,2:54.0,,I. Thomas misses 3-pt jump shot from 24 ft,97,93
396,4,2:53.0,Defensive rebound by J. Smith,,97,93
397,4,2:38.0,Turnover by B. Jennings (lost ball; steal by P. Tucker),,97,93
398,4,2:33.0,,G. Dragić makes 2-pt layup from 1 ft (assist by P. Tucker),97,95
399,4,2:12.0,J. Smith misses 2-pt hook shot from 3 ft,,97,95
400,4,2:11.0,,Defensive rebound by I. Thomas,97,95
401,4,2:05.0,,I. Thomas makes 2-pt layup at rim,97,97
402,4,1:44.0,Turnover by B. Jennings (bad pass; steal by P. Tucker),,97,97
403,4,1:40.0,,Phoenix full timeout,97,97
404,4,1:40.0,J. Meeks enters the game for B. Jennings,,97,97
405,4,1:40.0,,M. Morris enters the game for M. Plumlee,97,97
406,4,1:25.0,,Offensive foul by I. Thomas (drawn by D. Augustin),97,97
407,4,1:25.0,,Turnover by I. Thomas (offensive foul),97,97
408,4,1:13.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by J. Meeks),,100,97
409,4,1:05.0,,E. Bledsoe makes 2-pt jump shot from 16 ft,100,99
410,4,0:50.0,D. Augustin makes 2-pt layup from 1 ft,,102,99
411,4,0:41.0,,Turnover by G. Dragić (lost ball; steal by K. Caldwell-Pope),102,99
412,4,0:35.0,Detroit full timeout,,102,99
413,4,0:35.0,Detroit full timeout,,102,99
414,4,0:32.0,,Violation by M. Morris (kicked ball),102,99
415,4,0:25.0,J. Meeks misses 2-pt jump shot from 18 ft,,102,99
416,4,0:24.0,Offensive rebound by Team,,102,99
417,4,0:22.0,G. Monroe enters the game for A. Drummond,,102,99
418,4,0:21.0,Personal take foul by I. Thomas (drawn by D. Augustin),,102,99
419,4,0:20.0,Personal take foul by P. Tucker (drawn by J. Smith),,102,99
420,4,0:20.0,J. Smith misses free throw 1 of 2,,102,99
421,4,0:20.0,Offensive rebound by Team,,102,99
422,4,0:20.0,,M. Plumlee enters the game for I. Thomas,102,99
423,4,0:20.0,J. Smith misses free throw 2 of 2,,102,99
424,4,0:20.0,,Defensive rebound by P. Tucker,102,99
425,4,0:20.0,,Phoenix full timeout,102,99
426,4,0:20.0,,I. Thomas enters the game for P. Tucker,102,99
427,4,0:20.0,,G. Green enters the game for M. Plumlee,102,99
428,4,0:20.0,K. Singler enters the game for G. Monroe,,102,99
429,4,0:16.0,,G. Dragić makes 2-pt layup at rim,102,101
430,4,0:16.0,Detroit full timeout,,102,101
431,4,0:16.0,,P. Tucker enters the game for G. Green,102,101
432,4,0:16.0,B. Jennings enters the game for K. Caldwell-Pope,,102,101
433,4,0:16.0,G. Monroe enters the game for K. Singler,,102,101
434,4,0:09.0,Personal foul by G. Dragić (drawn by J. Meeks),,102,101
435,4,0:09.0,J. Meeks makes free throw 1 of 2,,103,101
436,4,0:09.0,K. Singler enters the game for G. Monroe,,103,101
437,4,0:09.0,K. Caldwell-Pope enters the game for B. Jennings,,103,101
438,4,0:09.0,,M. Plumlee enters the game for I. Thomas,103,101
439,4,0:09.0,J. Meeks makes free throw 2 of 2,,104,101
440,4,0:09.0,,Phoenix full timeout,104,101
441,4,0:09.0,,I. Thomas enters the game for M. Plumlee,104,101
442,4,0:09.0,,G. Green enters the game for G. Dragić,104,101
443,4,0:05.0,,G. Green misses 3-pt jump shot from 25 ft,104,101
444,4,0:04.0,,Offensive rebound by P. Tucker,104,101
445,4,0:04.0,,Personal foul by J. Meeks (drawn by P. Tucker),104,101
446,4,0:04.0,,P. Tucker makes free throw 1 of 2,104,102
447,4,0:04.0,G. Monroe enters the game for K. Singler,,104,102
448,4,0:04.0,A. Drummond enters the game for K. Caldwell-Pope,,104,102
449,4,0:04.0,,P. Tucker makes free throw 2 of 2,104,103
450,4,0:03.0,Personal take foul by G. Green (drawn by A. Drummond),,104,103
451,4,0:03.0,A. Drummond misses free throw 1 of 2,,104,103
452,4,0:03.0,Offensive rebound by Team,,104,103
453,4,0:03.0,K. Singler enters the game for G. Monroe,,104,103
454,4,0:03.0,K. Caldwell-Pope enters the game for J. Meeks,,104,103
455,4,0:03.0,A. Drummond makes free throw 2 of 2,,105,103
456,4,0:00.0,,Turnover by M. Morris (bad pass; steal by A. Drummond),105,103
