,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
381,4,6:06.0,D. Harris enters the game for T. Chandler,,83,106
382,4,6:06.0,G. Smith enters the game for R. Rondo,,83,106
383,4,5:55.0,,J. Crawford misses 3-pt jump shot from 25 ft,83,106
384,4,5:53.0,,Offensive rebound by J. Crawford,83,106
385,4,5:48.0,,J. Crawford makes 3-pt jump shot from 24 ft,83,109
386,4,5:24.0,D. Harris misses 2-pt jump shot from 16 ft,,83,109
387,4,5:22.0,,Defensive rebound by B. Griffin,83,109
388,4,5:05.0,,J. Farmar misses 2-pt jump shot from 16 ft,83,109
389,4,5:04.0,Defensive rebound by C. Parsons,,83,109
390,4,4:52.0,M. Ellis makes 3-pt jump shot from 25 ft (assist by D. Harris),,86,109
391,4,4:45.0,,Personal take foul by G. Smith (drawn by J. Crawford),86,109
392,4,4:45.0,,G. Davis enters the game for B. Griffin,86,109
393,4,4:45.0,D. Powell enters the game for D. Nowitzki,,86,109
394,4,4:45.0,A. Aminu enters the game for C. Parsons,,86,109
395,4,4:45.0,R. Felton enters the game for M. Ellis,,86,109
396,4,4:32.0,,G. Davis misses 2-pt jump shot from 18 ft,86,109
397,4,4:30.0,Defensive rebound by D. Harris,,86,109
398,4,4:26.0,Shooting foul by J. Farmar (drawn by D. Harris),,86,109
399,4,4:26.0,D. Harris makes free throw 1 of 2,,87,109
400,4,4:26.0,,R. Bullock enters the game for M. Barnes,87,109
401,4,4:26.0,D. Harris misses free throw 2 of 2,,87,109
402,4,4:25.0,,Defensive rebound by G. Davis,87,109
403,4,4:10.0,,Turnover by J. Crawford (traveling),87,109
404,4,4:01.0,R. Felton misses 2-pt layup from 3 ft (block by S. Hawes),,87,109
405,4,3:58.0,,Defensive rebound by S. Hawes,87,109
406,4,3:45.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by S. Hawes),87,112
407,4,3:35.0,D. Powell makes 3-pt jump shot from 25 ft (assist by R. Felton),,90,112
408,4,3:19.0,,C. Douglas-Roberts enters the game for J. Crawford,90,112
409,4,3:15.0,,R. Bullock makes 2-pt layup from 2 ft (assist by J. Farmar),90,114
410,4,3:00.0,D. Powell makes 3-pt jump shot from 24 ft (assist by R. Felton),,93,114
411,4,2:48.0,,Shooting foul by D. Powell (drawn by S. Hawes),93,114
412,4,2:48.0,Dallas full timeout,,93,114
413,4,2:48.0,C. Villanueva enters the game for D. Harris,,93,114
414,4,2:48.0,,S. Hawes misses free throw 1 of 2,93,114
415,4,2:48.0,,Offensive rebound by Team,93,114
416,4,2:48.0,,S. Hawes makes free throw 2 of 2,93,115
417,4,2:24.0,R. Felton misses 2-pt jump shot from 6 ft,,93,115
418,4,2:23.0,,Defensive rebound by G. Davis,93,115
419,4,2:06.0,,J. Farmar makes 2-pt jump shot from 15 ft,93,117
420,4,1:55.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by R. Felton),,96,117
421,4,1:38.0,,S. Hawes makes 3-pt jump shot from 26 ft (assist by C. Douglas-Roberts),96,120
422,4,1:30.0,Shooting foul by J. Farmar (drawn by D. Powell),,96,120
423,4,1:30.0,,E. Udoh enters the game for J. Farmar,96,120
424,4,1:30.0,D. Powell makes free throw 1 of 2,,97,120
425,4,1:30.0,D. Powell makes free throw 2 of 2,,98,120
426,4,1:07.0,,R. Bullock misses 3-pt jump shot from 25 ft,98,120
427,4,1:05.0,Defensive rebound by C. Villanueva,,98,120
428,4,0:54.0,R. Felton makes 2-pt jump shot from 22 ft,,100,120
429,4,0:29.0,,R. Bullock misses 3-pt jump shot from 30 ft,100,120
430,4,0:28.0,,Offensive rebound by E. Udoh,100,120
431,4,0:02.0,,Turnover by Team (shot clock),100,120
