,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
390,4,5:27.0,,C. Joseph makes 2-pt layup from 2 ft,79,99
391,4,5:15.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,79,99
392,4,5:14.0,,Defensive rebound by K. Leonard,79,99
393,4,5:07.0,,K. Leonard makes 2-pt jump shot from 8 ft,79,101
394,4,4:52.0,A. Goodwin misses 3-pt jump shot from 26 ft,,79,101
395,4,4:51.0,,Defensive rebound by T. Duncan,79,101
396,4,4:34.0,,K. Leonard makes 2-pt jump shot from 19 ft,79,103
397,4,4:21.0,M. Morris makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,82,103
398,4,4:13.0,,San Antonio full timeout,82,103
399,4,4:13.0,,R. Williams enters the game for K. Leonard,82,103
400,4,4:13.0,,J. Ayres enters the game for T. Duncan,82,103
401,4,3:52.0,,K. Anderson misses 2-pt jump shot from 20 ft,82,103
402,4,3:51.0,Defensive rebound by E. Bledsoe,,82,103
403,4,3:44.0,E. Bledsoe makes 2-pt jump shot from 20 ft,,84,103
404,4,3:26.0,,C. Joseph makes 2-pt jump shot from 18 ft,84,105
405,4,3:15.0,Turnover by A. Goodwin (traveling),,84,105
406,4,3:15.0,,P. Mills enters the game for D. Green,84,105
407,4,3:05.0,,Offensive foul by J. Ayres (drawn by M. Morris),84,105
408,4,3:05.0,,Turnover by J. Ayres (offensive foul),84,105
409,4,2:51.0,Personal foul by K. Anderson (drawn by P. Tucker),,84,105
410,4,2:51.0,E. Barron enters the game for M. Morris,,84,105
411,4,2:41.0,E. Barron misses 2-pt jump shot from 14 ft,,84,105
412,4,2:40.0,,Defensive rebound by J. Ayres,84,105
413,4,2:27.0,,Turnover by J. Ayres (lost ball; steal by P. Tucker),84,105
414,4,2:20.0,Shooting foul by R. Williams (drawn by E. Bledsoe),,84,105
415,4,2:20.0,E. Bledsoe makes free throw 1 of 2,,85,105
416,4,2:20.0,E. Bledsoe makes free throw 2 of 2,,86,105
417,4,2:02.0,,R. Williams misses 2-pt jump shot from 18 ft,86,105
418,4,2:02.0,Defensive rebound by E. Barron,,86,105
419,4,1:52.0,A. Goodwin makes 2-pt layup from 1 ft (assist by E. Bledsoe),,88,105
420,4,1:52.0,Shooting foul by C. Joseph (drawn by A. Goodwin),,88,105
421,4,1:52.0,M. Morris enters the game for E. Bledsoe,,88,105
422,4,1:52.0,A. Goodwin misses free throw 1 of 1,,88,105
423,4,1:51.0,,Defensive rebound by K. Anderson,88,105
424,4,1:30.0,,Turnover by C. Joseph (bad pass; steal by E. Barron),88,105
425,4,1:27.0,A. Goodwin misses 2-pt layup at rim,,88,105
426,4,1:26.0,,Defensive rebound by C. Joseph,88,105
427,4,1:26.0,Loose ball foul by T. Warren (drawn by C. Joseph),,88,105
428,4,1:26.0,E. Bledsoe enters the game for T. Warren,,88,105
429,4,1:26.0,,C. Joseph makes free throw 1 of 2,88,106
430,4,1:26.0,,C. Joseph makes free throw 2 of 2,88,107
431,4,1:07.0,M. Morris misses 2-pt layup from 2 ft,,88,107
432,4,1:06.0,Offensive rebound by E. Barron,,88,107
433,4,1:06.0,E. Barron misses 2-pt tip-in at rim,,88,107
434,4,1:05.0,,Defensive rebound by K. Anderson,88,107
435,4,0:55.0,,R. Williams misses 2-pt layup from 1 ft,88,107
436,4,0:54.0,Defensive rebound by M. Morris,,88,107
437,4,0:41.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,91,107
438,4,0:27.0,,C. Joseph misses 3-pt jump shot from 23 ft,91,107
439,4,0:24.0,Defensive rebound by A. Goodwin,,91,107
440,4,0:19.0,Turnover by A. Goodwin (lost ball; steal by K. Anderson),,91,107
