,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
377,4,3:23.0,,G. Green makes 3-pt jump shot from 25 ft,109,97
378,4,3:05.0,Turnover by J. Crawford (bad pass; steal by J. McNeal),,109,97
379,4,3:02.0,,Shooting foul by H. Türkoğlu (drawn by A. Goodwin),109,97
380,4,3:02.0,,A. Goodwin makes free throw 1 of 2,109,98
381,4,3:02.0,D. Jordan enters the game for S. Hawes,,109,98
382,4,3:02.0,C. Paul enters the game for L. Hudson,,109,98
383,4,3:02.0,,A. Goodwin misses free throw 2 of 2,109,98
384,4,3:01.0,Defensive rebound by J. Crawford,,109,98
385,4,2:46.0,J. Crawford misses 2-pt jump shot from 15 ft,,109,98
386,4,2:45.0,Offensive rebound by J. Crawford,,109,98
387,4,2:40.0,J. Crawford makes 3-pt jump shot from 23 ft,,112,98
388,4,2:21.0,,J. McNeal makes 3-pt jump shot from 24 ft (assist by T. Warren),112,101
389,4,2:02.0,C. Paul misses 2-pt jump shot from 15 ft,,112,101
390,4,2:01.0,,Defensive rebound by J. McNeal,112,101
391,4,2:01.0,,Phoenix full timeout,112,101
392,4,2:01.0,L. Hudson enters the game for H. Türkoğlu,,112,101
393,4,2:01.0,B. Griffin enters the game for J. Hamilton,,112,101
394,4,1:51.0,,G. Green misses 3-pt jump shot from 26 ft,112,101
395,4,1:49.0,Defensive rebound by Team,,112,101
396,4,1:27.0,C. Paul misses 3-pt jump shot from 24 ft,,112,101
397,4,1:25.0,Offensive rebound by D. Jordan,,112,101
398,4,1:08.0,Turnover by D. Jordan (offensive goaltending),,112,101
399,4,0:54.0,,Turnover by A. Goodwin (bad pass; steal by B. Griffin),112,101
400,4,0:45.0,Personal take foul by A. Goodwin (drawn by C. Paul),,112,101
401,4,0:30.0,C. Paul misses 3-pt jump shot from 25 ft,,112,101
402,4,0:28.0,,Defensive rebound by Team,112,101
403,4,0:28.0,J. Hamilton enters the game for B. Griffin,,112,101
404,4,0:28.0,D. Jones enters the game for D. Jordan,,112,101
405,4,0:28.0,S. Hawes enters the game for C. Paul,,112,101
406,4,0:16.0,,E. Barron misses 3-pt jump shot from 25 ft,112,101
407,4,0:15.0,,Offensive rebound by T. Warren,112,101
408,4,0:14.0,,T. Warren misses 2-pt jump shot from 4 ft,112,101
409,4,0:11.0,,Offensive rebound by T. Warren,112,101
410,4,0:11.0,,T. Warren misses 2-pt tip-in from 1 ft,112,101
411,4,0:09.0,Defensive rebound by D. Jones,,112,101
