,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
380,4,2:44.0,Offensive rebound by Team,,114,105
381,4,2:44.0,D. Jordan makes free throw 2 of 2,,115,105
382,4,2:30.0,,A. Afflalo makes 3-pt jump shot from 24 ft,115,108
383,4,2:24.0,Personal take foul by L. Aldridge (drawn by D. Jordan),,115,108
384,4,2:24.0,D. Jordan makes free throw 1 of 2,,116,108
385,4,2:24.0,D. Jordan misses free throw 2 of 2,,116,108
386,4,2:23.0,Offensive rebound by M. Barnes,,116,108
387,4,2:20.0,Personal take foul by A. Afflalo (drawn by D. Jordan),,116,108
388,4,2:20.0,D. Jordan misses free throw 1 of 2,,116,108
389,4,2:20.0,Offensive rebound by Team,,116,108
390,4,2:20.0,D. Jordan misses free throw 2 of 2,,116,108
391,4,2:18.0,Offensive rebound by C. Paul,,116,108
392,4,2:18.0,LA Clippers full timeout,,116,108
393,4,2:18.0,H. Türkoğlu enters the game for D. Jordan,,116,108
394,4,1:56.0,J. Redick makes 2-pt jump shot from 6 ft,,118,108
395,4,1:47.0,,Shooting foul by J. Redick (drawn by L. Aldridge),118,108
396,4,1:47.0,,L. Aldridge makes free throw 1 of 2,118,109
397,4,1:47.0,D. Jordan enters the game for H. Türkoğlu,,118,109
398,4,1:47.0,,R. Lopez enters the game for C. McCollum,118,109
399,4,1:47.0,,L. Aldridge makes free throw 2 of 2,118,110
400,4,1:30.0,Shooting foul by L. Aldridge (drawn by B. Griffin),,118,110
401,4,1:30.0,B. Griffin makes free throw 1 of 2,,119,110
402,4,1:30.0,,C. McCollum enters the game for R. Lopez,119,110
403,4,1:30.0,B. Griffin makes free throw 2 of 2,,120,110
404,4,1:17.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by A. Afflalo),120,113
405,4,0:56.0,C. Paul makes 2-pt jump shot from 20 ft,,122,113
406,4,0:48.0,,D. Lillard misses 3-pt jump shot from 24 ft,122,113
407,4,0:46.0,,Offensive rebound by Team,122,113
408,4,0:46.0,Loose ball foul by M. Barnes (drawn by D. Lillard),,122,113
409,4,0:46.0,,D. Lillard makes free throw 1 of 2,122,114
410,4,0:46.0,,R. Lopez enters the game for C. McCollum,122,114
411,4,0:46.0,,D. Lillard misses free throw 2 of 2,122,114
412,4,0:45.0,,Offensive rebound by L. Aldridge,122,114
413,4,0:45.0,,L. Aldridge misses 2-pt tip-in at rim,122,114
414,4,0:44.0,,Offensive rebound by L. Aldridge,122,114
415,4,0:44.0,,L. Aldridge makes 2-pt layup at rim,122,116
416,4,0:44.0,,Shooting foul by M. Barnes (drawn by L. Aldridge),122,116
417,4,0:44.0,,L. Aldridge makes free throw 1 of 1,122,117
418,4,0:23.0,C. Paul misses 3-pt jump shot from 24 ft,,122,117
419,4,0:20.0,,Defensive rebound by A. Afflalo,122,117
420,4,0:20.0,Loose ball foul by D. Jordan (drawn by L. Aldridge),,122,117
421,4,0:20.0,,L. Aldridge makes free throw 1 of 2,122,118
422,4,0:20.0,,S. Blake enters the game for D. Lillard,122,118
423,4,0:20.0,,L. Aldridge makes free throw 2 of 2,122,119
424,4,0:09.0,Personal foul by L. Aldridge (drawn by C. Paul),,122,119
425,4,0:09.0,C. Paul makes free throw 1 of 2,,123,119
426,4,0:09.0,,D. Lillard enters the game for S. Blake,123,119
427,4,0:09.0,C. Paul makes free throw 2 of 2,,124,119
428,4,0:09.0,,Portland full timeout,124,119
429,4,0:09.0,,C. McCollum enters the game for R. Lopez,124,119
430,4,0:06.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by N. Batum),124,122
431,4,0:05.0,LA Clippers full timeout,,124,122
432,4,0:05.0,H. Türkoğlu enters the game for D. Jordan,,124,122
433,4,0:05.0,Personal foul by N. Batum (drawn by C. Paul),,124,122
434,4,0:05.0,C. Paul makes free throw 1 of 2,,125,122
435,4,0:05.0,D. Jordan enters the game for H. Türkoğlu,,125,122
436,4,0:05.0,,R. Lopez enters the game for C. McCollum,125,122
437,4,0:05.0,C. Paul makes free throw 2 of 2,,126,122
438,4,0:05.0,,Portland full timeout,126,122
439,4,0:05.0,,C. McCollum enters the game for R. Lopez,126,122
440,4,0:02.0,,A. Afflalo misses 3-pt jump shot from 22 ft (block by M. Barnes),126,122
441,4,0:01.0,,Offensive rebound by A. Afflalo,126,122
