,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
387,4,0:15.0,,D. Lillard makes free throw 2 of 2,90,94
388,4,0:15.0,Memphis full timeout,,90,94
389,4,0:15.0,V. Carter enters the game for N. Calathes,,90,94
390,4,0:09.0,M. Gasol makes 2-pt dunk at rim (assist by V. Carter),,92,94
391,4,0:08.0,,Personal take foul by J. Green (drawn by D. Lillard),92,94
392,4,0:08.0,,D. Lillard makes free throw 1 of 2,92,95
393,4,0:08.0,,D. Lillard makes free throw 2 of 2,92,96
394,4,0:08.0,Memphis full timeout,,92,96
395,4,0:03.0,C. Lee misses 3-pt jump shot from 25 ft,,92,96
396,4,0:02.0,,Defensive rebound by N. Batum,92,96
397,4,0:01.0,,Personal take foul by Z. Randolph (drawn by N. Batum),92,96
398,4,0:01.0,,N. Batum makes free throw 1 of 2,92,97
399,4,0:01.0,,N. Batum misses free throw 2 of 2,92,97
400,4,0:00.0,,Offensive rebound by L. Aldridge,92,97
401,4,0:00.0,,L. Aldridge makes 2-pt layup from 1 ft,92,99
