,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
386,4,5:04.0,,LA Clippers full timeout,90,93
387,4,5:04.0,R. Gobert enters the game for D. Favors,,90,93
388,4,4:57.0,,B. Griffin makes 2-pt jump shot from 20 ft (assist by J. Crawford),90,95
389,4,4:42.0,,Violation by B. Griffin (def goaltending),90,95
390,4,4:42.0,R. Gobert makes 2-pt layup from 1 ft (assist by T. Burke),,92,95
391,4,4:42.0,,Technical foul by B. Griffin,92,95
392,4,4:42.0,G. Hayward misses technical free throw,,92,95
393,4,4:42.0,,Offensive rebound by Team,92,95
394,4,4:27.0,,J. Crawford misses 2-pt jump shot from 16 ft,92,95
395,4,4:26.0,,Offensive rebound by D. Jordan,92,95
396,4,4:16.0,,B. Griffin misses 2-pt jump shot from 14 ft,92,95
397,4,4:15.0,Defensive rebound by G. Hayward,,92,95
398,4,4:08.0,E. Freedom misses 2-pt hook shot from 5 ft,,92,95
399,4,4:06.0,,Defensive rebound by M. Barnes,92,95
400,4,3:57.0,,C. Paul misses 2-pt jump shot from 8 ft,92,95
401,4,3:56.0,,Offensive rebound by Team,92,95
402,4,3:56.0,D. Favors enters the game for R. Gobert,,92,95
403,4,3:49.0,,Turnover by B. Griffin (bad pass),92,95
404,4,3:33.0,T. Burke misses 2-pt jump shot from 18 ft,,92,95
405,4,3:32.0,Offensive rebound by D. Favors,,92,95
406,4,3:29.0,D. Favors makes 2-pt dunk at rim,,94,95
407,4,3:16.0,,J. Crawford misses 2-pt jump shot from 19 ft,94,95
408,4,3:14.0,Defensive rebound by R. Hood,,94,95
409,4,2:59.0,G. Hayward misses 2-pt jump shot from 15 ft,,94,95
410,4,2:54.0,,Defensive rebound by D. Jordan,94,95
411,4,2:43.0,,B. Griffin makes 2-pt jump shot from 15 ft (assist by C. Paul),94,97
412,4,2:20.0,T. Burke misses 2-pt jump shot from 15 ft,,94,97
413,4,2:18.0,Offensive rebound by D. Favors,,94,97
414,4,2:18.0,D. Favors misses 2-pt layup from 1 ft (block by B. Griffin),,94,97
415,4,2:18.0,Offensive rebound by E. Freedom,,94,97
416,4,2:15.0,E. Freedom misses 2-pt layup from 1 ft,,94,97
417,4,2:13.0,Offensive rebound by D. Favors,,94,97
418,4,2:13.0,Shooting foul by M. Barnes (drawn by D. Favors),,94,97
419,4,2:13.0,Utah full timeout,,94,97
420,4,2:13.0,,J. Redick enters the game for M. Barnes,94,97
421,4,2:13.0,D. Favors makes free throw 1 of 2,,95,97
422,4,2:13.0,D. Favors makes free throw 2 of 2,,96,97
423,4,1:56.0,,C. Paul misses 2-pt jump shot from 16 ft,96,97
424,4,1:56.0,,Offensive rebound by D. Jordan,96,97
425,4,1:56.0,,D. Jordan makes 2-pt tip-in from 1 ft,96,99
426,4,1:40.0,Turnover by D. Favors (bad pass; steal by B. Griffin),,96,99
427,4,1:25.0,,Turnover by B. Griffin (lost ball; steal by R. Hood),96,99
428,4,1:02.0,G. Hayward misses 2-pt jump shot from 15 ft,,96,99
429,4,1:00.0,Offensive rebound by D. Favors,,96,99
430,4,1:00.0,D. Favors misses 2-pt layup from 1 ft (block by D. Jordan),,96,99
431,4,1:00.0,,Offensive rebound by Team,96,99
432,4,0:58.0,R. Gobert enters the game for E. Freedom,,96,99
433,4,0:47.0,,C. Paul misses 2-pt jump shot from 11 ft,96,99
434,4,0:46.0,Defensive rebound by R. Gobert,,96,99
435,4,0:32.0,Shooting foul by B. Griffin (drawn by D. Favors),,96,99
436,4,0:32.0,D. Favors misses free throw 1 of 2,,96,99
437,4,0:32.0,Offensive rebound by Team,,96,99
438,4,0:32.0,,M. Barnes enters the game for J. Crawford,96,99
439,4,0:32.0,D. Favors misses free throw 2 of 2,,96,99
440,4,0:30.0,,Defensive rebound by D. Jordan,96,99
441,4,0:25.0,,LA Clippers full timeout,96,99
442,4,0:25.0,,J. Crawford enters the game for M. Barnes,96,99
443,4,0:25.0,T. Booker enters the game for R. Gobert,,96,99
444,4,0:24.0,,Personal foul by R. Hood (drawn by J. Crawford),96,99
445,4,0:24.0,,J. Crawford misses free throw 1 of 2,96,99
446,4,0:24.0,,Offensive rebound by Team,96,99
447,4,0:24.0,,M. Barnes enters the game for J. Redick,96,99
448,4,0:24.0,,J. Crawford makes free throw 2 of 2,96,100
449,4,0:24.0,Utah full timeout,,96,100
450,4,0:24.0,S. Novak enters the game for T. Booker,,96,100
451,4,0:13.0,Shooting foul by B. Griffin (drawn by R. Hood),,96,100
452,4,0:13.0,R. Hood misses free throw 1 of 2,,96,100
453,4,0:13.0,Offensive rebound by Team,,96,100
454,4,0:13.0,T. Booker enters the game for S. Novak,,96,100
455,4,0:13.0,R. Hood makes free throw 2 of 2,,97,100
456,4,0:08.0,,Personal block foul by G. Hayward (drawn by B. Griffin),97,100
457,4,0:08.0,,B. Griffin misses free throw 1 of 2,97,100
458,4,0:08.0,,Offensive rebound by Team,97,100
459,4,0:08.0,R. Gobert enters the game for T. Booker,,97,100
460,4,0:08.0,,B. Griffin makes free throw 2 of 2,97,101
461,4,0:08.0,Utah full timeout,,97,101
462,4,0:08.0,J. Ingles enters the game for R. Gobert,,97,101
463,4,0:00.0,T. Burke misses 3-pt jump shot from 30 ft,,97,101
464,4,0:00.0,Offensive rebound by Team,,97,101
