,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
383,4,3:04.0,,P. Pierce misses 3-pt jump shot from 25 ft,89,90
384,4,3:02.0,,Offensive rebound by B. Beal,89,90
385,4,3:02.0,,Personal foul by S. Dinwiddie (drawn by B. Beal),89,90
386,4,3:02.0,,B. Beal makes free throw 1 of 2,89,91
387,4,3:02.0,K. Caldwell-Pope enters the game for J. Meeks,,89,91
388,4,3:02.0,,B. Beal makes free throw 2 of 2,89,92
389,4,2:51.0,Shooting foul by P. Pierce (drawn by A. Drummond),,89,92
390,4,2:51.0,Detroit full timeout,,89,92
391,4,2:51.0,A. Drummond misses free throw 1 of 2,,89,92
392,4,2:51.0,Offensive rebound by Team,,89,92
393,4,2:51.0,A. Drummond misses free throw 2 of 2,,89,92
394,4,2:50.0,Offensive rebound by G. Monroe,,89,92
395,4,2:37.0,Turnover by G. Monroe (lost ball; steal by M. Gortat),,89,92
396,4,2:15.0,,N. Hilário makes 2-pt dunk at rim,89,94
397,4,2:12.0,Detroit full timeout,,89,94
398,4,2:12.0,A. Tolliver enters the game for A. Drummond,,89,94
399,4,1:52.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,89,94
400,4,1:50.0,Offensive rebound by C. Butler,,89,94
401,4,1:48.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by C. Butler),,91,94
402,4,1:31.0,,B. Beal misses 2-pt jump shot from 15 ft,91,94
403,4,1:29.0,Defensive rebound by C. Butler,,91,94
404,4,1:19.0,Turnover by S. Dinwiddie (bad pass; steal by P. Pierce),,91,94
405,4,1:02.0,,J. Wall makes 2-pt jump shot from 5 ft,91,96
406,4,0:53.0,G. Monroe makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,93,96
407,4,0:34.0,,Turnover by J. Wall (bad pass; steal by S. Dinwiddie),93,96
408,4,0:19.0,S. Dinwiddie makes 2-pt layup from 1 ft,,95,96
409,4,0:10.0,,Personal foul by K. Caldwell-Pope (drawn by B. Beal),95,96
410,4,0:10.0,,B. Beal makes free throw 1 of 2,95,97
411,4,0:10.0,A. Drummond enters the game for A. Tolliver,,95,97
412,4,0:10.0,,B. Beal misses free throw 2 of 2,95,97
413,4,0:08.0,,Offensive rebound by M. Gortat,95,97
414,4,0:07.0,,Personal take foul by S. Dinwiddie (drawn by J. Wall),95,97
415,4,0:07.0,,J. Wall makes free throw 1 of 2,95,98
416,4,0:07.0,,J. Wall makes free throw 2 of 2,95,99
417,4,0:07.0,Detroit full timeout,,95,99
418,4,0:07.0,A. Tolliver enters the game for A. Drummond,,95,99
419,4,0:07.0,,G. Temple enters the game for P. Pierce,95,99
420,4,0:07.0,,O. Porter enters the game for M. Gortat,95,99
421,4,0:04.0,A. Tolliver misses 3-pt jump shot from 23 ft,,95,99
422,4,0:03.0,,Defensive rebound by G. Temple,95,99
423,4,0:02.0,,Personal take foul by C. Butler (drawn by G. Temple),95,99
424,4,0:02.0,,G. Temple misses free throw 1 of 2,95,99
425,4,0:02.0,,Offensive rebound by Team,95,99
426,4,0:02.0,,G. Temple misses free throw 2 of 2,95,99
427,4,0:01.0,Defensive rebound by G. Monroe,,95,99
428,4,0:01.0,Detroit full timeout,,95,99
429,4,0:00.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,95,99
430,4,0:00.0,Offensive rebound by Team,,95,99
