,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
389,4,0:34.0,J. Johnson makes 2-pt jump shot from 5 ft,,97,103
390,4,0:30.0,,Personal take foul by J. Jack (drawn by K. Korver),97,103
391,4,0:30.0,B. Bogdanović enters the game for D. Williams,,97,103
392,4,0:30.0,,Personal take foul by J. Jack (drawn by K. Korver),97,103
393,4,0:30.0,,J. Teague makes free throw 1 of 2,97,104
394,4,0:30.0,,J. Teague makes free throw 2 of 2,97,105
395,4,0:24.0,J. Jack misses 2-pt layup from 1 ft,,97,105
396,4,0:23.0,,Defensive rebound by D. Carroll,97,105
397,4,0:20.0,,Personal take foul by A. Anderson (drawn by D. Carroll),97,105
398,4,0:20.0,,D. Carroll makes free throw 1 of 2,97,106
399,4,0:20.0,,P. Antić enters the game for A. Horford,97,106
400,4,0:20.0,,K. Bazemore enters the game for K. Korver,97,106
401,4,0:20.0,,D. Carroll makes free throw 2 of 2,97,107
402,4,0:14.0,J. Johnson misses 3-pt jump shot from 29 ft,,97,107
403,4,0:13.0,,Defensive rebound by D. Carroll,97,107
