,QUARTER,TIME_REMAINING,MIAMI_ACTION,DALLAS_ACTION,MIAMI_SCORE,DALLAS_SCORE
386,4,5:02.0,C. Bosh enters the game for S. Williams,,98,81
387,4,4:46.0,Shooting foul by C. Parsons (drawn by C. Bosh),,98,81
388,4,4:46.0,C. Bosh misses free throw 1 of 2,,98,81
389,4,4:46.0,Offensive rebound by Team,,98,81
390,4,4:46.0,L. Deng enters the game for U. Haslem,,98,81
391,4,4:46.0,C. Bosh misses free throw 2 of 2,,98,81
392,4,4:45.0,,Defensive rebound by B. Wright,98,81
393,4,4:30.0,,J. Crowder misses 2-pt jump shot from 13 ft,98,81
394,4,4:28.0,,Offensive rebound by J. Crowder,98,81
395,4,4:28.0,,J. Crowder makes 2-pt layup from 1 ft,98,83
396,4,4:05.0,M. Chalmers misses 3-pt jump shot from 23 ft,,98,83
397,4,4:04.0,,Defensive rebound by C. Parsons,98,83
398,4,3:54.0,,C. Parsons misses 2-pt layup at rim,98,83
399,4,3:52.0,Defensive rebound by L. Deng,,98,83
400,4,3:31.0,L. Deng makes 3-pt jump shot from 25 ft (assist by S. Napier),,101,83
401,4,3:20.0,,J. Nelson makes 2-pt layup from 1 ft,101,85
402,4,3:02.0,Shooting foul by J. Crowder (drawn by L. Deng),,101,85
403,4,3:02.0,L. Deng misses free throw 1 of 2,,101,85
404,4,3:02.0,Offensive rebound by Team,,101,85
405,4,3:02.0,L. Deng misses free throw 2 of 2,,101,85
406,4,3:01.0,,Defensive rebound by J. Nelson,101,85
407,4,2:51.0,,J. Nelson misses 3-pt jump shot from 25 ft,101,85
408,4,2:50.0,Defensive rebound by C. Bosh,,101,85
409,4,2:35.0,D. Wade misses 2-pt jump shot from 16 ft,,101,85
410,4,2:34.0,,Defensive rebound by B. Wright,101,85
411,4,2:28.0,,C. Parsons makes 2-pt dunk at rim (assist by J. Nelson),101,87
412,4,2:08.0,Turnover by C. Bosh (lost ball),,101,87
413,4,1:58.0,,Turnover by J. Nelson (bad pass),101,87
414,4,1:44.0,Turnover by C. Bosh (lost ball; steal by C. Parsons),,101,87
415,4,1:40.0,,J. Crowder makes 2-pt layup at rim (assist by M. Ellis),101,89
416,4,1:30.0,D. Wade makes 2-pt layup from 1 ft (assist by L. Deng),,103,89
417,4,1:22.0,,Personal foul by S. Napier (drawn by J. Nelson),103,89
418,4,1:22.0,,J. Nelson misses free throw 1 of 2,103,89
419,4,1:22.0,,Offensive rebound by Team,103,89
420,4,1:22.0,,J. Barea enters the game for M. Ellis,103,89
421,4,1:22.0,,J. Nelson makes free throw 2 of 2,103,90
422,4,0:59.0,M. Chalmers misses 3-pt jump shot from 25 ft,,103,90
423,4,0:58.0,Offensive rebound by Team,,103,90
424,4,0:58.0,Turnover by Team (shot clock),,103,90
425,4,0:58.0,,Dallas full timeout,103,90
426,4,0:56.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by J. Crowder),103,93
427,4,0:42.0,C. Bosh makes 2-pt jump shot from 18 ft (assist by D. Wade),,105,93
428,4,0:35.0,,Shooting foul by S. Napier (drawn by J. Crowder),105,93
429,4,0:35.0,,J. Crowder makes free throw 1 of 3,105,94
430,4,0:35.0,,J. Crowder makes free throw 2 of 3,105,95
431,4,0:35.0,,J. Crowder makes free throw 3 of 3,105,96
432,4,0:13.0,L. Deng misses 3-pt jump shot from 24 ft (block by C. Parsons),,105,96
433,4,0:13.0,Offensive rebound by Team,,105,96
434,4,0:10.0,L. Deng misses 3-pt jump shot from 25 ft,,105,96
435,4,0:08.0,Offensive rebound by D. Wade,,105,96
