,QUARTER,TIME_REMAINING,BOSTON_ACTION,SACRAMENTO_ACTION,BOSTON_SCORE,SACRAMENTO_SCORE
390,4,7:17.0,T. Zeller enters the game for B. Bass,,87,89
391,4,7:08.0,,O. Casspi misses 2-pt jump shot from 5 ft,87,89
392,4,7:07.0,Defensive rebound by A. Bradley,,87,89
393,4,7:01.0,J. Crowder misses 2-pt layup from 1 ft,,87,89
394,4,7:00.0,Offensive rebound by J. Crowder,,87,89
395,4,7:00.0,J. Crowder misses 2-pt layup from 2 ft,,87,89
396,4,7:00.0,Offensive rebound by J. Crowder,,87,89
397,4,6:59.0,J. Crowder misses 2-pt layup from 2 ft,,87,89
398,4,6:57.0,Offensive rebound by J. Young,,87,89
399,4,6:46.0,T. Zeller makes 2-pt jump shot from 3 ft (assist by A. Bradley),,89,89
400,4,6:46.0,Shooting foul by O. Casspi (drawn by T. Zeller),,89,89
401,4,6:46.0,T. Zeller makes free throw 1 of 1,,90,89
402,4,6:26.0,,D. Cousins makes 2-pt jump shot from 4 ft (assist by O. Casspi),90,91
403,4,6:10.0,E. Turner misses 2-pt jump shot from 15 ft,,90,91
404,4,6:10.0,,Defensive rebound by B. McLemore,90,91
405,4,5:55.0,,Shooting foul by T. Zeller (drawn by D. Cousins),90,91
406,4,5:55.0,Official timeout,,90,91
407,4,5:55.0,,D. Cousins misses free throw 1 of 2,90,91
408,4,5:55.0,,Offensive rebound by Team,90,91
409,4,5:55.0,,D. Cousins makes free throw 2 of 2,90,92
410,4,5:40.0,A. Bradley misses 2-pt jump shot from 16 ft,,90,92
411,4,5:38.0,,Defensive rebound by O. Casspi,90,92
412,4,5:18.0,,D. Cousins misses 2-pt layup from 2 ft,90,92
413,4,5:17.0,,Offensive rebound by O. Casspi,90,92
414,4,5:14.0,,B. McLemore misses 3-pt jump shot from 25 ft,90,92
415,4,5:12.0,,Offensive rebound by O. Casspi,90,92
416,4,5:12.0,,Shooting foul by J. Young (drawn by O. Casspi),90,92
417,4,5:12.0,,O. Casspi makes free throw 1 of 2,90,93
418,4,5:12.0,M. Smart enters the game for J. Young,,90,93
419,4,5:12.0,,O. Casspi misses free throw 2 of 2,90,93
420,4,5:11.0,,Offensive rebound by O. Casspi,90,93
421,4,4:56.0,,Turnover by R. McCallum (bad pass; steal by E. Turner),90,93
422,4,4:50.0,A. Bradley makes 2-pt jump shot from 3 ft (assist by E. Turner),,92,93
423,4,4:32.0,,A. Miller enters the game for R. McCallum,92,93
424,4,4:22.0,,D. Cousins makes 2-pt hook shot from 4 ft (assist by O. Casspi),92,95
425,4,4:02.0,T. Zeller makes 2-pt hook shot from 3 ft (assist by E. Turner),,94,95
426,4,3:44.0,,Shooting block foul by J. Crowder (drawn by R. Gay),94,95
427,4,3:44.0,,R. Gay makes free throw 1 of 2,94,96
428,4,3:44.0,B. Bass enters the game for J. Crowder,,94,96
429,4,3:44.0,,R. Gay makes free throw 2 of 2,94,97
430,4,3:28.0,E. Turner misses 2-pt jump shot from 10 ft,,94,97
431,4,3:28.0,,Defensive rebound by D. Cousins,94,97
432,4,3:10.0,,Shooting foul by T. Zeller (drawn by D. Cousins),94,97
433,4,3:10.0,,D. Cousins makes free throw 1 of 2,94,98
434,4,3:10.0,,D. Cousins makes free throw 2 of 2,94,99
435,4,3:06.0,Boston full timeout,,94,99
436,4,3:02.0,A. Bradley misses 2-pt layup from 3 ft (block by D. Cousins),,94,99
437,4,3:00.0,,Defensive rebound by O. Casspi,94,99
438,4,2:46.0,,R. Gay makes 2-pt jump shot from 18 ft,94,101
439,4,2:29.0,Turnover by E. Turner (bad pass; steal by D. Cousins),,94,101
440,4,2:08.0,,B. McLemore misses 2-pt jump shot from 17 ft,94,101
441,4,2:07.0,Defensive rebound by B. Bass,,94,101
442,4,1:51.0,A. Bradley misses 2-pt jump shot from 19 ft,,94,101
443,4,1:51.0,,Defensive rebound by R. Gay,94,101
444,4,1:43.0,,Sacramento full timeout,94,101
445,4,1:32.0,,R. Gay misses 3-pt jump shot from 22 ft,94,101
446,4,1:31.0,Defensive rebound by B. Bass,,94,101
447,4,1:30.0,Turnover by B. Bass (lost ball; steal by R. Gay),,94,101
448,4,1:29.0,,Personal foul by E. Turner (drawn by R. Gay),94,101
449,4,1:29.0,,R. Gay makes free throw 1 of 2,94,102
450,4,1:29.0,,R. Gay makes free throw 2 of 2,94,103
451,4,1:29.0,Boston full timeout,,94,103
452,4,1:29.0,J. Crowder enters the game for T. Zeller,,94,103
453,4,1:22.0,,Offensive charge foul by B. Bass (drawn by A. Miller),94,103
454,4,1:22.0,Turnover by B. Bass (offensive foul),,94,103
455,4,1:22.0,T. Zeller enters the game for E. Turner,,94,103
456,4,1:09.0,,Turnover by R. Gay (bad pass; steal by M. Smart),94,103
457,4,1:02.0,M. Smart makes 3-pt jump shot from 27 ft (assist by T. Zeller),,97,103
458,4,0:41.0,,D. Cousins misses 2-pt layup from 2 ft,97,103
459,4,0:41.0,,Offensive rebound by O. Casspi,97,103
460,4,0:38.0,,Personal take foul by A. Bradley (drawn by A. Miller),97,103
461,4,0:38.0,,A. Miller makes free throw 1 of 2,97,104
462,4,0:38.0,,A. Miller makes free throw 2 of 2,97,105
463,4,0:38.0,Boston full timeout,,97,105
464,4,0:38.0,E. Turner enters the game for B. Bass,,97,105
465,4,0:38.0,J. Young enters the game for J. Crowder,,97,105
466,4,0:30.0,M. Smart misses 3-pt jump shot from 25 ft (block by R. Gay),,97,105
467,4,0:29.0,,Defensive rebound by R. Gay,97,105
468,4,0:24.0,,Personal take foul by E. Turner (drawn by B. McLemore),97,105
469,4,0:24.0,,B. McLemore misses free throw 1 of 2,97,105
470,4,0:24.0,,Offensive rebound by Team,97,105
471,4,0:24.0,,B. McLemore makes free throw 2 of 2,97,106
472,4,0:18.0,E. Turner makes 2-pt jump shot from 12 ft,,99,106
473,4,0:16.0,,Personal take foul by M. Smart (drawn by D. Cousins),99,106
474,4,0:16.0,,D. Cousins makes free throw 1 of 2,99,107
475,4,0:16.0,,D. Cousins makes free throw 2 of 2,99,108
476,4,0:10.0,E. Turner misses 2-pt jump shot from 3 ft,,99,108
477,4,0:09.0,Offensive rebound by T. Zeller,,99,108
478,4,0:09.0,T. Zeller misses 2-pt tip-in from 1 ft,,99,108
479,4,0:08.0,,Defensive rebound by D. Cousins,99,108
480,4,0:08.0,,Personal foul by E. Turner (drawn by D. Cousins),99,108
481,4,0:08.0,,D. Cousins makes free throw 1 of 2,99,109
482,4,0:08.0,,D. Cousins misses free throw 2 of 2,99,109
483,4,0:08.0,Defensive rebound by M. Smart,,99,109
484,4,0:02.0,M. Smart makes 2-pt layup from 2 ft,,101,109
