,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
384,4,7:10.0,,A. Wiggins makes 2-pt jump shot from 15 ft (assist by Z. LaVine),91,72
385,4,6:58.0,Personal foul by G. Dieng (drawn by F. Ezeli),,91,72
386,4,6:58.0,,G. Robinson enters the game for R. Hummel,91,72
387,4,6:48.0,S. Livingston misses 2-pt jump shot from 13 ft,,91,72
388,4,6:47.0,,Defensive rebound by G. Dieng,91,72
389,4,6:37.0,,G. Dieng makes 2-pt hook shot from 4 ft (assist by Z. LaVine),91,74
390,4,6:29.0,Golden State full timeout,,91,74
391,4,6:29.0,M. Speights enters the game for H. Barnes,,91,74
392,4,6:29.0,J. Holiday enters the game for F. Ezeli,,91,74
393,4,6:29.0,D. Green enters the game for S. Livingston,,91,74
394,4,6:29.0,S. Curry enters the game for A. Iguodala,,91,74
395,4,6:29.0,,J. Adrien enters the game for G. Dieng,91,74
396,4,6:18.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by S. Curry),,94,74
397,4,5:52.0,,A. Wiggins misses 2-pt jump shot from 19 ft,94,74
398,4,5:51.0,,Offensive rebound by G. Robinson,94,74
399,4,5:45.0,,G. Robinson misses 3-pt jump shot from 24 ft,94,74
400,4,5:44.0,,Offensive rebound by A. Wiggins,94,74
401,4,5:43.0,,A. Wiggins misses 2-pt layup (block by D. Green),94,74
402,4,5:42.0,,Offensive rebound by Team,94,74
403,4,5:35.0,,C. Budinger makes 3-pt jump shot from 24 ft (assist by A. Wiggins),94,77
404,4,5:22.0,S. Curry makes 2-pt jump shot from 19 ft,,96,77
405,4,5:00.0,,Z. LaVine misses 3-pt jump shot from 24 ft,96,77
406,4,4:59.0,Defensive rebound by M. Speights,,96,77
407,4,4:36.0,K. Thompson makes 2-pt layup from 1 ft,,98,77
408,4,4:18.0,,Turnover by G. Robinson (bad pass),98,77
409,4,4:18.0,,R. Hummel enters the game for A. Wiggins,98,77
410,4,4:04.0,S. Curry misses 2-pt jump shot from 21 ft,,98,77
411,4,4:02.0,,Defensive rebound by G. Robinson,98,77
412,4,3:58.0,,Shooting foul by K. Thompson (drawn by Z. LaVine),98,77
413,4,3:58.0,,Z. LaVine misses free throw 1 of 2,98,77
414,4,3:58.0,,Offensive rebound by Team,98,77
415,4,3:58.0,B. Rush enters the game for K. Thompson,,98,77
416,4,3:58.0,S. Livingston enters the game for S. Curry,,98,77
417,4,3:58.0,,Z. LaVine makes free throw 2 of 2,98,78
418,4,3:39.0,M. Speights makes 2-pt layup from 1 ft,,100,78
419,4,3:20.0,O. Kuzmić enters the game for M. Speights,,100,78
420,4,3:20.0,,Minnesota full timeout,100,78
421,4,3:20.0,L. Barbosa enters the game for D. Green,,100,78
422,4,3:17.0,,C. Budinger misses 2-pt layup at rim,100,78
423,4,3:16.0,Defensive rebound by O. Kuzmić,,100,78
424,4,3:03.0,J. Holiday misses 2-pt layup from 1 ft,,100,78
425,4,3:02.0,,Defensive rebound by R. Hummel,100,78
426,4,2:54.0,,Z. LaVine misses 2-pt jump shot from 19 ft,100,78
427,4,2:52.0,,Offensive rebound by J. Adrien,100,78
428,4,2:52.0,,Personal foul by S. Livingston (drawn by J. Adrien),100,78
429,4,2:52.0,,J. Adrien misses free throw 1 of 2,100,78
430,4,2:52.0,,Offensive rebound by Team,100,78
431,4,2:52.0,,J. Adrien makes free throw 2 of 2,100,79
432,4,2:31.0,Turnover by J. Holiday (bad pass; steal by C. Budinger),,100,79
433,4,2:28.0,,Shooting foul by S. Livingston (drawn by G. Robinson),100,79
434,4,2:28.0,,G. Robinson makes free throw 1 of 2,100,80
435,4,2:28.0,,G. Robinson misses free throw 2 of 2,100,80
436,4,2:27.0,,Offensive rebound by R. Hummel,100,80
437,4,2:15.0,,R. Hummel misses 3-pt jump shot from 25 ft,100,80
438,4,2:14.0,Defensive rebound by S. Livingston,,100,80
439,4,2:04.0,L. Barbosa makes 2-pt layup at rim (assist by S. Livingston),,102,80
440,4,1:46.0,Violation by J. Holiday (def goaltending),,102,80
441,4,1:46.0,,C. Budinger makes 2-pt layup at rim (assist by R. Hummel),102,82
442,4,1:39.0,Turnover by S. Livingston (bad pass),,102,82
443,4,1:17.0,,J. Adrien misses 2-pt layup at rim,102,82
444,4,1:16.0,,Offensive rebound by G. Robinson,102,82
445,4,1:15.0,,G. Robinson makes 2-pt dunk at rim,102,84
446,4,1:01.0,B. Rush misses 2-pt jump shot from 6 ft,,102,84
447,4,1:00.0,Offensive rebound by O. Kuzmić,,102,84
448,4,1:00.0,O. Kuzmić misses 2-pt tip-in at rim,,102,84
449,4,0:59.0,,Defensive rebound by G. Robinson,102,84
450,4,0:56.0,,Z. LaVine makes 2-pt layup at rim,102,86
451,4,0:37.0,L. Barbosa misses 2-pt layup from 1 ft (block by R. Hummel),,102,86
452,4,0:35.0,,Defensive rebound by J. Adrien,102,86
453,4,0:27.0,,G. Robinson misses 3-pt jump shot from 22 ft,102,86
454,4,0:26.0,,Offensive rebound by R. Hummel,102,86
455,4,0:25.0,,R. Hummel misses 2-pt layup at rim,102,86
456,4,0:23.0,Defensive rebound by S. Livingston,,102,86
