,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DALLAS_ACTION,NEW YORK_SCORE,DALLAS_SCORE
386,4,7:06.0,,B. Wright enters the game for T. Chandler,79,76
387,4,7:06.0,J. Smith enters the game for P. Prigioni,,79,76
388,4,6:56.0,T. Hardaway misses 2-pt jump shot from 14 ft,,79,76
389,4,6:54.0,,Defensive rebound by D. Harris,79,76
390,4,6:48.0,,M. Ellis misses 2-pt layup from 2 ft,79,76
391,4,6:47.0,,Offensive rebound by Team,79,76
392,4,6:47.0,J. Calderón enters the game for S. Larkin,,79,76
393,4,6:40.0,,C. Parsons misses 3-pt jump shot from 24 ft,79,76
394,4,6:39.0,Defensive rebound by Q. Acy,,79,76
395,4,6:26.0,S. Dalembert misses 2-pt jump shot from 4 ft,,79,76
396,4,6:25.0,,Defensive rebound by D. Nowitzki,79,76
397,4,6:16.0,,B. Wright misses 2-pt layup at rim (block by S. Dalembert),79,76
398,4,6:15.0,Defensive rebound by Team,,79,76
399,4,6:00.0,J. Smith makes 2-pt jump shot from 19 ft (assist by J. Calderón),,81,76
400,4,5:39.0,Official timeout,,81,76
401,4,5:39.0,,T. Chandler enters the game for D. Nowitzki,81,76
402,4,5:39.0,A. Stoudemire enters the game for Q. Acy,,81,76
403,4,5:32.0,,M. Ellis misses 2-pt jump shot from 18 ft,81,76
404,4,5:30.0,,Offensive rebound by B. Wright,81,76
405,4,5:28.0,,B. Wright makes 2-pt jump shot from 3 ft,81,78
406,4,5:10.0,J. Smith makes 2-pt jump shot from 18 ft,,83,78
407,4,4:56.0,,Shooting block foul by A. Stoudemire (drawn by M. Ellis),83,78
408,4,4:56.0,,M. Ellis makes free throw 1 of 2,83,79
409,4,4:56.0,P. Prigioni enters the game for T. Hardaway,,83,79
410,4,4:56.0,,M. Ellis makes free throw 2 of 2,83,80
411,4,4:38.0,A. Stoudemire misses 2-pt jump shot from 3 ft,,83,80
412,4,4:37.0,,Defensive rebound by T. Chandler,83,80
413,4,4:28.0,,M. Ellis makes 2-pt jump shot from 15 ft,83,82
414,4,4:15.0,Turnover by J. Smith (offensive foul),,83,82
415,4,4:15.0,Offensive foul by J. Smith (drawn by D. Harris),,83,82
416,4,4:15.0,,D. Nowitzki enters the game for B. Wright,83,82
417,4,4:15.0,Q. Acy enters the game for A. Stoudemire,,83,82
418,4,4:05.0,,M. Ellis makes 2-pt jump shot from 18 ft (assist by D. Nowitzki),83,84
419,4,4:03.0,New York full timeout,,83,84
420,4,3:43.0,J. Smith misses 2-pt jump shot from 3 ft,,83,84
421,4,3:43.0,,Defensive rebound by D. Nowitzki,83,84
422,4,3:43.0,Loose ball foul by S. Dalembert (drawn by D. Nowitzki),,83,84
423,4,3:43.0,,D. Nowitzki makes free throw 1 of 2,83,85
424,4,3:43.0,,D. Nowitzki makes free throw 2 of 2,83,86
425,4,3:26.0,Q. Acy misses 2-pt jump shot from 18 ft,,83,86
426,4,3:25.0,,Defensive rebound by T. Chandler,83,86
427,4,3:10.0,,M. Ellis misses 3-pt jump shot from 24 ft,83,86
428,4,3:09.0,Defensive rebound by S. Dalembert,,83,86
429,4,2:59.0,J. Smith misses 2-pt jump shot from 18 ft,,83,86
430,4,2:56.0,,Defensive rebound by D. Harris,83,86
431,4,2:53.0,,C. Parsons makes 2-pt layup at rim (assist by D. Harris),83,88
432,4,2:33.0,J. Calderón makes 3-pt jump shot from 24 ft,,86,88
433,4,2:13.0,,C. Parsons misses 3-pt jump shot from 22 ft,86,88
434,4,2:12.0,Defensive rebound by S. Dalembert,,86,88
435,4,2:08.0,New York full timeout,,86,88
436,4,2:08.0,A. Stoudemire enters the game for S. Dalembert,,86,88
437,4,2:01.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,89,88
438,4,1:46.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,89,88
439,4,1:45.0,Defensive rebound by J. Smith,,89,88
440,4,1:27.0,Turnover by A. Stoudemire (lost ball; steal by D. Nowitzki),,89,88
441,4,1:26.0,Loose ball foul by A. Stoudemire (drawn by D. Nowitzki),,89,88
442,4,1:26.0,,D. Nowitzki makes free throw 1 of 2,89,89
443,4,1:26.0,,D. Nowitzki makes free throw 2 of 2,89,90
444,4,1:12.0,J. Calderón misses 2-pt jump shot from 11 ft,,89,90
445,4,1:12.0,,Defensive rebound by C. Parsons,89,90
446,4,1:12.0,Loose ball foul by A. Stoudemire (drawn by C. Parsons),,89,90
447,4,1:12.0,,C. Parsons makes free throw 1 of 2,89,91
448,4,1:12.0,,C. Parsons makes free throw 2 of 2,89,92
449,4,0:58.0,J. Smith makes 2-pt jump shot from 9 ft,,91,92
450,4,0:58.0,,Dallas full timeout,91,92
451,4,0:58.0,I. Shumpert enters the game for J. Smith,,91,92
452,4,0:58.0,S. Dalembert enters the game for A. Stoudemire,,91,92
453,4,0:47.0,,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by D. Harris),91,94
454,4,0:47.0,New York full timeout,,91,94
455,4,0:47.0,,A. Aminu enters the game for D. Nowitzki,91,94
456,4,0:47.0,J. Smith enters the game for Q. Acy,,91,94
457,4,0:47.0,T. Hardaway enters the game for S. Dalembert,,91,94
458,4,0:47.0,A. Stoudemire enters the game for I. Shumpert,,91,94
459,4,0:44.0,A. Stoudemire makes 2-pt dunk at rim (assist by J. Calderón),,93,94
460,4,0:43.0,,Dallas full timeout,93,94
461,4,0:43.0,,D. Nowitzki enters the game for A. Aminu,93,94
462,4,0:43.0,I. Shumpert enters the game for J. Smith,,93,94
463,4,0:43.0,Q. Acy enters the game for A. Stoudemire,,93,94
464,4,0:43.0,S. Dalembert enters the game for T. Hardaway,,93,94
465,4,0:19.0,,D. Nowitzki misses 3-pt jump shot from 26 ft,93,94
466,4,0:18.0,,Offensive rebound by T. Chandler,93,94
467,4,0:18.0,,T. Chandler misses 2-pt tip-in from 1 ft,93,94
468,4,0:16.0,Defensive rebound by Q. Acy,,93,94
469,4,0:10.0,S. Dalembert misses 2-pt layup from 2 ft,,93,94
470,4,0:09.0,,Defensive rebound by T. Chandler,93,94
471,4,0:08.0,Loose ball foul by I. Shumpert (drawn by D. Harris),,93,94
472,4,0:08.0,,D. Harris misses free throw 1 of 2,93,94
473,4,0:08.0,,Offensive rebound by Team,93,94
474,4,0:08.0,A. Stoudemire enters the game for I. Shumpert,,93,94
475,4,0:08.0,,D. Harris makes free throw 2 of 2,93,95
476,4,0:08.0,New York full timeout,,93,95
477,4,0:08.0,,A. Aminu enters the game for C. Parsons,93,95
478,4,0:08.0,,R. Jefferson enters the game for D. Nowitzki,93,95
479,4,0:08.0,T. Hardaway enters the game for Q. Acy,,93,95
480,4,0:08.0,J. Smith enters the game for S. Dalembert,,93,95
481,4,0:01.0,J. Smith makes 2-pt jump shot from 22 ft,,95,95
482,4,0:01.0,,Dallas full timeout,95,95
483,4,0:01.0,,C. Parsons enters the game for A. Aminu,95,95
484,4,0:01.0,,D. Nowitzki enters the game for R. Jefferson,95,95
485,4,0:01.0,I. Shumpert enters the game for J. Smith,,95,95
486,4,0:01.0,C. Aldrich enters the game for A. Stoudemire,,95,95
487,4,0:01.0,S. Dalembert enters the game for T. Hardaway,,95,95
488,1OT,4:39.0,S. Dalembert makes 2-pt jump shot from 14 ft (assist by P. Prigioni),,97,95
489,1OT,4:25.0,,T. Chandler makes 2-pt dunk at rim (assist by D. Harris),97,97
490,1OT,3:57.0,S. Dalembert misses 2-pt jump shot from 14 ft,,97,97
491,1OT,3:57.0,Offensive rebound by P. Prigioni,,97,97
492,1OT,3:43.0,Turnover by S. Dalembert (lost ball; steal by M. Ellis),,97,97
493,1OT,3:41.0,,Turnover by C. Parsons (step out of bounds),97,97
494,1OT,3:22.0,J. Calderón misses 2-pt jump shot from 19 ft,,97,97
495,1OT,3:21.0,,Defensive rebound by D. Nowitzki,97,97
496,1OT,3:11.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,97,97
497,1OT,3:08.0,Defensive rebound by J. Smith,,97,97
498,1OT,2:49.0,P. Prigioni misses 2-pt layup from 1 ft,,97,97
499,1OT,2:49.0,Offensive rebound by S. Dalembert,,97,97
500,1OT,2:49.0,,Loose ball foul by T. Chandler (drawn by S. Dalembert),97,97
501,1OT,2:38.0,J. Smith makes 2-pt jump shot from 18 ft,,99,97
502,1OT,2:15.0,,D. Nowitzki makes 2-pt jump shot from 17 ft,99,99
503,1OT,1:56.0,Turnover by J. Smith (lost ball; steal by D. Harris),,99,99
504,1OT,1:56.0,,J. Barea enters the game for D. Harris,99,99
505,1OT,1:39.0,,M. Ellis misses 2-pt layup at rim,99,99
506,1OT,1:38.0,Defensive rebound by S. Dalembert,,99,99
507,1OT,1:37.0,Turnover by S. Dalembert (lost ball; steal by M. Ellis),,99,99
508,1OT,1:37.0,,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),99,101
509,1OT,1:37.0,New York full timeout,,99,101
510,1OT,1:37.0,,A. Aminu enters the game for C. Parsons,99,101
511,1OT,1:37.0,,R. Jefferson enters the game for D. Nowitzki,99,101
512,1OT,1:37.0,A. Stoudemire enters the game for S. Dalembert,,99,101
513,1OT,1:23.0,Turnover by J. Smith (bad pass),,99,101
514,1OT,1:23.0,,D. Nowitzki enters the game for A. Aminu,99,101
515,1OT,1:23.0,,C. Parsons enters the game for R. Jefferson,99,101
516,1OT,1:23.0,S. Dalembert enters the game for A. Stoudemire,,99,101
517,1OT,1:23.0,I. Shumpert enters the game for J. Smith,,99,101
518,1OT,1:05.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,99,101
519,1OT,1:03.0,Defensive rebound by J. Calderón,,99,101
520,1OT,1:02.0,Turnover by J. Calderón (lost ball; steal by C. Parsons),,99,101
521,1OT,0:44.0,,D. Nowitzki makes 2-pt jump shot from 13 ft,99,103
522,1OT,0:44.0,New York full timeout,,99,103
523,1OT,0:44.0,,A. Aminu enters the game for C. Parsons,99,103
524,1OT,0:44.0,,D. Harris enters the game for D. Nowitzki,99,103
525,1OT,0:44.0,,R. Jefferson enters the game for J. Barea,99,103
526,1OT,0:44.0,T. Hardaway enters the game for Q. Acy,,99,103
527,1OT,0:44.0,A. Stoudemire enters the game for S. Dalembert,,99,103
528,1OT,0:44.0,J. Smith enters the game for I. Shumpert,,99,103
529,1OT,0:36.0,Turnover by J. Calderón (bad pass; steal by M. Ellis),,99,103
530,1OT,0:28.0,,Personal take foul by P. Prigioni (drawn by M. Ellis),99,103
531,1OT,0:28.0,,D. Nowitzki enters the game for A. Aminu,99,103
532,1OT,0:28.0,,C. Parsons enters the game for R. Jefferson,99,103
533,1OT,0:28.0,Q. Acy enters the game for T. Hardaway,,99,103
534,1OT,0:28.0,I. Shumpert enters the game for J. Smith,,99,103
535,1OT,0:28.0,,Dallas full timeout,99,103
536,1OT,0:28.0,,J. Barea enters the game for T. Chandler,99,103
537,1OT,0:28.0,T. Wear enters the game for A. Stoudemire,,99,103
538,1OT,0:28.0,,Dallas full timeout,99,103
539,1OT,0:26.0,,Personal take foul by J. Calderón (drawn by J. Barea),99,103
540,1OT,0:26.0,,J. Barea makes free throw 1 of 2,99,104
541,1OT,0:26.0,J. Smith enters the game for T. Wear,,99,104
542,1OT,0:26.0,A. Stoudemire enters the game for Q. Acy,,99,104
543,1OT,0:26.0,,T. Chandler enters the game for C. Parsons,99,104
544,1OT,0:26.0,,A. Aminu enters the game for D. Nowitzki,99,104
545,1OT,0:26.0,,J. Barea misses free throw 2 of 2,99,104
546,1OT,0:24.0,Defensive rebound by A. Stoudemire,,99,104
547,1OT,0:17.0,J. Smith misses 2-pt layup from 2 ft,,99,104
548,1OT,0:15.0,Offensive rebound by I. Shumpert,,99,104
549,1OT,0:15.0,I. Shumpert misses 2-pt layup at rim,,99,104
550,1OT,0:14.0,,Defensive rebound by T. Chandler,99,104
551,1OT,0:13.0,,Personal take foul by A. Stoudemire (drawn by D. Harris),99,104
552,1OT,0:13.0,S. Dalembert enters the game for A. Stoudemire,,99,104
553,1OT,0:13.0,,D. Harris makes free throw 1 of 2,99,105
554,1OT,0:13.0,,R. Jefferson enters the game for M. Ellis,99,105
555,1OT,0:13.0,,D. Harris makes free throw 2 of 2,99,106
556,1OT,0:13.0,New York full timeout,,99,106
557,1OT,0:13.0,,B. Wright enters the game for T. Chandler,99,106
558,1OT,0:11.0,J. Smith makes 3-pt jump shot from 22 ft (assist by P. Prigioni),,102,106
559,1OT,0:09.0,,Personal take foul by I. Shumpert (drawn by R. Jefferson),102,106
560,1OT,0:09.0,,R. Jefferson makes free throw 1 of 2,102,107
561,1OT,0:09.0,,R. Jefferson makes free throw 2 of 2,102,108
562,1OT,0:03.0,J. Smith misses 3-pt jump shot from 24 ft,,102,108
563,1OT,0:01.0,,Defensive rebound by R. Jefferson,102,108
564,1OT,0:01.0,,Personal take foul by I. Shumpert (drawn by R. Jefferson),102,108
565,1OT,0:01.0,,R. Jefferson misses free throw 1 of 2,102,108
566,1OT,0:01.0,,Offensive rebound by Team,102,108
567,1OT,0:01.0,,R. Jefferson makes free throw 2 of 2,102,109
