,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DALLAS_ACTION,ATLANTA_SCORE,DALLAS_SCORE
384,4,5:47.0,,Turnover by D. Nowitzki (bad pass; steal by K. Korver),90,77
385,4,5:44.0,Shooting block foul by C. Parsons (drawn by D. Carroll),,90,77
386,4,5:44.0,,Technical foul by C. Parsons,90,77
387,4,5:44.0,Technical foul by D. Carroll,,90,77
388,4,5:44.0,,Technical foul by T. Chandler,90,77
389,4,5:44.0,,Dallas full timeout,90,77
390,4,5:44.0,K. Korver misses technical free throw,,90,77
391,4,5:44.0,Offensive rebound by Team,,90,77
392,4,5:44.0,D. Carroll makes free throw 1 of 2,,91,77
393,4,5:44.0,D. Carroll makes free throw 2 of 2,,92,77
394,4,5:32.0,,R. Rondo makes 2-pt layup from 1 ft,92,79
395,4,5:10.0,A. Horford misses 3-pt jump shot from 22 ft,,92,79
396,4,5:09.0,,Defensive rebound by T. Chandler,92,79
397,4,5:05.0,,M. Ellis makes 2-pt layup from 1 ft,92,81
398,4,4:45.0,,Offensive charge foul by P. Millsap (drawn by R. Rondo),92,81
399,4,4:45.0,Turnover by P. Millsap (offensive foul),,92,81
400,4,4:30.0,,M. Ellis misses 2-pt jump shot from 2 ft,92,81
401,4,4:28.0,Defensive rebound by P. Millsap,,92,81
402,4,4:22.0,Personal foul by M. Ellis (drawn by D. Schröder),,92,81
403,4,4:22.0,P. Antić enters the game for P. Millsap,,92,81
404,4,4:16.0,K. Korver makes 2-pt jump shot from 19 ft (assist by D. Schröder),,94,81
405,4,4:14.0,,Dallas full timeout,94,81
406,4,4:03.0,,M. Ellis makes 2-pt jump shot from 4 ft,94,83
407,4,3:38.0,K. Korver misses 3-pt jump shot from 24 ft,,94,83
408,4,3:37.0,,Defensive rebound by T. Chandler,94,83
409,4,3:29.0,,Personal foul by D. Carroll (drawn by D. Nowitzki),94,83
410,4,3:29.0,,D. Nowitzki makes free throw 1 of 2,94,84
411,4,3:29.0,P. Millsap enters the game for A. Horford,,94,84
412,4,3:29.0,,D. Nowitzki makes free throw 2 of 2,94,85
413,4,3:22.0,Personal foul by R. Rondo (drawn by D. Schröder),,94,85
414,4,3:22.0,,R. Jefferson enters the game for D. Nowitzki,94,85
415,4,3:07.0,Shooting foul by C. Parsons (drawn by K. Korver),,94,85
416,4,3:07.0,K. Korver makes free throw 1 of 2,,95,85
417,4,3:07.0,,D. Nowitzki enters the game for R. Jefferson,95,85
418,4,3:07.0,K. Korver makes free throw 2 of 2,,96,85
419,4,2:55.0,,Shooting foul by K. Korver (drawn by T. Chandler),96,85
420,4,2:55.0,,T. Chandler makes free throw 1 of 2,96,86
421,4,2:55.0,,T. Chandler misses free throw 2 of 2,96,86
422,4,2:54.0,Defensive rebound by D. Carroll,,96,86
423,4,2:41.0,Offensive foul by D. Schröder (drawn by R. Rondo),,96,86
424,4,2:41.0,Turnover by D. Schröder (offensive foul),,96,86
425,4,2:29.0,,M. Ellis misses 2-pt jump shot from 17 ft,96,86
426,4,2:28.0,Defensive rebound by K. Korver,,96,86
427,4,2:12.0,P. Millsap misses 2-pt hook shot from 5 ft,,96,86
428,4,2:11.0,,Defensive rebound by R. Rondo,96,86
429,4,2:05.0,,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),96,88
430,4,2:05.0,Atlanta full timeout,,96,88
431,4,2:05.0,A. Horford enters the game for K. Korver,,96,88
432,4,2:05.0,T. Sefolosha enters the game for P. Antić,,96,88
433,4,1:51.0,Turnover by P. Millsap (lost ball; steal by R. Rondo),,96,88
434,4,1:46.0,,Turnover by M. Ellis (bad pass),96,88
435,4,1:28.0,D. Schröder makes 2-pt jump shot from 19 ft,,98,88
436,4,1:18.0,,M. Ellis misses 3-pt jump shot from 23 ft,98,88
437,4,1:17.0,Defensive rebound by P. Millsap,,98,88
438,4,1:08.0,Personal take foul by R. Rondo (drawn by D. Schröder),,98,88
439,4,1:08.0,D. Schröder makes free throw 1 of 2,,99,88
440,4,1:08.0,D. Schröder makes free throw 2 of 2,,100,88
441,4,1:08.0,,Dallas full timeout,100,88
442,4,1:08.0,,C. Villanueva enters the game for D. Nowitzki,100,88
443,4,1:08.0,K. Bazemore enters the game for D. Schröder,,100,88
444,4,1:02.0,,Turnover by M. Ellis (lost ball),100,88
445,4,1:02.0,P. Antić enters the game for D. Carroll,,100,88
446,4,1:02.0,K. Korver enters the game for K. Bazemore,,100,88
447,4,1:02.0,D. Schröder enters the game for T. Sefolosha,,100,88
448,4,0:51.0,Turnover by P. Antić (bad pass),,100,88
449,4,0:48.0,,M. Ellis makes 3-pt jump shot from 24 ft (assist by R. Rondo),100,91
450,4,0:48.0,Atlanta full timeout,,100,91
451,4,0:48.0,,R. Jefferson enters the game for T. Chandler,100,91
452,4,0:47.0,Personal take foul by M. Ellis (drawn by K. Korver),,100,91
453,4,0:47.0,K. Korver makes free throw 1 of 2,,101,91
454,4,0:47.0,K. Bazemore enters the game for P. Antić,,101,91
455,4,0:47.0,K. Korver makes free throw 2 of 2,,102,91
456,4,0:42.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by R. Rondo),102,94
457,4,0:41.0,Atlanta full timeout,,102,94
458,4,0:41.0,P. Antić enters the game for K. Bazemore,,102,94
459,4,0:35.0,Turnover by D. Schröder (bad pass; steal by C. Villanueva),,102,94
460,4,0:30.0,,C. Villanueva misses 3-pt jump shot from 22 ft,102,94
461,4,0:29.0,,Offensive rebound by R. Rondo,102,94
462,4,0:28.0,,C. Villanueva makes 3-pt jump shot from 22 ft (assist by R. Rondo),102,97
463,4,0:22.0,Turnover by P. Antić (lost ball; steal by C. Parsons),,102,97
464,4,0:15.0,,M. Ellis misses 3-pt jump shot from 25 ft,102,97
465,4,0:13.0,,Offensive rebound by C. Villanueva,102,97
466,4,0:13.0,,C. Villanueva misses 2-pt tip-in at rim,102,97
467,4,0:12.0,Defensive rebound by A. Horford,,102,97
468,4,0:12.0,Personal take foul by C. Parsons (drawn by A. Horford),,102,97
469,4,0:12.0,,R. Ledo enters the game for C. Parsons,102,97
470,4,0:12.0,K. Bazemore enters the game for P. Antić,,102,97
471,4,0:12.0,A. Horford misses free throw 1 of 2,,102,97
472,4,0:12.0,Offensive rebound by Team,,102,97
473,4,0:12.0,A. Horford makes free throw 2 of 2,,103,97
474,4,0:05.0,,M. Ellis misses 3-pt jump shot from 24 ft,103,97
475,4,0:05.0,,Offensive rebound by C. Villanueva,103,97
476,4,0:05.0,,Shooting foul by A. Horford (drawn by C. Villanueva),103,97
477,4,0:05.0,,C. Villanueva makes free throw 1 of 2,103,98
478,4,0:05.0,D. Carroll enters the game for K. Bazemore,,103,98
479,4,0:05.0,,C. Villanueva makes free throw 2 of 2,103,99
480,4,0:04.0,Personal take foul by R. Jefferson (drawn by K. Korver),,103,99
481,4,0:04.0,K. Korver makes free throw 1 of 2,,104,99
482,4,0:04.0,K. Korver makes free throw 2 of 2,,105,99
483,4,0:00.0,,R. Jefferson makes 3-pt jump shot from 29 ft,105,102
