,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
377,4,5:08.0,Defensive rebound by G. Antetokounmpo,,75,71
378,4,4:53.0,J. Bayless misses 2-pt jump shot from 20 ft,,75,71
379,4,4:52.0,,Defensive rebound by G. Vásquez,75,71
380,4,4:36.0,,Shooting foul by J. Dudley (drawn by L. Williams),75,71
381,4,4:36.0,,L. Williams makes free throw 1 of 2,75,72
382,4,4:36.0,,L. Williams makes free throw 2 of 2,75,73
383,4,4:14.0,J. Bayless misses 2-pt jump shot from 19 ft,,75,73
384,4,4:13.0,Offensive rebound by Team,,75,73
385,4,4:04.0,J. Henson misses 2-pt hook shot from 5 ft,,75,73
386,4,4:03.0,Offensive rebound by Team,,75,73
387,4,4:03.0,,Loose ball foul by T. Ross (drawn by G. Antetokounmpo),75,73
388,4,3:59.0,K. Middleton misses 2-pt jump shot from 19 ft,,75,73
389,4,3:58.0,,Defensive rebound by T. Hansbrough,75,73
390,4,3:45.0,,L. Williams misses 2-pt layup from 3 ft,75,73
391,4,3:35.0,,Offensive rebound by T. Hansbrough,75,73
392,4,3:33.0,,T. Hansbrough makes 2-pt tip-in from 2 ft,75,75
393,4,3:26.0,Shooting foul by T. Ross (drawn by G. Antetokounmpo),,75,75
394,4,3:26.0,G. Antetokounmpo misses free throw 1 of 2,,75,75
395,4,3:26.0,Offensive rebound by Team,,75,75
396,4,3:26.0,G. Antetokounmpo makes free throw 2 of 2,,76,75
397,4,3:11.0,,P. Patterson misses 3-pt jump shot from 22 ft,76,75
398,4,3:10.0,Defensive rebound by J. Henson,,76,75
399,4,2:52.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,76,75
400,4,2:51.0,,Defensive rebound by P. Patterson,76,75
401,4,2:27.0,,G. Vásquez misses 2-pt jump shot from 14 ft,76,75
402,4,2:26.0,Defensive rebound by K. Middleton,,76,75
403,4,2:08.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by J. Bayless),,79,75
404,4,2:07.0,,Toronto full timeout,79,75
405,4,1:50.0,,Turnover by T. Hansbrough (bad pass),79,75
406,4,1:38.0,Shooting foul by T. Ross (drawn by G. Antetokounmpo),,79,75
407,4,1:38.0,G. Antetokounmpo misses free throw 1 of 2,,79,75
408,4,1:38.0,Offensive rebound by Team,,79,75
409,4,1:38.0,,K. Lowry enters the game for T. Hansbrough,79,75
410,4,1:38.0,G. Antetokounmpo makes free throw 2 of 2,,80,75
411,4,1:23.0,,L. Williams misses 3-pt jump shot from 26 ft,80,75
412,4,1:22.0,Defensive rebound by G. Antetokounmpo,,80,75
413,4,1:01.0,K. Middleton misses 2-pt jump shot from 12 ft,,80,75
414,4,1:00.0,,Defensive rebound by T. Ross,80,75
415,4,0:51.0,,Turnover by K. Lowry (lost ball; steal by K. Middleton),80,75
416,4,0:30.0,J. Bayless makes 2-pt jump shot from 22 ft,,82,75
417,4,0:29.0,,Toronto full timeout,82,75
418,4,0:24.0,,L. Williams misses 3-pt jump shot from 29 ft,82,75
419,4,0:23.0,Defensive rebound by G. Antetokounmpo,,82,75
420,4,0:19.0,Milwaukee full timeout,,82,75
421,4,0:19.0,Milwaukee full timeout,,82,75
422,4,0:16.0,Turnover by J. Bayless (lost ball; steal by T. Ross),,82,75
423,4,0:11.0,,T. Ross misses 2-pt dunk at rim (block by G. Antetokounmpo),82,75
424,4,0:08.0,Defensive rebound by J. Bayless,,82,75
