,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
383,4,5:38.0,D. Waiters misses 3-pt jump shot from 26 ft,,96,87
384,4,5:36.0,Offensive rebound by E. Freedom,,96,87
385,4,5:34.0,E. Freedom makes 2-pt layup from 2 ft,,98,87
386,4,5:18.0,,W. Ellington misses 2-pt layup from 2 ft,98,87
387,4,5:17.0,Defensive rebound by Team,,98,87
388,4,5:17.0,,R. Kelly enters the game for E. Davis,98,87
389,4,5:17.0,,J. Clarkson enters the game for W. Johnson,98,87
390,4,4:55.0,D. Waiters misses 2-pt jump shot from 22 ft,,98,87
391,4,4:53.0,,Defensive rebound by W. Ellington,98,87
392,4,4:46.0,,J. Lin misses 2-pt layup from 2 ft,98,87
393,4,4:44.0,Defensive rebound by S. Ibaka,,98,87
394,4,4:22.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by E. Freedom),,101,87
395,4,4:02.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by R. Kelly),101,90
396,4,3:37.0,J. Lamb misses 2-pt jump shot from 20 ft,,101,90
397,4,3:36.0,,Defensive rebound by Team,101,90
398,4,3:36.0,,Personal foul by S. Ibaka (drawn by R. Kelly),101,90
399,4,3:36.0,,R. Kelly misses free throw 1 of 2,101,90
400,4,3:36.0,,Offensive rebound by Team,101,90
401,4,3:36.0,,R. Kelly makes free throw 2 of 2,101,91
402,4,3:36.0,Oklahoma City full timeout,,101,91
403,4,3:18.0,S. Ibaka misses 2-pt layup from 1 ft,,101,91
404,4,3:17.0,Offensive rebound by S. Ibaka,,101,91
405,4,3:17.0,S. Ibaka misses 2-pt tip-in from 1 ft,,101,91
406,4,3:15.0,,Defensive rebound by J. Hill,101,91
407,4,3:04.0,,J. Hill misses 2-pt dunk at rim (block by S. Ibaka),101,91
408,4,2:58.0,Defensive rebound by D. Augustin,,101,91
409,4,2:48.0,S. Ibaka makes 2-pt jump shot from 19 ft,,103,91
410,4,2:27.0,,J. Hill misses 2-pt hook shot from 3 ft,103,91
411,4,2:25.0,Defensive rebound by D. Augustin,,103,91
412,4,2:05.0,E. Freedom makes 2-pt layup from 2 ft (assist by S. Ibaka),,105,91
413,4,2:05.0,,LA Lakers full timeout,105,91
414,4,1:48.0,,J. Lin makes 3-pt jump shot from 25 ft,105,94
415,4,1:39.0,Personal foul by W. Ellington (drawn by D. Augustin),,105,94
416,4,1:31.0,Shooting foul by R. Kelly (drawn by S. Ibaka),,105,94
417,4,1:31.0,S. Ibaka makes free throw 1 of 2,,106,94
418,4,1:31.0,S. Ibaka makes free throw 2 of 2,,107,94
419,4,1:25.0,,J. Lin makes 2-pt layup from 2 ft,107,96
420,4,1:01.0,D. Augustin misses 3-pt jump shot from 25 ft,,107,96
421,4,1:00.0,,Defensive rebound by Team,107,96
422,4,0:56.0,,J. Lin misses 2-pt jump shot from 14 ft,107,96
423,4,0:52.0,,Offensive rebound by W. Ellington,107,96
424,4,0:50.0,,W. Ellington misses 2-pt jump shot from 15 ft,107,96
425,4,0:42.0,Defensive rebound by E. Freedom,,107,96
426,4,0:40.0,Turnover by E. Freedom (lost ball; steal by J. Lin),,107,96
427,4,0:40.0,,W. Ellington misses 3-pt jump shot from 22 ft,107,96
428,4,0:38.0,Defensive rebound by D. Augustin,,107,96
429,4,0:38.0,Turnover by J. Lamb (lost ball; steal by J. Lin),,107,96
430,4,0:35.0,,J. Clarkson makes 2-pt dunk from 1 ft,107,98
431,4,0:35.0,Oklahoma City full timeout,,107,98
432,4,0:31.0,Personal take foul by J. Hill (drawn by E. Freedom),,107,98
433,4,0:31.0,E. Freedom makes free throw 1 of 2,,108,98
434,4,0:31.0,E. Freedom misses free throw 2 of 2,,108,98
435,4,0:31.0,,Defensive rebound by J. Hill,108,98
436,4,0:14.0,,W. Ellington misses 3-pt jump shot from 26 ft,108,98
437,4,0:12.0,,Offensive rebound by J. Hill,108,98
438,4,0:09.0,,J. Hill makes 3-pt jump shot from 24 ft,108,101
439,4,0:08.0,Personal take foul by R. Kelly (drawn by D. Waiters),,108,101
440,4,0:08.0,D. Waiters misses free throw 1 of 2,,108,101
441,4,0:08.0,Offensive rebound by Team,,108,101
442,4,0:08.0,D. Waiters misses free throw 2 of 2,,108,101
443,4,0:06.0,,Defensive rebound by J. Lin,108,101
444,4,0:01.0,,J. Clarkson misses 3-pt jump shot from 26 ft (block by S. Ibaka),108,101
445,4,0:00.0,,Offensive rebound by Team,108,101
