,QUARTER,TIME_REMAINING,DALLAS_ACTION,SACRAMENTO_ACTION,DALLAS_SCORE,SACRAMENTO_SCORE
93,1,0:04.0,,B. McLemore enters the game for D. Cousins,29,33
94,1,0:00.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,29,33
95,1,0:00.0,Offensive rebound by Team,,29,33
96,2,11:44.0,,Turnover by N. Stauskas (bad pass; steal by D. Harris),29,33
97,2,11:38.0,J. Barea misses 2-pt layup from 2 ft,,29,33
98,2,11:37.0,,Defensive rebound by D. Collison,29,33
99,2,11:17.0,,D. Williams makes 2-pt layup from 2 ft,29,35
100,2,11:04.0,Personal foul by C. Landry (drawn by D. Harris),,29,35
101,2,10:51.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,29,35
102,2,10:51.0,,Defensive rebound by D. Williams,29,35
103,2,10:43.0,,C. Landry makes 2-pt dunk at rim (assist by D. Williams),29,37
104,2,10:43.0,Dallas full timeout,,29,37
105,2,10:43.0,T. Chandler enters the game for D. Harris,,29,37
106,2,10:43.0,A. Aminu enters the game for R. Jefferson,,29,37
107,2,10:29.0,R. Rondo makes 2-pt layup from 2 ft,,31,37
108,2,10:08.0,,D. Williams makes 2-pt dunk at rim (assist by B. McLemore),31,39
109,2,9:53.0,R. Rondo misses 2-pt jump shot from 5 ft,,31,39
110,2,9:52.0,,Defensive rebound by D. Williams,31,39
111,2,9:45.0,,B. McLemore misses 3-pt jump shot from 24 ft,31,39
112,2,9:44.0,Defensive rebound by A. Aminu,,31,39
113,2,9:33.0,J. Barea makes 2-pt layup from 2 ft (assist by R. Rondo),,33,39
114,2,9:33.0,Shooting foul by B. McLemore (drawn by J. Barea),,33,39
115,2,9:33.0,J. Barea makes free throw 1 of 1,,34,39
116,2,9:15.0,,C. Landry makes 2-pt dunk at rim (assist by B. McLemore),34,41
117,2,9:02.0,R. Rondo makes 2-pt layup from 1 ft,,36,41
118,2,8:51.0,,B. McLemore makes 2-pt jump shot from 17 ft,36,43
119,2,8:34.0,R. Rondo makes 2-pt jump shot from 18 ft,,38,43
120,2,8:11.0,,D. Collison misses 2-pt layup from 1 ft,38,43
121,2,8:10.0,,Offensive rebound by C. Landry,38,43
122,2,8:09.0,,C. Landry makes 2-pt layup from 2 ft,38,45
123,2,7:50.0,A. Aminu misses 2-pt jump shot from 4 ft,,38,45
124,2,7:48.0,,Defensive rebound by C. Landry,38,45
125,2,7:41.0,,D. Williams misses 2-pt layup from 1 ft,38,45
126,2,7:40.0,Defensive rebound by T. Chandler,,38,45
127,2,7:35.0,R. Rondo makes 2-pt layup from 4 ft,,40,45
128,2,7:24.0,,D. Williams misses 3-pt jump shot from 23 ft,40,45
129,2,7:22.0,Defensive rebound by T. Chandler,,40,45
130,2,7:19.0,R. Rondo makes 2-pt layup from 3 ft,,42,45
131,2,7:19.0,Shooting foul by B. McLemore (drawn by R. Rondo),,42,45
132,2,7:19.0,M. Ellis enters the game for D. Nowitzki,,42,45
133,2,7:19.0,C. Parsons enters the game for A. Aminu,,42,45
134,2,7:19.0,,R. McCallum enters the game for D. Collison,42,45
135,2,7:19.0,,D. Cousins enters the game for D. Williams,42,45
136,2,7:19.0,R. Rondo misses free throw 1 of 1,,42,45
137,2,7:18.0,Offensive rebound by C. Parsons,,42,45
138,2,7:13.0,M. Ellis misses 2-pt jump shot from 17 ft,,42,45
139,2,7:13.0,,Defensive rebound by D. Cousins,42,45
140,2,6:58.0,,C. Landry makes 2-pt jump shot from 4 ft (assist by D. Cousins),42,47
141,2,6:43.0,R. Rondo misses 2-pt jump shot from 7 ft,,42,47
142,2,6:42.0,,Defensive rebound by B. McLemore,42,47
143,2,6:35.0,,N. Stauskas misses 3-pt jump shot from 23 ft,42,47
144,2,6:34.0,Defensive rebound by T. Chandler,,42,47
145,2,6:10.0,C. Parsons makes 2-pt layup from 3 ft (assist by R. Rondo),,44,47
146,2,5:58.0,,Turnover by R. McCallum (bad pass; steal by R. Rondo),44,47
147,2,5:53.0,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),,46,47
148,2,5:52.0,,Sacramento full timeout,46,47
149,2,5:52.0,D. Harris enters the game for R. Rondo,,46,47
150,2,5:34.0,,D. Cousins makes 2-pt layup from 1 ft,46,49
151,2,5:21.0,C. Parsons makes 2-pt layup from 2 ft (assist by M. Ellis),,48,49
152,2,5:04.0,,C. Landry makes 2-pt jump shot from 8 ft,48,51
153,2,4:54.0,T. Chandler makes 2-pt dunk at rim (assist by D. Harris),,50,51
154,2,4:35.0,,C. Landry makes 2-pt layup at rim (assist by B. McLemore),50,53
155,2,4:14.0,D. Harris misses 3-pt jump shot from 23 ft,,50,53
156,2,4:13.0,,Defensive rebound by C. Landry,50,53
157,2,4:10.0,Offensive charge foul by B. McLemore (drawn by M. Ellis),,50,53
158,2,4:10.0,,Turnover by B. McLemore (offensive foul),50,53
159,2,4:10.0,,D. Collison enters the game for B. McLemore,50,53
160,2,4:10.0,,D. Williams enters the game for C. Landry,50,53
161,2,3:55.0,T. Chandler makes 2-pt layup from 1 ft (assist by J. Barea),,52,53
162,2,3:44.0,,R. McCallum makes 2-pt layup from 2 ft,52,55
163,2,3:30.0,J. Barea misses 2-pt jump shot from 7 ft,,52,55
164,2,3:28.0,,Defensive rebound by D. Collison,52,55
165,2,3:23.0,,N. Stauskas misses 3-pt jump shot from 25 ft,52,55
166,2,3:23.0,Defensive rebound by C. Parsons,,52,55
167,2,3:12.0,Turnover by C. Parsons (bad pass; steal by D. Cousins),,52,55
168,2,3:09.0,,Turnover by D. Cousins (bad pass),52,55
169,2,3:09.0,D. Nowitzki enters the game for J. Barea,,52,55
170,2,2:51.0,D. Nowitzki makes 2-pt jump shot from 10 ft,,54,55
171,2,2:39.0,,R. McCallum misses 3-pt jump shot from 24 ft,54,55
172,2,2:37.0,,Offensive rebound by D. Cousins,54,55
173,2,2:35.0,,Shooting foul by T. Chandler (drawn by D. Cousins),54,55
174,2,2:35.0,Official timeout,,54,55
175,2,2:35.0,R. Rondo enters the game for D. Harris,,54,55
176,2,2:35.0,,J. Thompson enters the game for N. Stauskas,54,55
177,2,2:35.0,,D. Cousins makes free throw 1 of 2,54,56
178,2,2:35.0,,D. Cousins makes free throw 2 of 2,54,57
179,2,2:29.0,Personal foul by J. Thompson (drawn by D. Nowitzki),,54,57
180,2,2:15.0,D. Nowitzki makes 2-pt jump shot from 11 ft,,56,57
181,2,1:54.0,,Personal foul by M. Ellis (drawn by D. Cousins),56,57
182,2,1:54.0,,D. Cousins makes free throw 1 of 2,56,58
183,2,1:54.0,,D. Cousins makes free throw 2 of 2,56,59
184,2,1:41.0,C. Parsons misses 2-pt jump shot from 4 ft,,56,59
185,2,1:40.0,,Defensive rebound by D. Cousins,56,59
186,2,1:34.0,,D. Collison makes 2-pt jump shot from 15 ft (assist by D. Cousins),56,61
187,2,1:17.0,R. Rondo makes 2-pt jump shot from 17 ft,,58,61
188,2,0:57.0,,D. Cousins misses 2-pt jump shot from 16 ft,58,61
189,2,0:56.0,Defensive rebound by R. Rondo,,58,61
190,2,0:49.0,Turnover by R. Rondo (bad pass; steal by D. Williams),,58,61
191,2,0:45.0,,R. McCallum makes 2-pt layup from 2 ft (assist by D. Williams),58,63
192,2,0:33.0,C. Parsons misses 2-pt jump shot from 3 ft,,58,63
193,2,0:31.0,Offensive rebound by T. Chandler,,58,63
194,2,0:31.0,T. Chandler misses 2-pt dunk from 1 ft,,58,63
195,2,0:29.0,,Defensive rebound by D. Cousins,58,63
196,2,0:27.0,Offensive charge foul by D. Cousins (drawn by R. Rondo),,58,63
197,2,0:27.0,,Turnover by D. Cousins (offensive foul),58,63
198,2,0:27.0,,C. Landry enters the game for J. Thompson,58,63
199,2,0:05.0,Shooting foul by D. Collison (drawn by D. Nowitzki),,58,63
200,2,0:05.0,D. Nowitzki makes free throw 1 of 2,,59,63
201,2,0:05.0,,N. Stauskas enters the game for C. Landry,59,63
202,2,0:05.0,D. Harris enters the game for C. Parsons,,59,63
203,2,0:05.0,R. Jefferson enters the game for M. Ellis,,59,63
204,2,0:05.0,D. Nowitzki makes free throw 2 of 2,,60,63
205,2,0:00.0,,D. Collison misses 2-pt jump shot from 17 ft,60,63
206,2,0:00.0,,Offensive rebound by Team,60,63
207,3,11:38.0,,Turnover by J. Thompson (bad pass),60,63
208,3,11:22.0,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by M. Ellis),,62,63
209,3,11:00.0,,Shooting foul by T. Chandler (drawn by D. Cousins),62,63
210,3,11:00.0,,D. Cousins makes free throw 1 of 2,62,64
211,3,11:00.0,,D. Cousins makes free throw 2 of 2,62,65
212,3,10:53.0,Personal foul by J. Thompson (drawn by D. Nowitzki),,62,65
213,3,10:42.0,C. Parsons misses 2-pt hook shot from 5 ft (block by D. Cousins),,62,65
214,3,10:40.0,,Defensive rebound by D. Collison,62,65
215,3,10:36.0,,Personal foul by D. Nowitzki (drawn by D. Collison),62,65
216,3,10:26.0,,D. Williams misses 3-pt jump shot from 24 ft,62,65
217,3,10:25.0,Defensive rebound by T. Chandler,,62,65
218,3,10:17.0,R. Rondo makes 2-pt jump shot from 8 ft,,64,65
219,3,9:51.0,,J. Thompson makes 2-pt jump shot from 16 ft (assist by D. Cousins),64,67
220,3,9:34.0,R. Rondo misses 2-pt jump shot from 19 ft,,64,67
221,3,9:34.0,,Defensive rebound by D. Cousins,64,67
222,3,9:24.0,,D. Cousins misses 2-pt jump shot from 20 ft,64,67
223,3,9:23.0,,Offensive rebound by J. Thompson,64,67
224,3,9:22.0,,Shooting foul by D. Nowitzki (drawn by J. Thompson),64,67
225,3,9:22.0,,J. Thompson misses free throw 1 of 2,64,67
226,3,9:22.0,,Offensive rebound by Team,64,67
227,3,9:22.0,,J. Thompson makes free throw 2 of 2,64,68
228,3,9:09.0,C. Parsons misses 2-pt jump shot from 15 ft,,64,68
229,3,9:09.0,,Defensive rebound by J. Thompson,64,68
230,3,8:59.0,,D. Collison misses 2-pt jump shot from 18 ft,64,68
231,3,8:58.0,Defensive rebound by C. Parsons,,64,68
232,3,8:51.0,Personal foul by J. Thompson (drawn by D. Nowitzki),,64,68
233,3,8:51.0,,C. Landry enters the game for J. Thompson,64,68
234,3,8:41.0,M. Ellis makes 2-pt jump shot from 17 ft,,66,68
235,3,8:21.0,,B. McLemore misses 3-pt jump shot from 24 ft,66,68
236,3,8:20.0,,Offensive rebound by C. Landry,66,68
237,3,8:19.0,,C. Landry misses 2-pt layup from 3 ft (block by D. Nowitzki),66,68
238,3,8:19.0,,Offensive rebound by Team,66,68
239,3,8:16.0,,Turnover by D. Cousins (bad pass; steal by R. Rondo),66,68
240,3,8:10.0,C. Parsons makes 2-pt layup from 2 ft,,68,68
241,3,7:53.0,,Turnover by B. McLemore (lost ball; steal by M. Ellis),68,68
242,3,7:49.0,Turnover by R. Rondo (bad pass; steal by D. Collison),,68,68
243,3,7:44.0,,Turnover by D. Collison (lost ball; steal by D. Nowitzki),68,68
244,3,7:39.0,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),,70,68
245,3,7:39.0,,Sacramento full timeout,70,68
246,3,7:27.0,,Turnover by D. Collison (bad pass; steal by M. Ellis),70,68
247,3,7:22.0,M. Ellis makes 2-pt layup from 2 ft (assist by R. Rondo),,72,68
248,3,7:09.0,,Personal foul by R. Rondo (drawn by B. McLemore),72,68
249,3,6:57.0,,Shooting foul by M. Ellis (drawn by B. McLemore),72,68
250,3,6:57.0,,B. McLemore makes free throw 1 of 2,72,69
251,3,6:57.0,,R. McCallum enters the game for D. Collison,72,69
252,3,6:57.0,,B. McLemore makes free throw 2 of 2,72,70
253,3,6:45.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,72,70
254,3,6:44.0,,Defensive rebound by D. Williams,72,70
255,3,6:25.0,,R. McCallum makes 2-pt jump shot from 18 ft (assist by D. Cousins),72,72
256,3,6:10.0,C. Parsons misses 3-pt jump shot from 23 ft,,72,72
257,3,6:10.0,,Defensive rebound by C. Landry,72,72
258,3,5:57.0,,B. McLemore misses 3-pt jump shot from 22 ft,72,72
259,3,5:56.0,Defensive rebound by C. Parsons,,72,72
260,3,5:46.0,Turnover by R. Rondo (bad pass),,72,72
261,3,5:46.0,R. Jefferson enters the game for D. Nowitzki,,72,72
262,3,5:46.0,D. Harris enters the game for R. Rondo,,72,72
263,3,5:31.0,,D. Cousins misses 2-pt jump shot from 4 ft,72,72
264,3,5:29.0,,Offensive rebound by D. Cousins,72,72
265,3,5:29.0,,D. Cousins misses 2-pt tip-in from 3 ft,72,72
266,3,5:28.0,,Offensive rebound by R. McCallum,72,72
267,3,5:27.0,,R. McCallum misses 2-pt jump shot from 7 ft,72,72
268,3,5:27.0,Defensive rebound by C. Parsons,,72,72
269,3,5:27.0,Personal foul by D. Cousins (drawn by C. Parsons),,72,72
270,3,5:09.0,M. Ellis makes 2-pt jump shot from 19 ft,,74,72
271,3,4:49.0,,D. Cousins makes 2-pt layup from 3 ft (assist by R. McCallum),74,74
272,3,4:28.0,R. Jefferson misses 2-pt jump shot from 20 ft,,74,74
273,3,4:27.0,,Defensive rebound by D. Williams,74,74
274,3,4:14.0,,D. Cousins misses 2-pt jump shot from 7 ft,74,74
275,3,4:14.0,Defensive rebound by Team,,74,74
276,3,4:14.0,,Loose ball foul by D. Cousins (drawn by R. Jefferson),74,74
277,3,4:14.0,,N. Stauskas enters the game for C. Landry,74,74
278,3,3:57.0,Turnover by C. Parsons (lost ball; steal by D. Cousins),,74,74
279,3,3:53.0,,D. Williams makes 2-pt dunk at rim (assist by D. Cousins),74,76
280,3,3:51.0,Dallas full timeout,,74,76
281,3,3:51.0,G. Smith enters the game for C. Parsons,,74,76
282,3,3:51.0,A. Aminu enters the game for T. Chandler,,74,76
283,3,3:40.0,D. Harris misses 3-pt jump shot from 24 ft,,74,76
284,3,3:40.0,,Defensive rebound by D. Williams,74,76
285,3,3:18.0,,D. Williams misses 2-pt jump shot from 17 ft,74,76
286,3,3:18.0,Defensive rebound by G. Smith,,74,76
287,3,3:03.0,R. Jefferson misses 2-pt jump shot from 9 ft,,74,76
288,3,3:01.0,Offensive rebound by M. Ellis,,74,76
289,3,2:54.0,M. Ellis makes 2-pt jump shot from 13 ft (assist by R. Jefferson),,76,76
290,3,2:32.0,,Shooting foul by A. Aminu (drawn by N. Stauskas),76,76
291,3,2:32.0,,N. Stauskas makes free throw 1 of 2,76,77
292,3,2:32.0,,D. Collison enters the game for B. McLemore,76,77
293,3,2:32.0,,N. Stauskas misses free throw 2 of 2,76,77
294,3,2:31.0,,Offensive rebound by D. Cousins,76,77
295,3,2:29.0,,D. Cousins makes 2-pt layup from 1 ft,76,79
296,3,2:18.0,M. Ellis misses 2-pt jump shot from 18 ft,,76,79
297,3,2:17.0,,Defensive rebound by D. Williams,76,79
298,3,2:10.0,,Shooting foul by G. Smith (drawn by D. Williams),76,79
299,3,2:10.0,,D. Williams misses free throw 1 of 2,76,79
300,3,2:10.0,,Offensive rebound by Team,76,79
301,3,2:10.0,T. Chandler enters the game for M. Ellis,,76,79
302,3,2:10.0,R. Rondo enters the game for G. Smith,,76,79
303,3,2:10.0,D. Nowitzki enters the game for A. Aminu,,76,79
304,3,2:10.0,,D. Williams makes free throw 2 of 2,76,80
305,3,1:50.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,76,80
306,3,1:48.0,,Defensive rebound by D. Williams,76,80
307,3,1:34.0,,Turnover by D. Collison (traveling),76,80
308,3,1:25.0,Shooting foul by D. Williams (drawn by D. Nowitzki),,76,80
309,3,1:25.0,D. Nowitzki makes free throw 1 of 2,,77,80
310,3,1:25.0,D. Nowitzki makes free throw 2 of 2,,78,80
311,3,1:11.0,,Turnover by D. Cousins (bad pass; steal by D. Nowitzki),78,80
312,3,0:58.0,D. Nowitzki misses 2-pt jump shot from 5 ft,,78,80
313,3,0:57.0,,Defensive rebound by D. Cousins,78,80
314,3,0:50.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by D. Cousins),78,83
315,3,0:31.0,Shooting foul by N. Stauskas (drawn by D. Harris),,78,83
316,3,0:31.0,D. Harris makes free throw 1 of 2,,79,83
317,3,0:31.0,D. Harris makes free throw 2 of 2,,80,83
318,3,0:08.0,,R. McCallum misses 3-pt jump shot from 24 ft,80,83
319,3,0:08.0,Defensive rebound by T. Chandler,,80,83
320,3,0:01.0,R. Rondo misses 3-pt jump shot from 22 ft,,80,83
321,3,0:00.0,,Defensive rebound by R. McCallum,80,83
322,4,11:47.0,D. Harris misses 2-pt layup from 2 ft,,80,83
323,4,11:46.0,Offensive rebound by R. Rondo,,80,83
324,4,11:37.0,G. Smith misses 2-pt jump shot from 3 ft (block by J. Thompson),,80,83
325,4,11:35.0,,Defensive rebound by R. McCallum,80,83
326,4,11:19.0,,J. Thompson misses 2-pt jump shot from 17 ft,80,83
327,4,11:18.0,Defensive rebound by D. Harris,,80,83
328,4,10:59.0,J. Barea misses 3-pt jump shot from 23 ft,,80,83
329,4,10:58.0,Offensive rebound by G. Smith,,80,83
330,4,10:49.0,D. Harris misses 3-pt jump shot from 26 ft,,80,83
331,4,10:49.0,,Defensive rebound by R. McCallum,80,83
332,4,10:39.0,,C. Landry misses 2-pt jump shot from 20 ft,80,83
333,4,10:38.0,Defensive rebound by R. Rondo,,80,83
334,4,10:30.0,Shooting foul by C. Landry (drawn by G. Smith),,80,83
335,4,10:30.0,G. Smith makes free throw 1 of 2,,81,83
336,4,10:30.0,,B. McLemore enters the game for N. Stauskas,81,83
337,4,10:30.0,G. Smith misses free throw 2 of 2,,81,83
338,4,10:29.0,,Defensive rebound by J. Thompson,81,83
339,4,10:14.0,,D. Collison misses 2-pt jump shot from 21 ft,81,83
340,4,10:13.0,,Offensive rebound by J. Thompson,81,83
341,4,10:08.0,,B. McLemore misses 3-pt jump shot from 24 ft,81,83
342,4,10:07.0,Defensive rebound by J. Barea,,81,83
343,4,9:59.0,G. Smith makes 2-pt layup from 1 ft (assist by R. Rondo),,83,83
344,4,9:36.0,,D. Collison misses 2-pt jump shot from 17 ft,83,83
345,4,9:36.0,Defensive rebound by Team,,83,83
346,4,9:36.0,T. Chandler enters the game for G. Smith,,83,83
347,4,9:36.0,,D. Cousins enters the game for J. Thompson,83,83
348,4,9:25.0,Shooting foul by D. Cousins (drawn by R. Rondo),,83,83
349,4,9:25.0,R. Rondo misses free throw 1 of 2,,83,83
350,4,9:25.0,Offensive rebound by Team,,83,83
351,4,9:25.0,R. Rondo misses free throw 2 of 2,,83,83
352,4,9:24.0,,Defensive rebound by D. Cousins,83,83
353,4,8:59.0,,D. Cousins makes 2-pt jump shot from 7 ft,83,85
354,4,8:45.0,D. Nowitzki misses 2-pt jump shot from 21 ft,,83,85
355,4,8:45.0,,Defensive rebound by D. Cousins,83,85
356,4,8:38.0,,D. Collison makes 2-pt dunk at rim (assist by D. Cousins),83,87
357,4,8:37.0,Dallas full timeout,,83,87
358,4,8:23.0,D. Harris misses 3-pt jump shot from 23 ft,,83,87
359,4,8:22.0,,Defensive rebound by C. Landry,83,87
360,4,8:07.0,,D. Cousins misses 2-pt jump shot from 17 ft,83,87
361,4,8:05.0,Defensive rebound by D. Harris,,83,87
362,4,7:50.0,J. Barea misses 2-pt layup from 3 ft,,83,87
363,4,7:49.0,,Defensive rebound by D. Cousins,83,87
364,4,7:46.0,,D. Collison makes 2-pt layup from 2 ft,83,89
365,4,7:46.0,,Shooting foul by D. Harris (drawn by D. Collison),83,89
366,4,7:46.0,M. Ellis enters the game for D. Nowitzki,,83,89
367,4,7:46.0,C. Parsons enters the game for D. Harris,,83,89
368,4,7:46.0,C. Villanueva enters the game for R. Rondo,,83,89
369,4,7:46.0,,D. Collison makes free throw 1 of 1,83,90
370,4,7:35.0,M. Ellis misses 2-pt jump shot from 20 ft,,83,90
371,4,7:35.0,,Defensive rebound by Team,83,90
372,4,7:35.0,Loose ball foul by T. Chandler (drawn by D. Cousins),,83,90
373,4,7:15.0,,R. McCallum misses 2-pt layup from 2 ft (block by C. Villanueva),83,90
374,4,7:14.0,,Offensive rebound by R. McCallum,83,90
375,4,7:14.0,,Turnover by R. McCallum (lost ball),83,90
376,4,6:53.0,M. Ellis misses 3-pt jump shot from 25 ft,,83,90
377,4,6:53.0,,Defensive rebound by C. Landry,83,90
378,4,6:36.0,,D. Cousins misses 2-pt jump shot from 14 ft,83,90
379,4,6:36.0,Defensive rebound by T. Chandler,,83,90
380,4,6:21.0,J. Barea misses 2-pt jump shot from 18 ft,,83,90
381,4,6:20.0,,Defensive rebound by C. Landry,83,90
382,4,6:12.0,,D. Collison misses 3-pt jump shot from 24 ft,83,90
383,4,6:12.0,Defensive rebound by J. Barea,,83,90
384,4,6:07.0,Turnover by C. Parsons (offensive goaltending),,83,90
