,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,GOLDEN STATE_ACTION,WASHINGTON_SCORE,GOLDEN STATE_SCORE
395,4,5:21.0,,D. Lee misses 2-pt jump shot from 5 ft,67,95
396,4,5:19.0,,Offensive rebound by S. Livingston,67,95
397,4,5:17.0,,J. Holiday misses 2-pt jump shot from 19 ft,67,95
398,4,5:14.0,Defensive rebound by D. Blair,,67,95
399,4,5:11.0,Shooting foul by S. Livingston (drawn by R. Sessions),,67,95
400,4,5:11.0,R. Sessions makes free throw 1 of 2,,68,95
401,4,5:11.0,R. Sessions makes free throw 2 of 2,,69,95
402,4,5:01.0,,J. Holiday misses 2-pt jump shot from 11 ft,69,95
403,4,5:00.0,,Offensive rebound by D. Lee,69,95
404,4,5:00.0,,D. Lee makes 2-pt tip-in from 1 ft,69,97
405,4,4:39.0,D. Blair misses 2-pt hook shot from 13 ft,,69,97
406,4,4:38.0,,Defensive rebound by D. Lee,69,97
407,4,4:28.0,,D. Lee misses 2-pt jump shot from 18 ft,69,97
408,4,4:28.0,Defensive rebound by Team,,69,97
409,4,4:12.0,K. Séraphin makes 2-pt hook shot from 10 ft (assist by T. Murry),,71,97
410,4,3:52.0,,Shooting foul by D. Blair (drawn by B. Rush),71,97
411,4,3:52.0,,B. Rush misses free throw 1 of 2,71,97
412,4,3:52.0,,Offensive rebound by Team,71,97
413,4,3:52.0,,M. Speights enters the game for D. Lee,71,97
414,4,3:52.0,,B. Rush misses free throw 2 of 2,71,97
415,4,3:52.0,Defensive rebound by K. Séraphin,,71,97
416,4,3:34.0,D. Blair misses 2-pt hook shot from 6 ft,,71,97
417,4,3:34.0,,Defensive rebound by Team,71,97
418,4,3:16.0,,B. Rush misses 3-pt jump shot from 23 ft,71,97
419,4,3:15.0,Defensive rebound by R. Sessions,,71,97
420,4,3:11.0,R. Sessions makes 2-pt layup from 2 ft,,73,97
421,4,3:11.0,Shooting foul by J. Holiday (drawn by R. Sessions),,73,97
422,4,3:11.0,R. Sessions makes free throw 1 of 1,,74,97
423,4,2:47.0,,Turnover by M. Speights (lost ball; steal by R. Sessions),74,97
424,4,2:41.0,T. Murry makes 2-pt dunk at rim (assist by R. Sessions),,76,97
425,4,2:41.0,,Golden State full timeout,76,97
426,4,2:41.0,R. Butler enters the game for R. Sessions,,76,97
427,4,2:25.0,,B. Rush misses 3-pt jump shot from 26 ft,76,97
428,4,2:24.0,,Offensive rebound by M. Speights,76,97
429,4,2:24.0,,Shooting foul by D. Blair (drawn by M. Speights),76,97
430,4,2:24.0,,M. Speights makes free throw 1 of 2,76,98
431,4,2:24.0,,M. Speights makes free throw 2 of 2,76,99
432,4,2:06.0,K. Séraphin misses 2-pt jump shot from 16 ft,,76,99
433,4,2:05.0,,Defensive rebound by F. Ezeli,76,99
434,4,1:56.0,,M. Speights misses 2-pt jump shot from 14 ft,76,99
435,4,1:54.0,Defensive rebound by O. Porter,,76,99
436,4,1:46.0,Turnover by T. Murry (lost ball; steal by J. Holiday),,76,99
437,4,1:43.0,,J. Holiday makes 2-pt dunk at rim,76,101
438,4,1:43.0,Washington full timeout,,76,101
439,4,1:43.0,R. Sessions enters the game for T. Murry,,76,101
440,4,1:30.0,O. Porter misses 2-pt jump shot from 15 ft (block by F. Ezeli),,76,101
441,4,1:28.0,,Defensive rebound by M. Speights,76,101
442,4,1:18.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by J. Holiday),76,103
443,4,1:04.0,O. Porter misses 2-pt jump shot from 11 ft,,76,103
444,4,1:02.0,Offensive rebound by K. Séraphin,,76,103
445,4,1:00.0,K. Séraphin misses 2-pt jump shot from 3 ft (block by F. Ezeli),,76,103
446,4,0:58.0,,Defensive rebound by F. Ezeli,76,103
447,4,0:43.0,,F. Ezeli makes 2-pt hook shot from 9 ft,76,105
448,4,0:33.0,O. Porter misses 2-pt jump shot from 6 ft (block by S. Livingston),,76,105
449,4,0:31.0,,Defensive rebound by J. Holiday,76,105
450,4,0:18.0,,J. Holiday makes 2-pt jump shot from 15 ft (assist by M. Speights),76,107
451,4,0:00.0,D. Blair misses 2-pt jump shot from 20 ft,,76,107
452,4,0:00.0,Offensive rebound by Team,,76,107
