,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
384,4,5:27.0,C. Butler makes free throw 1 of 3,,88,87
385,4,5:27.0,C. Butler misses free throw 2 of 3,,88,87
386,4,5:27.0,Offensive rebound by Team,,88,87
387,4,5:27.0,,D. West enters the game for L. Scola,88,87
388,4,5:27.0,C. Butler makes free throw 3 of 3,,89,87
389,4,5:05.0,,Turnover by D. West (bad pass; steal by C. Butler),89,87
390,4,4:47.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by B. Jennings),,92,87
391,4,4:29.0,,D. West misses 2-pt jump shot from 19 ft,92,87
392,4,4:28.0,Defensive rebound by K. Caldwell-Pope,,92,87
393,4,4:14.0,A. Tolliver misses 3-pt jump shot from 23 ft,,92,87
394,4,4:13.0,Offensive rebound by C. Butler,,92,87
395,4,4:12.0,C. Butler misses 2-pt layup from 2 ft (block by D. West),,92,87
396,4,4:10.0,,Defensive rebound by D. West,92,87
397,4,4:03.0,,D. Sloan makes 2-pt layup from 1 ft,92,89
398,4,3:45.0,Shooting foul by I. Mahinmi (drawn by B. Jennings),,92,89
399,4,3:45.0,B. Jennings makes free throw 1 of 2,,93,89
400,4,3:45.0,,R. Hibbert enters the game for I. Mahinmi,93,89
401,4,3:45.0,,C. Watson enters the game for D. Sloan,93,89
402,4,3:45.0,B. Jennings makes free throw 2 of 2,,94,89
403,4,3:28.0,,C. Miles misses 3-pt jump shot from 26 ft,94,89
404,4,3:27.0,Defensive rebound by A. Tolliver,,94,89
405,4,3:19.0,B. Jennings misses 3-pt jump shot from 26 ft,,94,89
406,4,3:17.0,,Defensive rebound by C. Miles,94,89
407,4,3:04.0,,Shooting foul by A. Tolliver (drawn by S. Hill),94,89
408,4,3:04.0,,S. Hill makes free throw 1 of 2,94,90
409,4,3:04.0,,R. Stuckey enters the game for C. Miles,94,90
410,4,3:04.0,,S. Hill makes free throw 2 of 2,94,91
411,4,2:48.0,B. Jennings misses 2-pt jump shot from 14 ft,,94,91
412,4,2:47.0,Offensive rebound by G. Monroe,,94,91
413,4,2:47.0,G. Monroe misses 2-pt tip-in from 1 ft,,94,91
414,4,2:46.0,,Defensive rebound by R. Stuckey,94,91
415,4,2:27.0,,C. Watson misses 3-pt jump shot from 23 ft,94,91
416,4,2:25.0,,Offensive rebound by S. Hill,94,91
417,4,2:25.0,Detroit full timeout,,94,91
418,4,2:25.0,,C. Miles enters the game for R. Stuckey,94,91
419,4,2:25.0,,D. Sloan enters the game for C. Watson,94,91
420,4,2:08.0,,R. Hibbert makes 2-pt hook shot from 10 ft,94,93
421,4,1:46.0,Turnover by G. Monroe (lost ball; steal by S. Hill),,94,93
422,4,1:29.0,,D. West makes 2-pt jump shot from 17 ft (assist by D. Sloan),94,95
423,4,1:13.0,Shooting foul by S. Hill (drawn by B. Jennings),,94,95
424,4,1:13.0,B. Jennings makes free throw 1 of 2,,95,95
425,4,1:13.0,A. Drummond enters the game for A. Tolliver,,95,95
426,4,1:13.0,B. Jennings makes free throw 2 of 2,,96,95
427,4,0:59.0,,D. West misses 2-pt jump shot from 19 ft,96,95
428,4,0:57.0,,Offensive rebound by R. Hibbert,96,95
429,4,0:54.0,,Personal foul by G. Monroe (drawn by D. West),96,95
430,4,0:54.0,,D. West misses free throw 1 of 2,96,95
431,4,0:54.0,,Offensive rebound by Team,96,95
432,4,0:54.0,,D. West makes free throw 2 of 2,96,96
433,4,0:39.0,B. Jennings misses 2-pt jump shot from 16 ft,,96,96
434,4,0:38.0,,Defensive rebound by D. West,96,96
435,4,0:36.0,,Indiana full timeout,96,96
436,4,0:24.0,,Offensive foul by R. Hibbert (drawn by A. Drummond),96,96
437,4,0:24.0,,Turnover by R. Hibbert (offensive foul),96,96
438,4,0:24.0,Detroit full timeout,,96,96
439,4,0:24.0,,R. Stuckey enters the game for D. Sloan,96,96
440,4,0:01.0,B. Jennings misses 2-pt jump shot from 12 ft,,96,96
441,4,0:00.0,Offensive rebound by A. Drummond,,96,96
442,4,0:00.0,A. Drummond makes 2-pt tip-in from 1 ft,,98,96
443,4,0:00.0,,Indiana full timeout,98,96
444,4,0:00.0,,D. Rudež enters the game for R. Hibbert,98,96
445,4,0:00.0,,I. Mahinmi enters the game for R. Stuckey,98,96
446,4,0:00.0,J. Anthony enters the game for B. Jennings,,98,96
