,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
387,4,3:32.0,Offensive rebound by E. Davis,,88,93
388,4,3:32.0,E. Davis misses 2-pt layup from 2 ft,,88,93
389,4,3:32.0,Offensive rebound by E. Davis,,88,93
390,4,3:32.0,Shooting foul by D. Williams (drawn by E. Davis),,88,93
391,4,3:32.0,E. Davis misses free throw 1 of 2,,88,93
392,4,3:32.0,Offensive rebound by Team,,88,93
393,4,3:32.0,E. Davis makes free throw 2 of 2,,89,93
394,4,3:13.0,,A. Miller makes 2-pt layup from 2 ft (assist by R. McCallum),89,95
395,4,2:59.0,Turnover by J. Hill (lost ball; steal by R. McCallum),,89,95
396,4,2:39.0,,Shooting foul by E. Davis (drawn by J. Thompson),89,95
397,4,2:39.0,LA Lakers full timeout,,89,95
398,4,2:39.0,R. Kelly enters the game for E. Davis,,89,95
399,4,2:39.0,,J. Thompson makes free throw 1 of 2,89,96
400,4,2:39.0,,J. Thompson makes free throw 2 of 2,89,97
401,4,2:16.0,J. Brown misses 3-pt jump shot from 24 ft,,89,97
402,4,2:16.0,,Defensive rebound by R. McCallum,89,97
403,4,1:52.0,,O. Casspi makes 2-pt layup from 4 ft,89,99
404,4,1:40.0,Shooting foul by R. McCallum (drawn by J. Clarkson),,89,99
405,4,1:40.0,J. Clarkson misses free throw 1 of 2,,89,99
406,4,1:40.0,Offensive rebound by Team,,89,99
407,4,1:40.0,J. Clarkson makes free throw 2 of 2,,90,99
408,4,1:27.0,,O. Casspi misses 3-pt jump shot from 24 ft,90,99
409,4,1:26.0,Defensive rebound by V. Blue,,90,99
410,4,1:17.0,J. Clarkson misses 3-pt jump shot from 26 ft,,90,99
411,4,1:16.0,,Defensive rebound by A. Miller,90,99
412,4,0:53.0,,R. McCallum misses 2-pt layup from 2 ft,90,99
413,4,0:51.0,Defensive rebound by V. Blue,,90,99
414,4,0:49.0,Turnover by V. Blue (bad pass),,90,99
415,4,0:49.0,T. Black enters the game for J. Clarkson,,90,99
416,4,0:33.0,,O. Casspi makes 2-pt layup from 3 ft,90,101
417,4,0:33.0,,Shooting foul by R. Kelly (drawn by O. Casspi),90,101
418,4,0:33.0,,O. Casspi makes free throw 1 of 1,90,102
419,4,0:28.0,Shooting foul by R. McCallum (drawn by J. Brown),,90,102
420,4,0:28.0,J. Brown makes free throw 1 of 2,,91,102
421,4,0:28.0,J. Brown makes free throw 2 of 2,,92,102
422,4,0:05.0,,Turnover by O. Casspi (lost ball),92,102
