,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
385,4,8:28.0,,Chicago full timeout,68,81
386,4,8:28.0,M. Plumlee enters the game for K. Garnett,,68,81
387,4,8:28.0,J. Jordan enters the game for C. Jefferson,,68,81
388,4,8:28.0,,A. Brooks makes free throw 1 of 2,68,82
389,4,8:28.0,,A. Brooks makes free throw 2 of 2,68,83
390,4,8:09.0,Turnover by J. Jack (bad pass; steal by M. Dunleavy),,68,83
391,4,7:44.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by T. Gibson),68,86
392,4,7:24.0,Shooting foul by K. Hinrich (drawn by D. Williams),,68,86
393,4,7:24.0,D. Williams makes free throw 1 of 3,,69,86
394,4,7:24.0,D. Williams makes free throw 2 of 3,,70,86
395,4,7:24.0,D. Williams makes free throw 3 of 3,,71,86
396,4,7:10.0,,T. Gibson misses 2-pt layup from 2 ft,71,86
397,4,7:09.0,,Offensive rebound by M. Dunleavy,71,86
398,4,7:09.0,,M. Dunleavy misses 2-pt tip-in from 1 ft,71,86
399,4,7:08.0,Defensive rebound by J. Jack,,71,86
400,4,7:02.0,D. Williams makes 2-pt jump shot from 8 ft,,73,86
401,4,7:01.0,,Chicago full timeout,73,86
402,4,7:01.0,,D. Rose enters the game for M. Dunleavy,73,86
403,4,7:01.0,,P. Gasol enters the game for N. Mirotić,73,86
404,4,7:01.0,,J. Butler enters the game for A. Brooks,73,86
405,4,6:45.0,,Shooting foul by S. Karasev (drawn by J. Butler),73,86
406,4,6:45.0,,J. Butler makes free throw 1 of 2,73,87
407,4,6:45.0,,J. Butler makes free throw 2 of 2,73,88
408,4,6:28.0,D. Williams misses 2-pt jump shot from 15 ft,,73,88
409,4,6:27.0,,Defensive rebound by T. Gibson,73,88
410,4,6:22.0,,Personal foul by S. Karasev (drawn by D. Rose),73,88
411,4,6:22.0,,D. Rose makes free throw 1 of 2,73,89
412,4,6:22.0,A. Anderson enters the game for S. Karasev,,73,89
413,4,6:22.0,,D. Rose misses free throw 2 of 2,73,89
414,4,6:21.0,Defensive rebound by M. Plumlee,,73,89
415,4,6:10.0,J. Jack misses 3-pt jump shot from 25 ft,,73,89
416,4,6:10.0,,Defensive rebound by Team,73,89
417,4,6:10.0,Loose ball foul by M. Plumlee (drawn by P. Gasol),,73,89
418,4,6:10.0,,P. Gasol makes free throw 1 of 2,73,90
419,4,6:10.0,,P. Gasol makes free throw 2 of 2,73,91
420,4,5:53.0,J. Jordan misses 2-pt dunk at rim,,73,91
421,4,5:52.0,,Defensive rebound by T. Gibson,73,91
422,4,5:26.0,M. Plumlee misses 2-pt hook shot from 4 ft,,73,91
423,4,5:25.0,,Defensive rebound by T. Gibson,73,91
424,4,5:12.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by P. Gasol),73,94
425,4,4:58.0,M. Plumlee misses 2-pt jump shot from 5 ft (block by T. Gibson),,73,94
426,4,4:56.0,,Defensive rebound by D. Rose,73,94
427,4,4:44.0,M. Brown enters the game for D. Williams,,73,94
428,4,4:44.0,J. Gutiérrez enters the game for M. Plumlee,,73,94
429,4,4:44.0,C. Jefferson enters the game for J. Jack,,73,94
430,4,4:36.0,,J. Butler makes 2-pt jump shot from 20 ft,73,96
431,4,4:20.0,M. Brown misses 2-pt jump shot from 18 ft,,73,96
432,4,4:19.0,,Defensive rebound by J. Butler,73,96
433,4,4:03.0,,D. Rose misses 3-pt jump shot from 23 ft,73,96
434,4,4:02.0,,Offensive rebound by P. Gasol,73,96
435,4,3:48.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by T. Gibson),73,99
436,4,3:26.0,M. Brown misses 2-pt layup from 2 ft,,73,99
437,4,3:25.0,,Defensive rebound by P. Gasol,73,99
438,4,3:17.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by K. Hinrich),73,101
439,4,3:14.0,Brooklyn full timeout,,73,101
440,4,3:14.0,,T. Snell enters the game for T. Gibson,73,101
441,4,3:14.0,,E. Moore enters the game for P. Gasol,73,101
442,4,3:14.0,,N. Mirotić enters the game for J. Butler,73,101
443,4,3:14.0,,C. Bairstow enters the game for K. Hinrich,73,101
444,4,3:14.0,,N. Mohammed enters the game for D. Rose,73,101
445,4,3:14.0,B. Bogdanović enters the game for A. Anderson,,73,101
446,4,3:02.0,C. Jefferson makes 2-pt jump shot from 12 ft (assist by J. Gutiérrez),,75,101
447,4,2:45.0,,T. Snell misses 2-pt jump shot from 21 ft,75,101
448,4,2:44.0,Defensive rebound by J. Gutiérrez,,75,101
449,4,2:35.0,Turnover by J. Gutiérrez (back court),,75,101
450,4,2:22.0,,E. Moore misses 2-pt layup from 2 ft (block by C. Jefferson),75,101
451,4,2:20.0,Defensive rebound by J. Jordan,,75,101
452,4,2:14.0,Personal foul by N. Mirotić (drawn by J. Jordan),,75,101
453,4,2:05.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,75,101
454,4,2:04.0,,Defensive rebound by T. Snell,75,101
455,4,1:53.0,,E. Moore misses 2-pt jump shot from 9 ft,75,101
456,4,1:52.0,,Offensive rebound by E. Moore,75,101
457,4,1:44.0,,N. Mirotić misses 3-pt jump shot from 25 ft,75,101
458,4,1:42.0,,Offensive rebound by Team,75,101
459,4,1:33.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by T. Snell),75,103
460,4,1:23.0,M. Brown makes 2-pt layup from 1 ft (assist by J. Gutiérrez),,77,103
461,4,1:23.0,Shooting foul by N. Mohammed (drawn by M. Brown),,77,103
462,4,1:23.0,M. Brown makes free throw 1 of 1,,78,103
463,4,1:04.0,,Shooting foul by J. Jordan (drawn by N. Mirotić),78,103
464,4,1:04.0,,N. Mirotić makes free throw 1 of 2,78,104
465,4,1:04.0,,N. Mirotić makes free throw 2 of 2,78,105
466,4,0:44.0,Turnover by M. Brown (bad pass; steal by E. Moore),,78,105
467,4,0:41.0,,N. Mirotić misses 2-pt layup from 2 ft,78,105
468,4,0:40.0,Defensive rebound by C. Jefferson,,78,105
469,4,0:35.0,C. Jefferson makes 2-pt dunk at rim,,80,105
470,4,0:23.0,,N. Mohammed misses 2-pt jump shot from 16 ft,80,105
471,4,0:22.0,,Offensive rebound by E. Moore,80,105
