,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
386,4,4:52.0,R. Sessions makes free throw 2 of 2,,79,86
387,4,4:45.0,,Turnover by J. Noah (bad pass),79,86
388,4,4:33.0,Turnover by J. Wall (lost ball; steal by J. Noah),,79,86
389,4,4:23.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by A. Brooks),79,89
390,4,4:22.0,Washington full timeout,,79,89
391,4,4:22.0,,P. Gasol enters the game for J. Noah,79,89
392,4,4:22.0,B. Beal enters the game for R. Sessions,,79,89
393,4,4:22.0,P. Pierce enters the game for R. Butler,,79,89
394,4,4:08.0,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),,81,89
395,4,3:48.0,,N. Mirotić misses 2-pt jump shot from 14 ft,81,89
396,4,3:46.0,Defensive rebound by M. Gortat,,81,89
397,4,3:35.0,M. Gortat makes 2-pt layup from 1 ft (assist by P. Pierce),,83,89
398,4,3:21.0,,A. Brooks makes 3-pt jump shot from 26 ft,83,92
399,4,3:07.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Wall),,86,92
400,4,2:52.0,,A. Brooks misses 2-pt jump shot from 4 ft,86,92
401,4,2:52.0,,Offensive rebound by Team,86,92
402,4,2:42.0,,A. Brooks makes 2-pt jump shot from 11 ft,86,94
403,4,2:21.0,Shooting foul by P. Gasol (drawn by B. Beal),,86,94
404,4,2:21.0,B. Beal makes 2-pt jump shot from 3 ft (assist by P. Pierce),,88,94
405,4,2:21.0,B. Beal makes free throw 1 of 1,,89,94
406,4,2:09.0,,A. Brooks misses 3-pt jump shot from 25 ft,89,94
407,4,2:09.0,,Offensive rebound by Team,89,94
408,4,2:02.0,,A. Brooks misses 2-pt jump shot from 3 ft (block by J. Wall),89,94
409,4,2:00.0,Defensive rebound by O. Porter,,89,94
410,4,1:49.0,O. Porter makes 2-pt jump shot from 11 ft (assist by J. Wall),,91,94
411,4,1:49.0,,Chicago full timeout,91,94
412,4,1:49.0,,J. Noah enters the game for M. Dunleavy,91,94
413,4,1:37.0,,N. Mirotić misses 2-pt jump shot from 5 ft,91,94
414,4,1:36.0,Defensive rebound by M. Gortat,,91,94
415,4,1:26.0,J. Wall misses 2-pt layup from 1 ft,,91,94
416,4,1:25.0,,Defensive rebound by P. Gasol,91,94
417,4,1:05.0,,Turnover by A. Brooks (step out of bounds),91,94
418,4,0:56.0,B. Beal misses 3-pt jump shot from 24 ft,,91,94
419,4,0:54.0,,Defensive rebound by P. Gasol,91,94
420,4,0:36.0,,A. Brooks misses 2-pt layup from 3 ft,91,94
421,4,0:36.0,,Offensive rebound by N. Mirotić,91,94
422,4,0:36.0,,Personal foul by M. Gortat (drawn by N. Mirotić),91,94
423,4,0:36.0,,N. Mirotić makes free throw 1 of 2,91,95
424,4,0:36.0,,E. Moore enters the game for A. Brooks,91,95
425,4,0:36.0,,N. Mirotić misses free throw 2 of 2,91,95
426,4,0:34.0,Defensive rebound by M. Gortat,,91,95
427,4,0:34.0,Washington full timeout,,91,95
428,4,0:29.0,Shooting foul by J. Noah (drawn by O. Porter),,91,95
429,4,0:29.0,O. Porter misses free throw 1 of 2,,91,95
430,4,0:29.0,Offensive rebound by Team,,91,95
431,4,0:29.0,,A. Brooks enters the game for E. Moore,91,95
432,4,0:29.0,G. Temple enters the game for P. Pierce,,91,95
433,4,0:29.0,O. Porter makes free throw 2 of 2,,92,95
434,4,0:09.0,,T. Snell misses 3-pt jump shot from 22 ft,92,95
435,4,0:09.0,,Offensive rebound by P. Gasol,92,95
436,4,0:09.0,,Personal foul by G. Temple (drawn by P. Gasol),92,95
437,4,0:09.0,,P. Gasol makes free throw 1 of 2,92,96
438,4,0:09.0,,E. Moore enters the game for A. Brooks,92,96
439,4,0:09.0,K. Séraphin enters the game for G. Temple,,92,96
440,4,0:09.0,,P. Gasol makes free throw 2 of 2,92,97
441,4,0:09.0,Washington full timeout,,92,97
442,4,0:09.0,P. Pierce enters the game for K. Séraphin,,92,97
443,4,0:04.0,B. Beal misses 3-pt jump shot from 26 ft,,92,97
444,4,0:04.0,Offensive rebound by J. Wall,,92,97
445,4,0:04.0,Turnover by J. Wall (step out of bounds),,92,97
446,4,0:04.0,,A. Brooks enters the game for E. Moore,92,97
