,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
387,4,6:00.0,,S. Telfair enters the game for A. Roberson,74,87
388,4,6:00.0,,K. Perkins makes free throw 2 of 2,74,88
389,4,5:47.0,J. McGee makes 2-pt dunk at rim (assist by R. Foye),,76,88
390,4,5:27.0,,Turnover by P. Jones (traveling),76,88
391,4,5:27.0,Official timeout,,76,88
392,4,5:13.0,J. McGee makes 2-pt jump shot from 14 ft (assist by R. Foye),,78,88
393,4,4:51.0,,S. Telfair misses 3-pt jump shot from 22 ft,78,88
394,4,4:49.0,Defensive rebound by A. Gee,,78,88
395,4,4:44.0,T. Lawson makes 2-pt layup at rim (assist by A. Afflalo),,80,88
396,4,4:17.0,,S. Ibaka misses 3-pt jump shot from 24 ft,80,88
397,4,4:16.0,Defensive rebound by A. Afflalo,,80,88
398,4,4:09.0,R. Foye misses 3-pt jump shot from 24 ft,,80,88
399,4,4:07.0,,Defensive rebound by P. Jones,80,88
400,4,3:52.0,,S. Adams enters the game for K. Perkins,80,88
401,4,3:52.0,,A. Roberson enters the game for L. Thomas,80,88
402,4,3:46.0,,S. Telfair misses 2-pt jump shot from 17 ft,80,88
403,4,3:45.0,Defensive rebound by T. Lawson,,80,88
404,4,3:42.0,Shooting foul by A. Roberson (drawn by T. Lawson),,80,88
405,4,3:42.0,T. Lawson makes 2-pt layup from 1 ft,,82,88
406,4,3:42.0,T. Lawson makes free throw 1 of 1,,83,88
407,4,3:42.0,,Oklahoma City full timeout,83,88
408,4,3:26.0,,S. Adams misses 2-pt hook shot from 10 ft,83,88
409,4,3:25.0,Defensive rebound by A. Gee,,83,88
410,4,3:19.0,Turnover by T. Lawson (traveling),,83,88
411,4,3:02.0,,S. Ibaka misses 3-pt jump shot from 24 ft,83,88
412,4,3:01.0,Defensive rebound by A. Afflalo,,83,88
413,4,2:53.0,R. Foye makes 2-pt layup at rim,,85,88
414,4,2:28.0,,S. Ibaka makes 3-pt jump shot from 23 ft (assist by S. Telfair),85,91
415,4,2:26.0,Denver full timeout,,85,91
416,4,2:26.0,W. Chandler enters the game for R. Foye,,85,91
417,4,2:14.0,T. Lawson makes 2-pt jump shot from 15 ft,,87,91
418,4,1:49.0,,A. Roberson misses 3-pt jump shot from 24 ft (block by A. Gee),87,91
419,4,1:49.0,,Offensive rebound by Team,87,91
420,4,1:46.0,,P. Jones makes 3-pt jump shot from 25 ft (assist by A. Roberson),87,94
421,4,1:36.0,A. Afflalo misses 3-pt jump shot from 23 ft,,87,94
422,4,1:34.0,,Defensive rebound by S. Telfair,87,94
423,4,1:27.0,,A. Roberson misses 2-pt layup from 1 ft (block by W. Chandler),87,94
424,4,1:27.0,,Offensive rebound by A. Roberson,87,94
425,4,1:27.0,,A. Roberson makes 2-pt layup from 1 ft,87,96
426,4,1:27.0,Denver full timeout,,87,96
427,4,1:27.0,,L. Thomas enters the game for S. Adams,87,96
428,4,1:21.0,W. Chandler makes 2-pt layup from 1 ft,,89,96
429,4,1:01.0,,L. Thomas makes 2-pt jump shot from 14 ft (assist by S. Telfair),89,98
430,4,0:56.0,W. Chandler misses 3-pt jump shot from 24 ft,,89,98
431,4,0:55.0,,Defensive rebound by S. Telfair,89,98
432,4,0:37.0,,S. Ibaka misses 3-pt jump shot from 24 ft,89,98
433,4,0:36.0,Defensive rebound by A. Gee,,89,98
434,4,0:27.0,J. McGee makes 2-pt dunk at rim (assist by A. Afflalo),,91,98
435,4,0:23.0,,Personal take foul by A. Afflalo (drawn by S. Telfair),91,98
436,4,0:19.0,,Personal take foul by A. Afflalo (drawn by L. Thomas),91,98
437,4,0:19.0,,L. Thomas makes free throw 1 of 2,91,99
438,4,0:19.0,,L. Thomas makes free throw 2 of 2,91,100
439,4,0:19.0,Denver full timeout,,91,100
440,4,0:14.0,A. Afflalo misses 3-pt jump shot from 24 ft,,91,100
441,4,0:13.0,,Defensive rebound by A. Roberson,91,100
442,4,0:12.0,,Personal take foul by W. Chandler (drawn by A. Roberson),91,100
443,4,0:12.0,,A. Roberson makes free throw 1 of 2,91,101
444,4,0:12.0,,A. Roberson makes free throw 2 of 2,91,102
445,4,0:05.0,T. Lawson misses 3-pt jump shot from 24 ft,,91,102
446,4,0:03.0,,Defensive rebound by A. Roberson,91,102
