,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
389,4,3:32.0,A. Ajinça misses 2-pt jump shot from 3 ft,,66,69
390,4,3:30.0,,Defensive rebound by M. Morris,66,69
391,4,3:11.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,66,69
392,4,3:09.0,Defensive rebound by T. Evans,,66,69
393,4,3:04.0,T. Evans misses 2-pt jump shot from 4 ft (block by B. Wright),,66,69
394,4,3:01.0,,Defensive rebound by E. Bledsoe,66,69
395,4,2:56.0,,Phoenix full timeout,66,69
396,4,2:56.0,New Orleans full timeout,,66,69
397,4,2:47.0,,P. Tucker misses 2-pt layup from 2 ft,66,69
398,4,2:45.0,,Offensive rebound by B. Wright,66,69
399,4,2:45.0,,B. Wright makes 2-pt dunk at rim,66,71
400,4,2:26.0,E. Gordon misses 3-pt jump shot from 25 ft,,66,71
401,4,2:25.0,,Defensive rebound by E. Bledsoe,66,71
402,4,2:03.0,,P. Tucker misses 3-pt jump shot from 24 ft,66,71
403,4,2:02.0,Defensive rebound by D. Cunningham,,66,71
404,4,1:54.0,N. Cole makes 3-pt jump shot from 23 ft (assist by E. Gordon),,69,71
405,4,1:35.0,,E. Bledsoe misses 2-pt jump shot from 6 ft,69,71
406,4,1:34.0,Defensive rebound by Team,,69,71
407,4,1:13.0,A. Ajinça misses 2-pt jump shot from 9 ft,,69,71
408,4,1:11.0,,Defensive rebound by P. Tucker,69,71
409,4,0:52.0,,M. Morris makes 2-pt jump shot from 14 ft,69,73
410,4,0:51.0,New Orleans full timeout,,69,73
411,4,0:51.0,Q. Pondexter enters the game for D. Cunningham,,69,73
412,4,0:47.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by A. Ajinça),,72,73
413,4,0:31.0,,M. Morris misses 3-pt jump shot from 24 ft,72,73
414,4,0:29.0,Defensive rebound by T. Evans,,72,73
415,4,0:17.0,New Orleans full timeout,,72,73
416,4,0:04.0,T. Evans misses 2-pt jump shot from 11 ft,,72,73
417,4,0:03.0,,Defensive rebound by P. Tucker,72,73
418,4,0:03.0,,Personal take foul by T. Evans (drawn by P. Tucker),72,73
419,4,0:03.0,,P. Tucker misses free throw 1 of 2,72,73
420,4,0:03.0,,Offensive rebound by Team,72,73
421,4,0:03.0,,P. Tucker makes free throw 2 of 2,72,74
