,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
382,4,6:02.0,,B. Bass makes 2-pt tip-in at rim,88,79
383,4,5:33.0,K. Walker misses 2-pt jump shot from 4 ft (block by B. Bass),,88,79
384,4,5:32.0,,Defensive rebound by J. Crowder,88,79
385,4,5:27.0,,J. Young makes 3-pt jump shot from 24 ft (assist by J. Crowder),88,82
386,4,5:27.0,Charlotte full timeout,,88,82
387,4,5:27.0,M. Williams enters the game for B. Biyombo,,88,82
388,4,5:14.0,Personal foul by M. Smart (drawn by K. Walker),,88,82
389,4,5:00.0,G. Neal misses 2-pt jump shot from 20 ft,,88,82
390,4,4:58.0,Offensive rebound by M. Williams,,88,82
391,4,4:43.0,M. Williams makes 2-pt layup at rim (assist by K. Walker),,90,82
392,4,4:43.0,Shooting block foul by J. Sullinger (drawn by M. Williams),,90,82
393,4,4:43.0,M. Williams makes free throw 1 of 1,,91,82
394,4,4:26.0,,J. Young makes 2-pt jump shot from 11 ft (assist by M. Smart),91,84
395,4,4:07.0,M. Williams misses 3-pt jump shot from 25 ft,,91,84
396,4,4:06.0,Offensive rebound by G. Henderson,,91,84
397,4,4:02.0,G. Neal makes 3-pt jump shot from 24 ft (assist by G. Henderson),,94,84
398,4,3:41.0,,Shooting foul by K. Walker (drawn by M. Smart),94,84
399,4,3:41.0,,M. Smart misses free throw 1 of 2,94,84
400,4,3:41.0,,Offensive rebound by Team,94,84
401,4,3:41.0,,M. Smart makes free throw 2 of 2,94,85
402,4,3:18.0,K. Walker makes 2-pt layup at rim,,96,85
403,4,3:18.0,,Boston full timeout,96,85
404,4,3:18.0,,A. Bradley enters the game for B. Bass,96,85
405,4,3:18.0,,J. Green enters the game for J. Crowder,96,85
406,4,3:02.0,,J. Sullinger misses 2-pt hook shot from 4 ft,96,85
407,4,3:01.0,Defensive rebound by G. Henderson,,96,85
408,4,3:00.0,Personal foul by J. Young (drawn by G. Henderson),,96,85
409,4,3:00.0,G. Henderson makes free throw 1 of 2,,97,85
410,4,3:00.0,G. Henderson makes free throw 2 of 2,,98,85
411,4,2:53.0,,J. Green misses 3-pt jump shot from 26 ft,98,85
412,4,2:52.0,Defensive rebound by K. Walker,,98,85
413,4,2:34.0,K. Walker makes 2-pt jump shot from 17 ft,,100,85
414,4,2:18.0,,M. Smart misses 2-pt jump shot from 6 ft,100,85
415,4,2:17.0,,Offensive rebound by Team,100,85
416,4,2:17.0,Loose ball foul by C. Zeller (drawn by J. Sullinger),,100,85
417,4,2:17.0,,J. Sullinger makes free throw 1 of 2,100,86
418,4,2:17.0,,J. Crowder enters the game for J. Green,100,86
419,4,2:17.0,,P. Pressey enters the game for J. Young,100,86
420,4,2:17.0,,J. Sullinger makes free throw 2 of 2,100,87
421,4,1:53.0,K. Walker misses 2-pt jump shot from 4 ft (block by J. Sullinger),,100,87
422,4,1:52.0,,Defensive rebound by A. Bradley,100,87
423,4,1:42.0,,P. Pressey makes 2-pt layup at rim,100,89
424,4,1:19.0,G. Neal misses 2-pt layup from 2 ft (block by J. Sullinger),,100,89
425,4,1:18.0,Offensive rebound by Team,,100,89
426,4,1:18.0,Turnover by Team (shot clock),,100,89
427,4,1:18.0,M. Kidd-Gilchrist enters the game for G. Neal,,100,89
428,4,1:09.0,,J. Sullinger misses 2-pt layup at rim,100,89
429,4,1:08.0,,Offensive rebound by J. Sullinger,100,89
430,4,1:07.0,,J. Sullinger makes 2-pt layup at rim,100,91
431,4,1:07.0,Charlotte full timeout,,100,91
432,4,1:07.0,G. Neal enters the game for M. Kidd-Gilchrist,,100,91
433,4,0:54.0,Turnover by K. Walker (lost ball; steal by P. Pressey),,100,91
434,4,0:48.0,,M. Smart misses 3-pt jump shot from 25 ft,100,91
435,4,0:46.0,,Offensive rebound by Team,100,91
436,4,0:46.0,M. Kidd-Gilchrist enters the game for G. Neal,,100,91
437,4,0:42.0,,J. Crowder misses 3-pt jump shot from 25 ft,100,91
438,4,0:40.0,,Offensive rebound by Team,100,91
439,4,0:40.0,,Boston full timeout,100,91
440,4,0:40.0,,J. Green enters the game for P. Pressey,100,91
441,4,0:40.0,,J. Young enters the game for M. Smart,100,91
442,4,0:38.0,,J. Sullinger makes 2-pt jump shot from 22 ft (assist by J. Crowder),100,93
443,4,0:38.0,Charlotte full timeout,,100,93
444,4,0:38.0,,P. Pressey enters the game for J. Green,100,93
445,4,0:38.0,,M. Smart enters the game for J. Young,100,93
446,4,0:38.0,G. Neal enters the game for M. Kidd-Gilchrist,,100,93
447,4,0:32.0,Personal foul by J. Sullinger (drawn by G. Neal),,100,93
448,4,0:32.0,G. Neal makes free throw 1 of 2,,101,93
449,4,0:32.0,G. Neal makes free throw 2 of 2,,102,93
450,4,0:32.0,,Boston full timeout,102,93
451,4,0:32.0,,J. Green enters the game for P. Pressey,102,93
452,4,0:32.0,,J. Young enters the game for M. Smart,102,93
453,4,0:32.0,M. Kidd-Gilchrist enters the game for G. Neal,,102,93
454,4,0:25.0,,J. Sullinger misses 2-pt hook shot from 5 ft,102,93
455,4,0:24.0,Defensive rebound by C. Zeller,,102,93
456,4,0:23.0,Personal take foul by J. Sullinger (drawn by C. Zeller),,102,93
457,4,0:23.0,C. Zeller makes free throw 1 of 2,,103,93
458,4,0:23.0,C. Zeller makes free throw 2 of 2,,104,93
459,4,0:18.0,,J. Sullinger makes 2-pt layup at rim,104,95
