,QUARTER,TIME_REMAINING,CHICAGO_ACTION,GOLDEN STATE_ACTION,CHICAGO_SCORE,GOLDEN STATE_SCORE
390,4,6:10.0,T. Gibson makes free throw 2 of 2,,92,95
391,4,5:54.0,,K. Thompson makes 2-pt jump shot from 22 ft (assist by A. Iguodala),92,97
392,4,5:30.0,T. Gibson misses 2-pt jump shot from 7 ft,,92,97
393,4,5:29.0,,Defensive rebound by K. Thompson,92,97
394,4,5:24.0,,M. Speights makes 2-pt layup from 1 ft (assist by D. Green),92,99
395,4,5:24.0,Chicago full timeout,,92,99
396,4,5:24.0,J. Noah enters the game for T. Gibson,,92,99
397,4,5:02.0,D. Rose makes 2-pt jump shot from 4 ft,,94,99
398,4,4:45.0,,M. Speights misses 2-pt jump shot from 17 ft,94,99
399,4,4:44.0,Defensive rebound by P. Gasol,,94,99
400,4,4:36.0,D. Rose makes 2-pt jump shot from 8 ft,,96,99
401,4,4:25.0,,Turnover by D. Green (bad pass),96,99
402,4,4:08.0,P. Gasol makes 2-pt jump shot from 12 ft,,98,99
403,4,4:07.0,,Golden State full timeout,98,99
404,4,3:54.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by A. Iguodala),98,101
405,4,3:37.0,D. Rose misses 2-pt jump shot from 8 ft,,98,101
406,4,3:36.0,,Defensive rebound by M. Speights,98,101
407,4,3:25.0,,S. Curry misses 2-pt jump shot from 19 ft,98,101
408,4,3:24.0,,Offensive rebound by M. Speights,98,101
409,4,3:24.0,,M. Speights misses 2-pt tip-in from 1 ft,98,101
410,4,3:22.0,Defensive rebound by J. Noah,,98,101
411,4,3:04.0,Turnover by N. Mirotić (offensive foul),,98,101
412,4,3:04.0,,Offensive charge foul by N. Mirotić (drawn by M. Speights),98,101
413,4,3:04.0,,D. Lee enters the game for M. Speights,98,101
414,4,3:04.0,,H. Barnes enters the game for A. Iguodala,98,101
415,4,2:46.0,,D. Green makes 2-pt layup from 2 ft,98,103
416,4,2:31.0,J. Noah makes 2-pt dunk at rim (assist by P. Gasol),,100,103
417,4,2:18.0,,S. Curry makes 2-pt jump shot from 10 ft,100,105
418,4,2:05.0,P. Gasol misses 2-pt jump shot from 18 ft,,100,105
419,4,2:03.0,,Defensive rebound by K. Thompson,100,105
420,4,1:53.0,,S. Curry misses 3-pt jump shot from 25 ft,100,105
421,4,1:52.0,Defensive rebound by J. Noah,,100,105
422,4,1:45.0,D. Rose misses 3-pt jump shot from 24 ft,,100,105
423,4,1:44.0,Offensive rebound by P. Gasol,,100,105
424,4,1:42.0,J. Noah makes 2-pt layup from 2 ft (assist by P. Gasol),,102,105
425,4,1:24.0,,K. Thompson misses 3-pt jump shot from 26 ft,102,105
426,4,1:22.0,Defensive rebound by N. Mirotić,,102,105
427,4,1:12.0,D. Rose misses 3-pt jump shot from 25 ft,,102,105
428,4,1:11.0,Offensive rebound by P. Gasol,,102,105
429,4,1:10.0,Personal foul by D. Lee (drawn by P. Gasol),,102,105
430,4,1:10.0,P. Gasol makes free throw 1 of 2,,103,105
431,4,1:10.0,,Golden State full timeout,103,105
432,4,1:10.0,P. Gasol makes free throw 2 of 2,,104,105
433,4,0:50.0,,S. Curry misses 2-pt jump shot from 20 ft,104,105
434,4,0:49.0,Defensive rebound by J. Noah,,104,105
435,4,0:27.0,D. Rose misses 2-pt jump shot from 12 ft,,104,105
436,4,0:26.0,Offensive rebound by J. Noah,,104,105
437,4,0:25.0,J. Noah misses 2-pt jump shot from 7 ft,,104,105
438,4,0:23.0,,Defensive rebound by D. Lee,104,105
439,4,0:19.0,,Turnover by S. Curry (bad pass; steal by K. Hinrich),104,105
440,4,0:16.0,K. Hinrich makes 3-pt jump shot from 26 ft (assist by D. Rose),,107,105
441,4,0:12.0,,Golden State full timeout,107,105
442,4,0:12.0,,A. Iguodala enters the game for H. Barnes,107,105
443,4,0:06.0,,A. Iguodala misses 3-pt jump shot from 25 ft,107,105
444,4,0:03.0,,Offensive rebound by D. Green,107,105
445,4,0:03.0,,D. Green misses 2-pt tip-in from 1 ft,107,105
446,4,0:03.0,,Offensive rebound by D. Green,107,105
447,4,0:03.0,,D. Green makes 2-pt tip-in from 1 ft,107,107
448,4,0:01.0,Chicago full timeout,,107,107
449,4,0:01.0,,J. McAdoo enters the game for D. Lee,107,107
450,4,0:01.0,D. Rose misses 3-pt jump shot from 33 ft,,107,107
451,4,0:00.0,Offensive rebound by Team,,107,107
452,1OT,4:39.0,P. Gasol makes 2-pt hook shot from 9 ft,,109,107
453,1OT,4:21.0,,D. Lee misses 2-pt jump shot from 14 ft,109,107
454,1OT,4:19.0,,Offensive rebound by D. Green,109,107
455,1OT,4:19.0,,D. Green misses 2-pt tip-in from 1 ft,109,107
456,1OT,4:17.0,Defensive rebound by N. Mirotić,,109,107
457,1OT,4:03.0,D. Rose misses 3-pt jump shot from 27 ft,,109,107
458,1OT,4:01.0,,Defensive rebound by S. Curry,109,107
459,1OT,3:53.0,,Personal foul by J. Noah (drawn by K. Thompson),109,107
460,1OT,3:53.0,Violation by Team (delay of game),,109,107
461,1OT,3:41.0,,D. Green misses 2-pt jump shot from 17 ft,109,107
462,1OT,3:40.0,Defensive rebound by N. Mirotić,,109,107
463,1OT,3:24.0,D. Rose misses 2-pt layup from 1 ft,,109,107
464,1OT,3:23.0,,Defensive rebound by D. Green,109,107
465,1OT,3:18.0,,S. Curry misses 3-pt jump shot from 25 ft,109,107
466,1OT,3:17.0,,Offensive rebound by Team,109,107
467,1OT,3:10.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),109,109
468,1OT,2:52.0,Turnover by P. Gasol (bad pass; steal by S. Curry),,109,109
469,1OT,2:45.0,,Turnover by K. Thompson (lost ball; steal by K. Hinrich),109,109
470,1OT,2:29.0,D. Rose misses 3-pt jump shot from 27 ft,,109,109
471,1OT,2:28.0,,Defensive rebound by D. Lee,109,109
472,1OT,2:17.0,,D. Green misses 2-pt jump shot from 8 ft,109,109
473,1OT,2:17.0,,Offensive rebound by Team,109,109
474,1OT,2:17.0,,Golden State full timeout,109,109
475,1OT,2:17.0,,H. Barnes enters the game for D. Lee,109,109
476,1OT,2:13.0,,D. Green misses 3-pt jump shot from 23 ft,109,109
477,1OT,2:12.0,Defensive rebound by P. Gasol,,109,109
478,1OT,2:12.0,Personal foul by S. Curry (drawn by P. Gasol),,109,109
479,1OT,1:51.0,K. Hinrich misses 2-pt jump shot from 18 ft,,109,109
480,1OT,1:50.0,Offensive rebound by J. Noah,,109,109
481,1OT,1:50.0,J. Noah makes 2-pt tip-in at rim,,111,109
482,1OT,1:33.0,,H. Barnes misses 3-pt jump shot from 26 ft,111,109
483,1OT,1:32.0,Defensive rebound by P. Gasol,,111,109
484,1OT,1:14.0,K. Hinrich misses 3-pt jump shot from 24 ft,,111,109
485,1OT,1:13.0,,Defensive rebound by S. Curry,111,109
486,1OT,1:08.0,,S. Curry makes 2-pt layup from 2 ft,111,111
487,1OT,0:56.0,Personal foul by K. Thompson (drawn by D. Rose),,111,111
488,1OT,0:56.0,Chicago full timeout,,111,111
489,1OT,0:56.0,,M. Speights enters the game for H. Barnes,111,111
490,1OT,0:43.0,Turnover by K. Hinrich (bad pass; steal by D. Green),,111,111
491,1OT,0:29.0,,K. Thompson misses 3-pt jump shot from 26 ft,111,111
492,1OT,0:28.0,Defensive rebound by J. Noah,,111,111
493,1OT,0:08.0,D. Rose makes 2-pt jump shot from 20 ft,,113,111
494,1OT,0:07.0,,Golden State full timeout,113,111
495,1OT,0:03.0,,Personal foul by N. Mirotić (drawn by A. Iguodala),113,111
496,1OT,0:03.0,T. Gibson enters the game for N. Mirotić,,113,111
497,1OT,0:03.0,,Golden State full timeout,113,111
498,1OT,0:01.0,,K. Thompson misses 2-pt jump shot from 14 ft,113,111
499,1OT,0:00.0,,Offensive rebound by Team,113,111
