,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
392,4,11:45.0,Shooting foul by R. Foye (drawn by G. Green),,83,73
393,4,11:45.0,G. Green makes free throw 1 of 3,,84,73
394,4,11:45.0,G. Green makes free throw 2 of 3,,85,73
395,4,11:45.0,G. Green misses free throw 3 of 3,,85,73
396,4,11:41.0,Offensive rebound by M. Morris,,85,73
397,4,11:38.0,Turnover by M. Morris (bad pass; steal by J. Lauvergne),,85,73
398,4,11:31.0,,Personal foul by G. Green (drawn by R. Foye),85,73
399,4,11:20.0,,R. Foye misses 2-pt jump shot from 20 ft,85,73
400,4,11:19.0,Defensive rebound by T. Warren,,85,73
401,4,11:19.0,Shooting foul by W. Barton (drawn by E. Bledsoe),,85,73
402,4,11:19.0,E. Bledsoe makes free throw 1 of 2,,86,73
403,4,11:19.0,,G. Harris enters the game for R. Foye,86,73
404,4,11:19.0,,T. Lawson enters the game for J. Nelson,86,73
405,4,11:19.0,,J. Nurkić enters the game for J. Hickson,86,73
406,4,11:19.0,E. Bledsoe makes free throw 2 of 2,,87,73
407,4,11:04.0,,Shooting foul by B. Wright (drawn by J. Nurkić),87,73
408,4,11:04.0,,J. Nurkić makes free throw 1 of 2,87,74
409,4,11:04.0,,D. Gallinari enters the game for J. Lauvergne,87,74
410,4,11:04.0,,J. Nurkić misses free throw 2 of 2,87,74
411,4,11:02.0,,Offensive rebound by Team,87,74
412,4,10:45.0,,D. Gallinari misses 2-pt jump shot from 20 ft,87,74
413,4,10:43.0,,Offensive rebound by W. Barton,87,74
414,4,10:37.0,,Turnover by D. Gallinari (lost ball),87,74
415,4,10:19.0,T. Warren makes 2-pt jump shot from 4 ft (assist by G. Green),,89,74
416,4,9:55.0,,W. Barton makes 3-pt jump shot from 23 ft,89,77
417,4,9:37.0,T. Warren misses 2-pt layup from 1 ft,,89,77
418,4,9:34.0,,Defensive rebound by D. Gallinari,89,77
419,4,9:29.0,,G. Harris misses 2-pt layup from 2 ft (block by E. Bledsoe),89,77
420,4,9:29.0,,Offensive rebound by Team,89,77
421,4,9:29.0,,J. Lauvergne enters the game for J. Nurkić,89,77
422,4,9:15.0,,D. Gallinari misses 2-pt jump shot from 6 ft,89,77
423,4,9:14.0,Defensive rebound by M. Morris,,89,77
424,4,9:01.0,,Violation by W. Barton (def goaltending),89,77
425,4,9:01.0,T. Warren makes 2-pt jump shot from 4 ft (assist by E. Bledsoe),,91,77
426,4,8:41.0,,T. Lawson misses 2-pt jump shot from 13 ft,91,77
427,4,8:39.0,Defensive rebound by Team,,91,77
428,4,8:39.0,Official timeout,,91,77
429,4,8:25.0,G. Green misses 2-pt jump shot from 20 ft,,91,77
430,4,8:23.0,,Defensive rebound by J. Lauvergne,91,77
431,4,7:59.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by J. Lauvergne),91,80
432,4,7:38.0,B. Wright misses 2-pt jump shot from 5 ft,,91,80
433,4,7:37.0,,Defensive rebound by D. Gallinari,91,80
434,4,7:17.0,,T. Lawson makes 3-pt jump shot from 24 ft (assist by W. Barton),91,83
435,4,7:17.0,Phoenix full timeout,,91,83
436,4,7:17.0,A. Len enters the game for G. Green,,91,83
437,4,7:17.0,P. Tucker enters the game for B. Wright,,91,83
438,4,7:17.0,B. Knight enters the game for M. Morris,,91,83
439,4,7:04.0,E. Bledsoe misses 2-pt jump shot from 17 ft,,91,83
440,4,7:03.0,Offensive rebound by A. Len,,91,83
441,4,6:53.0,Turnover by E. Bledsoe (bad pass; steal by G. Harris),,91,83
442,4,6:50.0,,Shooting foul by P. Tucker (drawn by J. Lauvergne),91,83
443,4,6:50.0,,J. Lauvergne makes free throw 1 of 2,91,84
444,4,6:50.0,,J. Lauvergne makes free throw 2 of 2,91,85
445,4,6:30.0,A. Len misses 2-pt layup at rim (block by W. Barton),,91,85
446,4,6:28.0,Offensive rebound by P. Tucker,,91,85
447,4,6:27.0,P. Tucker makes 2-pt layup from 1 ft,,93,85
448,4,6:14.0,,Turnover by G. Harris (bad pass; steal by E. Bledsoe),93,85
449,4,6:09.0,E. Bledsoe makes 2-pt layup from 2 ft,,95,85
450,4,6:00.0,,G. Harris misses 3-pt jump shot from 24 ft,95,85
451,4,5:58.0,Defensive rebound by E. Bledsoe,,95,85
452,4,5:40.0,Turnover by T. Warren (traveling),,95,85
453,4,5:29.0,,D. Gallinari misses 3-pt jump shot from 26 ft,95,85
454,4,5:27.0,Defensive rebound by E. Bledsoe,,95,85
455,4,5:19.0,B. Knight makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,98,85
456,4,5:02.0,,G. Harris makes 2-pt jump shot from 7 ft (assist by T. Lawson),98,87
457,4,4:49.0,B. Knight makes 3-pt jump shot from 26 ft,,101,87
458,4,4:49.0,,Denver full timeout,101,87
459,4,4:25.0,,G. Harris misses 2-pt layup from 1 ft,101,87
460,4,4:24.0,Defensive rebound by A. Len,,101,87
461,4,4:02.0,P. Tucker misses 3-pt jump shot from 25 ft,,101,87
462,4,4:00.0,,Defensive rebound by T. Lawson,101,87
463,4,3:53.0,,Personal foul by E. Bledsoe (drawn by T. Lawson),101,87
464,4,3:53.0,,R. Foye enters the game for G. Harris,101,87
465,4,3:37.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by T. Lawson),101,90
466,4,3:14.0,B. Knight misses 2-pt jump shot from 22 ft,,101,90
467,4,3:14.0,,Defensive rebound by Team,101,90
468,4,3:06.0,,T. Lawson makes 2-pt jump shot from 12 ft,101,92
469,4,2:45.0,P. Tucker misses 2-pt hook shot from 5 ft,,101,92
470,4,2:44.0,Offensive rebound by P. Tucker,,101,92
471,4,2:42.0,P. Tucker misses 2-pt jump shot from 4 ft,,101,92
472,4,2:40.0,Offensive rebound by A. Len,,101,92
473,4,2:40.0,A. Len misses 2-pt layup at rim,,101,92
474,4,2:38.0,Offensive rebound by A. Len,,101,92
475,4,2:35.0,A. Len makes 2-pt layup from 1 ft,,103,92
476,4,2:21.0,,R. Foye misses 3-pt jump shot from 25 ft,103,92
477,4,2:19.0,Defensive rebound by B. Knight,,103,92
478,4,2:05.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by B. Knight),,106,92
479,4,2:05.0,,Denver full timeout,106,92
480,4,1:47.0,,T. Lawson misses 3-pt jump shot from 24 ft,106,92
481,4,1:46.0,Defensive rebound by T. Warren,,106,92
482,4,1:33.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,106,92
483,4,1:31.0,,Defensive rebound by J. Lauvergne,106,92
484,4,1:27.0,,Shooting foul by T. Warren (drawn by W. Barton),106,92
485,4,1:27.0,,W. Barton makes free throw 1 of 2,106,93
486,4,1:27.0,A. Goodwin enters the game for E. Bledsoe,,106,93
487,4,1:27.0,E. Barron enters the game for A. Len,,106,93
488,4,1:27.0,,W. Barton makes free throw 2 of 2,106,94
489,4,1:02.0,A. Goodwin misses 2-pt jump shot from 16 ft,,106,94
490,4,1:01.0,,Defensive rebound by T. Lawson,106,94
491,4,0:59.0,,W. Barton makes 2-pt layup from 1 ft (assist by T. Lawson),106,96
492,4,0:40.0,B. Knight makes 2-pt jump shot from 19 ft,,108,96
493,4,0:30.0,,Personal block foul by E. Barron (drawn by J. Lauvergne),108,96
494,4,0:30.0,,J. Lauvergne misses free throw 1 of 2,108,96
495,4,0:30.0,,Offensive rebound by Team,108,96
496,4,0:30.0,R. Bullock enters the game for P. Tucker,,108,96
497,4,0:30.0,,J. Lauvergne misses free throw 2 of 2,108,96
498,4,0:28.0,Defensive rebound by B. Knight,,108,96
499,4,0:11.0,R. Bullock makes 2-pt layup at rim,,110,96
