,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
390,4,7:01.0,R. Foye enters the game for E. Green,,92,90
391,4,7:01.0,W. Barton makes free throw 2 of 2,,93,90
392,4,6:50.0,,B. Griffin misses 2-pt hook shot from 2 ft,93,90
393,4,6:48.0,,Offensive rebound by B. Griffin,93,90
394,4,6:47.0,,B. Griffin misses 2-pt layup from 3 ft,93,90
395,4,6:46.0,Defensive rebound by K. Faried,,93,90
396,4,6:46.0,Offensive foul by K. Faried (drawn by B. Griffin),,93,90
397,4,6:46.0,Turnover by K. Faried (offensive foul),,93,90
398,4,6:37.0,,J. Redick misses 2-pt jump shot from 11 ft,93,90
399,4,6:33.0,,Offensive rebound by D. Jordan,93,90
400,4,6:33.0,,D. Jordan misses 2-pt tip-in from 2 ft,93,90
401,4,6:30.0,Defensive rebound by W. Barton,,93,90
402,4,6:10.0,W. Barton misses 3-pt jump shot from 28 ft,,93,90
403,4,6:10.0,Offensive rebound by Team,,93,90
404,4,6:10.0,Turnover by Team (shot clock),,93,90
405,4,5:59.0,,J. Redick misses 2-pt jump shot from 20 ft,93,90
406,4,5:56.0,Defensive rebound by R. Foye,,93,90
407,4,5:43.0,W. Chandler makes 3-pt jump shot from 27 ft (assist by K. Faried),,96,90
408,4,5:43.0,,LA Clippers full timeout,96,90
409,4,5:32.0,,Personal foul by R. Foye (drawn by J. Redick),96,90
410,4,5:24.0,,M. Barnes misses 3-pt jump shot from 23 ft,96,90
411,4,5:23.0,,Offensive rebound by D. Jordan,96,90
412,4,5:23.0,,Shooting foul by K. Faried (drawn by D. Jordan),96,90
413,4,5:23.0,,D. Jordan misses free throw 1 of 2,96,90
414,4,5:23.0,,Offensive rebound by Team,96,90
415,4,5:23.0,,D. Jordan misses free throw 2 of 2,96,90
416,4,5:22.0,Defensive rebound by K. Faried,,96,90
417,4,5:06.0,J. Hickson misses 2-pt jump shot from 16 ft,,96,90
418,4,5:05.0,,Defensive rebound by B. Griffin,96,90
419,4,5:00.0,,Offensive foul by C. Paul (drawn by W. Chandler),96,90
420,4,5:00.0,,Turnover by C. Paul (offensive foul),96,90
421,4,4:42.0,W. Barton misses 3-pt jump shot from 25 ft,,96,90
422,4,4:41.0,,Defensive rebound by D. Jordan,96,90
423,4,4:33.0,,M. Barnes misses 2-pt layup from 1 ft,96,90
424,4,4:32.0,Defensive rebound by J. Hickson,,96,90
425,4,4:14.0,Turnover by J. Hickson (lost ball),,96,90
426,4,4:14.0,,J. Crawford enters the game for M. Barnes,96,90
427,4,3:58.0,,B. Griffin misses 2-pt jump shot from 15 ft,96,90
428,4,3:56.0,Defensive rebound by J. Hickson,,96,90
429,4,3:38.0,R. Foye misses 2-pt jump shot from 12 ft,,96,90
430,4,3:38.0,,Defensive rebound by Team,96,90
431,4,3:25.0,,B. Griffin makes 2-pt hook shot from 7 ft,96,92
432,4,3:25.0,,Shooting foul by K. Faried (drawn by B. Griffin),96,92
433,4,3:25.0,,B. Griffin makes free throw 1 of 1,96,93
434,4,3:08.0,Turnover by W. Barton (lost ball; steal by J. Crawford),,96,93
435,4,3:02.0,,J. Crawford makes 2-pt layup from 3 ft (assist by B. Griffin),96,95
436,4,3:02.0,,Shooting foul by W. Barton (drawn by J. Crawford),96,95
437,4,3:02.0,,J. Crawford makes free throw 1 of 1,96,96
438,4,2:56.0,Denver full timeout,,96,96
439,4,2:56.0,G. Harris enters the game for J. Hickson,,96,96
440,4,2:50.0,Shooting foul by C. Paul (drawn by K. Faried),,96,96
441,4,2:50.0,K. Faried misses free throw 1 of 2,,96,96
442,4,2:50.0,Offensive rebound by Team,,96,96
443,4,2:50.0,J. Lauvergne enters the game for W. Barton,,96,96
444,4,2:50.0,K. Faried makes free throw 2 of 2,,97,96
445,4,2:49.0,,Personal take foul by J. Lauvergne (drawn by D. Jordan),97,96
446,4,2:49.0,,D. Jordan makes free throw 1 of 2,97,97
447,4,2:49.0,W. Barton enters the game for J. Lauvergne,,97,97
448,4,2:49.0,,D. Jordan makes free throw 2 of 2,97,98
449,4,2:32.0,R. Foye misses 3-pt jump shot from 30 ft,,97,98
450,4,2:31.0,,Defensive rebound by C. Paul,97,98
451,4,2:26.0,,C. Paul makes 3-pt jump shot from 26 ft,97,101
452,4,2:25.0,Denver full timeout,,97,101
453,4,2:12.0,Turnover by R. Foye (bad pass; steal by C. Paul),,97,101
454,4,2:10.0,,Shooting foul by W. Chandler (drawn by B. Griffin),97,101
455,4,2:10.0,,B. Griffin makes free throw 1 of 2,97,102
456,4,2:10.0,,B. Griffin misses free throw 2 of 2,97,102
457,4,2:09.0,Defensive rebound by W. Barton,,97,102
458,4,1:59.0,W. Barton misses 2-pt jump shot from 3 ft,,97,102
459,4,1:57.0,,Defensive rebound by D. Jordan,97,102
460,4,1:41.0,,C. Paul makes 2-pt layup from 2 ft,97,104
461,4,1:32.0,Shooting block foul by J. Redick (drawn by K. Faried),,97,104
462,4,1:32.0,K. Faried misses free throw 1 of 2,,97,104
463,4,1:32.0,Offensive rebound by Team,,97,104
464,4,1:32.0,E. Green enters the game for R. Foye,,97,104
465,4,1:32.0,K. Faried makes free throw 2 of 2,,98,104
466,4,1:23.0,,Personal foul by W. Chandler (drawn by C. Paul),98,104
467,4,1:23.0,R. Foye enters the game for W. Chandler,,98,104
468,4,1:23.0,,C. Paul makes free throw 1 of 2,98,105
469,4,1:23.0,,C. Paul makes free throw 2 of 2,98,106
470,4,1:12.0,W. Barton makes 2-pt jump shot from 3 ft,,100,106
471,4,0:55.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),100,108
472,4,0:50.0,R. Foye misses 2-pt layup from 1 ft,,100,108
473,4,0:46.0,Offensive rebound by R. Foye,,100,108
474,4,0:40.0,R. Foye misses 2-pt jump shot from 6 ft,,100,108
475,4,0:37.0,Offensive rebound by R. Foye,,100,108
476,4,0:37.0,R. Foye makes 2-pt layup from 3 ft,,102,108
477,4,0:36.0,,Personal foul by E. Green (drawn by C. Paul),102,108
478,4,0:36.0,,C. Paul makes free throw 1 of 2,102,109
479,4,0:36.0,,C. Paul makes free throw 2 of 2,102,110
480,4,0:25.0,G. Harris misses 3-pt jump shot from 26 ft,,102,110
481,4,0:25.0,Offensive rebound by K. Faried,,102,110
482,4,0:25.0,Personal foul by D. Jordan (drawn by K. Faried),,102,110
483,4,0:25.0,K. Faried misses free throw 1 of 2,,102,110
484,4,0:25.0,Offensive rebound by Team,,102,110
485,4,0:25.0,J. Franklin enters the game for R. Foye,,102,110
486,4,0:25.0,I. Clark enters the game for W. Barton,,102,110
487,4,0:25.0,K. Faried makes free throw 2 of 2,,103,110
488,4,0:01.0,,Turnover by Team (shot clock),103,110
