,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
389,4,1:25.0,,Defensive rebound by T. Allen,84,95
390,4,1:15.0,,Offensive foul by Z. Randolph (drawn by M. Leonard),84,95
391,4,1:15.0,,Turnover by Z. Randolph (offensive foul),84,95
392,4,1:15.0,Portland full timeout,,84,95
393,4,1:15.0,C. McCollum enters the game for M. Leonard,,84,95
394,4,1:09.0,R. Lopez makes 2-pt dunk at rim (assist by C. McCollum),,86,95
395,4,0:52.0,,J. Green misses 3-pt jump shot from 23 ft,86,95
396,4,0:51.0,Defensive rebound by D. Lillard,,86,95
397,4,0:44.0,Turnover by D. Lillard (bad pass; steal by T. Allen),,86,95
398,4,0:44.0,,Turnover by T. Allen (step out of bounds),86,95
399,4,0:41.0,D. Wright misses 3-pt jump shot from 24 ft,,86,95
400,4,0:41.0,,Defensive rebound by T. Allen,86,95
401,4,0:23.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Conley),86,97
402,4,0:16.0,C. McCollum misses 2-pt jump shot from 6 ft,,86,97
403,4,0:15.0,,Defensive rebound by M. Gasol,86,97
