,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MIAMI_ACTION,LA LAKERS_SCORE,MIAMI_SCORE
390,4,5:17.0,,H. Walker misses 2-pt layup from 1 ft,88,85
391,4,5:16.0,,Offensive rebound by H. Whiteside,88,85
392,4,5:15.0,,Shooting foul by E. Davis (drawn by H. Whiteside),88,85
393,4,5:15.0,,H. Whiteside misses free throw 1 of 2,88,85
394,4,5:15.0,,Offensive rebound by Team,88,85
395,4,5:15.0,,H. Whiteside misses free throw 2 of 2,88,85
396,4,5:14.0,Defensive rebound by E. Davis,,88,85
397,4,4:56.0,J. Hill misses 2-pt layup from 4 ft (block by D. Wade),,88,85
398,4,4:55.0,Offensive rebound by Team,,88,85
399,4,4:54.0,,G. Dragić enters the game for M. Chalmers,88,85
400,4,4:50.0,J. Hill misses 2-pt jump shot from 19 ft,,88,85
401,4,4:49.0,,Defensive rebound by Team,88,85
402,4,4:35.0,,H. Walker misses 3-pt jump shot from 24 ft,88,85
403,4,4:34.0,Defensive rebound by J. Lin,,88,85
404,4,4:19.0,J. Hill misses 2-pt jump shot from 15 ft,,88,85
405,4,4:18.0,,Defensive rebound by D. Wade,88,85
406,4,4:02.0,,D. Wade makes 2-pt hook shot from 9 ft,88,87
407,4,3:47.0,J. Lin misses 2-pt jump shot from 15 ft,,88,87
408,4,3:46.0,,Defensive rebound by H. Whiteside,88,87
409,4,3:30.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by H. Walker),88,90
410,4,3:19.0,LA Lakers full timeout,,88,90
411,4,3:19.0,R. Kelly enters the game for E. Davis,,88,90
412,4,3:08.0,Turnover by R. Kelly (lost ball; steal by D. Wade),,88,90
413,4,3:06.0,,Personal foul by R. Kelly (drawn by H. Whiteside),88,90
414,4,3:06.0,,H. Whiteside misses free throw 1 of 2,88,90
415,4,3:06.0,,Offensive rebound by Team,88,90
416,4,3:06.0,J. Clarkson enters the game for R. Kelly,,88,90
417,4,3:06.0,,H. Whiteside makes free throw 2 of 2,88,91
418,4,2:50.0,J. Hill misses 2-pt jump shot from 16 ft,,88,91
419,4,2:49.0,,Defensive rebound by H. Whiteside,88,91
420,4,2:33.0,,D. Wade misses 2-pt jump shot from 7 ft,88,91
421,4,2:32.0,Defensive rebound by W. Johnson,,88,91
422,4,2:20.0,J. Clarkson misses 2-pt jump shot from 3 ft (block by G. Dragić),,88,91
423,4,2:19.0,,Defensive rebound by H. Whiteside,88,91
424,4,2:05.0,,L. Deng misses 3-pt jump shot from 23 ft,88,91
425,4,2:04.0,,Offensive rebound by H. Whiteside,88,91
426,4,1:59.0,,L. Deng misses 2-pt layup from 2 ft,88,91
427,4,1:58.0,Defensive rebound by J. Hill,,88,91
428,4,1:53.0,Personal foul by H. Walker (drawn by J. Clarkson),,88,91
429,4,1:44.0,Shooting block foul by H. Whiteside (drawn by J. Clarkson),,88,91
430,4,1:44.0,J. Clarkson makes free throw 1 of 2,,89,91
431,4,1:44.0,J. Clarkson makes free throw 2 of 2,,90,91
432,4,1:29.0,,D. Wade misses 2-pt jump shot from 11 ft,90,91
433,4,1:28.0,,Offensive rebound by D. Wade,90,91
434,4,1:28.0,,Personal foul by W. Ellington (drawn by D. Wade),90,91
435,4,1:28.0,,D. Wade makes free throw 1 of 2,90,92
436,4,1:28.0,,D. Wade makes free throw 2 of 2,90,93
437,4,1:15.0,J. Hill makes 2-pt layup from 1 ft (assist by J. Lin),,92,93
438,4,0:57.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),92,95
439,4,0:43.0,W. Johnson misses 3-pt jump shot from 25 ft,,92,95
440,4,0:42.0,Offensive rebound by J. Hill,,92,95
441,4,0:41.0,J. Hill makes 2-pt layup at rim,,94,95
442,4,0:21.0,,H. Whiteside makes 2-pt layup at rim (assist by D. Wade),94,97
443,4,0:21.0,LA Lakers full timeout,,94,97
444,4,0:17.0,J. Clarkson misses 3-pt jump shot from 23 ft,,94,97
445,4,0:16.0,,Defensive rebound by H. Whiteside,94,97
446,4,0:16.0,,Personal foul by J. Hill (drawn by H. Whiteside),94,97
447,4,0:16.0,,H. Whiteside misses free throw 1 of 2,94,97
448,4,0:16.0,,Offensive rebound by Team,94,97
449,4,0:16.0,,H. Whiteside makes free throw 2 of 2,94,98
450,4,0:10.0,J. Lin misses 3-pt jump shot from 25 ft,,94,98
451,4,0:09.0,Offensive rebound by W. Johnson,,94,98
452,4,0:07.0,W. Johnson misses 2-pt jump shot from 19 ft,,94,98
453,4,0:06.0,,Defensive rebound by H. Whiteside,94,98
454,4,0:05.0,,Personal foul by J. Clarkson (drawn by H. Whiteside),94,98
455,4,0:05.0,,H. Whiteside makes free throw 1 of 2,94,99
456,4,0:05.0,,H. Whiteside makes free throw 2 of 2,94,100
457,4,0:01.0,J. Hill misses 3-pt jump shot from 24 ft,,94,100
458,4,0:00.0,Offensive rebound by Team,,94,100
