,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DALLAS_ACTION,MILWAUKEE_SCORE,DALLAS_SCORE
376,4,2:09.0,Loose ball foul by J. Parker (drawn by A. Aminu),,97,119
377,4,1:44.0,,J. Barea misses 3-pt jump shot from 27 ft,97,119
378,4,1:43.0,Defensive rebound by K. Middleton,,97,119
379,4,1:37.0,Turnover by K. Middleton (lost ball),,97,119
380,4,1:26.0,,R. Jefferson makes 3-pt jump shot from 24 ft (assist by J. Barea),97,122
381,4,1:20.0,N. Wolters makes 2-pt jump shot from 11 ft,,99,122
382,4,1:07.0,,Turnover by J. Crowder (bad pass; steal by G. Antetokounmpo),99,122
383,4,1:05.0,Shooting foul by A. Aminu (drawn by G. Antetokounmpo),,99,122
384,4,1:05.0,G. Antetokounmpo makes free throw 1 of 2,,100,122
385,4,1:05.0,G. Antetokounmpo misses free throw 2 of 2,,100,122
386,4,1:04.0,,Defensive rebound by A. Aminu,100,122
387,4,0:49.0,,A. Aminu misses 3-pt jump shot from 23 ft,100,122
388,4,0:48.0,Defensive rebound by G. Antetokounmpo,,100,122
389,4,0:34.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,100,122
390,4,0:34.0,Offensive rebound by Z. Pachulia,,100,122
391,4,0:34.0,,Loose ball foul by G. Smith (drawn by Z. Pachulia),100,122
392,4,0:34.0,Z. Pachulia makes free throw 1 of 2,,101,122
393,4,0:34.0,Z. Pachulia makes free throw 2 of 2,,102,122
394,4,0:10.0,,R. Jefferson makes 3-pt jump shot from 22 ft (assist by A. Aminu),102,125
395,4,0:00.0,Z. Pachulia misses 3-pt jump shot from 24 ft,,102,125
396,4,0:00.0,Offensive rebound by Team,,102,125
