,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
376,4,3:44.0,,Shooting foul by A. Jefferson (drawn by I. Thomas),89,92
377,4,3:44.0,,I. Thomas makes free throw 1 of 2,89,93
378,4,3:44.0,M. Williams enters the game for C. Zeller,,89,93
379,4,3:44.0,,E. Turner enters the game for J. Young,89,93
380,4,3:44.0,,I. Thomas makes free throw 2 of 2,89,94
381,4,3:32.0,Shooting foul by J. Crowder (drawn by A. Jefferson),,89,94
382,4,3:32.0,A. Jefferson makes free throw 1 of 2,,90,94
383,4,3:32.0,A. Jefferson makes free throw 2 of 2,,91,94
384,4,3:14.0,,A. Bradley misses 3-pt jump shot from 23 ft,91,94
385,4,3:12.0,Defensive rebound by Team,,91,94
386,4,2:59.0,Shooting foul by I. Thomas (drawn by M. Williams),,91,94
387,4,2:59.0,,Boston full timeout,91,94
388,4,2:59.0,M. Williams makes free throw 1 of 2,,92,94
389,4,2:59.0,C. Zeller enters the game for A. Jefferson,,92,94
390,4,2:59.0,M. Williams makes free throw 2 of 2,,93,94
391,4,2:45.0,,J. Jerebko makes 2-pt jump shot from 4 ft (assist by I. Thomas),93,96
392,4,2:29.0,Shooting foul by I. Thomas (drawn by M. Williams),,93,96
393,4,2:29.0,M. Williams makes free throw 1 of 2,,94,96
394,4,2:29.0,A. Jefferson enters the game for C. Zeller,,94,96
395,4,2:29.0,M. Williams makes free throw 2 of 2,,95,96
396,4,2:12.0,,I. Thomas misses 3-pt jump shot from 24 ft,95,96
397,4,2:10.0,,Offensive rebound by J. Crowder,95,96
398,4,1:56.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Jerebko),95,99
399,4,1:43.0,Turnover by M. Williams (bad pass; steal by J. Crowder),,95,99
400,4,1:39.0,,I. Thomas misses 2-pt layup from 1 ft,95,99
401,4,1:38.0,,Offensive rebound by A. Bradley,95,99
402,4,1:38.0,,A. Bradley makes 2-pt dunk at rim,95,101
403,4,1:38.0,Charlotte full timeout,,95,101
404,4,1:26.0,A. Jefferson misses 2-pt jump shot from 8 ft,,95,101
405,4,1:25.0,,Defensive rebound by J. Jerebko,95,101
406,4,1:07.0,,Personal foul by A. Jefferson (drawn by J. Jerebko),95,101
407,4,0:59.0,,Personal foul by A. Jefferson (drawn by I. Thomas),95,101
408,4,0:59.0,,I. Thomas makes free throw 1 of 2,95,102
409,4,0:59.0,B. Roberts enters the game for M. Kidd-Gilchrist,,95,102
410,4,0:59.0,,I. Thomas makes free throw 2 of 2,95,103
411,4,0:51.0,M. Williams misses 3-pt jump shot from 25 ft,,95,103
412,4,0:50.0,,Defensive rebound by E. Turner,95,103
413,4,0:29.0,,I. Thomas misses 3-pt jump shot from 27 ft,95,103
414,4,0:28.0,,Offensive rebound by A. Bradley,95,103
415,4,0:28.0,,A. Bradley makes 2-pt dunk at rim,95,105
416,4,0:28.0,Charlotte full timeout,,95,105
417,4,0:28.0,C. Zeller enters the game for A. Jefferson,,95,105
418,4,0:17.0,M. Williams makes 3-pt jump shot from 24 ft,,98,105
419,4,0:12.0,,Shooting foul by M. Williams (drawn by J. Jerebko),98,105
420,4,0:12.0,,J. Jerebko misses free throw 1 of 2,98,105
421,4,0:12.0,,Offensive rebound by Team,98,105
422,4,0:12.0,,M. Smart enters the game for I. Thomas,98,105
423,4,0:12.0,,J. Jerebko makes free throw 2 of 2,98,106
424,4,0:07.0,M. Williams misses 3-pt jump shot from 25 ft,,98,106
425,4,0:05.0,,Defensive rebound by J. Crowder,98,106
