,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA LAKERS_ACTION,GOLDEN STATE_SCORE,LA LAKERS_SCORE
389,4,6:41.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by D. Russell),81,97
390,4,6:32.0,S. Curry misses 3-pt jump shot from 24 ft,,81,97
391,4,6:31.0,,Defensive rebound by B. Bass,81,97
392,4,6:20.0,,D. Russell misses 3-pt jump shot from 25 ft,81,97
393,4,6:20.0,,Offensive rebound by Team,81,97
394,4,6:20.0,,J. Clarkson enters the game for D. Russell,81,97
395,4,6:11.0,,L. Nance makes 2-pt dunk at rim (assist by M. Huertas),81,99
396,4,5:54.0,K. Thompson misses 2-pt layup from 1 ft,,81,99
397,4,5:53.0,,Defensive rebound by Team,81,99
398,4,5:53.0,Loose ball foul by D. Green (drawn by B. Bass),,81,99
399,4,5:53.0,Official timeout,,81,99
400,4,5:53.0,J. McAdoo enters the game for H. Barnes,,81,99
401,4,5:36.0,,N. Young misses 3-pt jump shot from 27 ft,81,99
402,4,5:34.0,Defensive rebound by S. Curry,,81,99
403,4,5:34.0,Personal foul by B. Bass (drawn by S. Curry),,81,99
404,4,5:26.0,Turnover by D. Green (back court),,81,99
405,4,5:26.0,,J. Randle enters the game for L. Nance,81,99
406,4,5:08.0,,N. Young misses 2-pt jump shot from 13 ft,81,99
407,4,5:05.0,Defensive rebound by S. Curry,,81,99
408,4,5:01.0,K. Thompson makes 2-pt jump shot from 9 ft (assist by S. Livingston),,83,99
409,4,4:37.0,,J. Clarkson makes 2-pt dunk at rim,83,101
410,4,4:37.0,Technical foul by Team,,83,101
411,4,4:37.0,,M. Huertas makes technical free throw,83,102
412,4,4:37.0,Golden State full timeout,,83,102
413,4,4:37.0,B. Rush enters the game for D. Green,,83,102
414,4,4:37.0,M. Speights enters the game for K. Thompson,,83,102
415,4,4:37.0,L. Barbosa enters the game for S. Curry,,83,102
416,4,4:37.0,I. Clark enters the game for S. Livingston,,83,102
417,4,4:16.0,J. McAdoo misses 2-pt layup from 2 ft,,83,102
418,4,4:13.0,Offensive rebound by M. Speights,,83,102
419,4,4:13.0,M. Speights misses 2-pt layup from 1 ft,,83,102
420,4,4:10.0,,Defensive rebound by N. Young,83,102
421,4,4:04.0,,Turnover by M. Huertas (bad pass),83,102
422,4,4:04.0,,D. Russell enters the game for M. Huertas,83,102
423,4,3:48.0,L. Barbosa makes 2-pt jump shot from 4 ft (assist by J. McAdoo),,85,102
424,4,3:48.0,Shooting foul by J. Clarkson (drawn by L. Barbosa),,85,102
425,4,3:48.0,L. Barbosa misses free throw 1 of 1,,85,102
426,4,3:46.0,,Defensive rebound by J. Randle,85,102
427,4,3:29.0,,D. Russell makes 2-pt jump shot from 11 ft,85,104
428,4,3:23.0,Turnover by L. Barbosa (lost ball),,85,104
429,4,3:02.0,,Personal foul by L. Barbosa (drawn by J. Clarkson),85,104
430,4,2:57.0,,D. Russell misses 2-pt jump shot from 14 ft,85,104
431,4,2:54.0,,Offensive rebound by J. Randle,85,104
432,4,2:53.0,,J. Randle makes 2-pt layup at rim,85,106
433,4,2:38.0,M. Speights misses 2-pt jump shot from 19 ft,,85,106
434,4,2:35.0,,Defensive rebound by J. Clarkson,85,106
435,4,2:16.0,,J. Clarkson misses 3-pt jump shot from 24 ft,85,106
436,4,2:14.0,Defensive rebound by I. Clark,,85,106
437,4,2:09.0,Turnover by I. Clark (bad pass; steal by N. Young),,85,106
438,4,1:53.0,Violation by J. McAdoo (kicked ball),,85,106
439,4,1:50.0,,Shooting foul by I. Clark (drawn by D. Russell),85,106
440,4,1:50.0,,D. Russell makes free throw 1 of 2,85,107
441,4,1:50.0,,D. Russell makes free throw 2 of 2,85,108
442,4,1:35.0,L. Barbosa misses 2-pt layup from 2 ft,,85,108
443,4,1:35.0,Offensive rebound by Team,,85,108
444,4,1:35.0,,Loose ball foul by J. Randle (drawn by J. McAdoo),85,108
445,4,1:35.0,J. McAdoo makes free throw 1 of 2,,86,108
446,4,1:35.0,J. McAdoo makes free throw 2 of 2,,87,108
447,4,1:19.0,,N. Young misses 3-pt jump shot from 24 ft,87,108
448,4,1:17.0,,Offensive rebound by J. Randle,87,108
449,4,1:17.0,,J. Randle makes 2-pt dunk at rim,87,110
450,4,1:11.0,J. McAdoo makes 2-pt layup at rim (assist by I. Clark),,89,110
451,4,1:11.0,Shooting foul by J. Randle (drawn by J. McAdoo),,89,110
452,4,1:11.0,J. McAdoo makes free throw 1 of 1,,90,110
453,4,0:59.0,,Turnover by D. Russell (bad pass),90,110
454,4,0:51.0,J. McAdoo misses 2-pt jump shot at rim,,90,110
455,4,0:45.0,Offensive rebound by J. McAdoo,,90,110
456,4,0:45.0,J. McAdoo misses 2-pt layup from 1 ft,,90,110
457,4,0:45.0,Offensive rebound by J. McAdoo,,90,110
458,4,0:45.0,I. Clark makes 3-pt jump shot from 27 ft (assist by J. McAdoo),,93,110
459,4,0:25.0,,Shooting foul by B. Rush (drawn by N. Young),93,110
460,4,0:25.0,,N. Young makes free throw 1 of 2,93,111
461,4,0:25.0,,N. Young makes free throw 2 of 2,93,112
462,4,0:18.0,I. Clark makes 2-pt jump shot from 3 ft,,95,112
