,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
388,4,9:56.0,R. Rondo enters the game for D. Collison,,79,95
389,4,9:45.0,S. Curry misses 3-pt jump shot from 25 ft,,79,95
390,4,9:44.0,,Defensive rebound by Team,79,95
391,4,9:20.0,,I. Clark misses 2-pt jump shot from 9 ft,79,95
392,4,9:19.0,Defensive rebound by R. Gay,,79,95
393,4,9:12.0,M. Belinelli misses 3-pt jump shot from 27 ft,,79,95
394,4,9:12.0,Offensive rebound by J. Anderson,,79,95
395,4,9:07.0,S. Curry misses 2-pt layup from 2 ft,,79,95
396,4,9:06.0,,Defensive rebound by S. Livingston,79,95
397,4,8:59.0,,B. Rush makes 3-pt jump shot from 22 ft (assist by A. Iguodala),79,98
398,4,8:47.0,Personal foul by I. Clark (drawn by M. Belinelli),,79,98
399,4,8:47.0,Official timeout,,79,98
400,4,8:47.0,,K. Thompson enters the game for A. Iguodala,79,98
401,4,8:32.0,Turnover by Team (shot clock),,79,98
402,4,8:18.0,,J. McAdoo misses 2-pt hook shot from 9 ft,79,98
403,4,8:18.0,Defensive rebound by R. Rondo,,79,98
404,4,8:09.0,Personal foul by B. Rush (drawn by S. Curry),,79,98
405,4,8:09.0,,J. Thompson enters the game for B. Rush,79,98
406,4,8:09.0,S. Curry makes free throw 1 of 2,,80,98
407,4,8:09.0,S. Curry makes free throw 2 of 2,,81,98
408,4,7:52.0,,I. Clark makes 2-pt layup from 1 ft (assist by J. Thompson),81,100
409,4,7:42.0,J. Anderson misses 2-pt layup from 2 ft (block by J. McAdoo),,81,100
410,4,7:41.0,Offensive rebound by Team,,81,100
411,4,7:37.0,J. Anderson misses 2-pt jump shot from 22 ft,,81,100
412,4,7:36.0,,Defensive rebound by I. Clark,81,100
413,4,7:22.0,,K. Thompson misses 3-pt jump shot from 23 ft,81,100
414,4,7:21.0,Defensive rebound by R. Gay,,81,100
415,4,7:12.0,R. Gay misses 2-pt jump shot from 8 ft,,81,100
416,4,7:12.0,Offensive rebound by J. Anderson,,81,100
417,4,7:12.0,J. Anderson makes 2-pt layup from 2 ft,,83,100
418,4,7:12.0,Shooting foul by J. Thompson (drawn by J. Anderson),,83,100
419,4,7:12.0,J. Anderson makes free throw 1 of 1,,84,100
420,4,6:53.0,,K. Thompson misses 3-pt jump shot from 26 ft,84,100
421,4,6:52.0,,Offensive rebound by J. McAdoo,84,100
422,4,6:49.0,,S. Livingston makes 2-pt jump shot from 6 ft (assist by J. McAdoo),84,102
423,4,6:40.0,J. Anderson misses 2-pt layup from 1 ft,,84,102
424,4,6:39.0,,Defensive rebound by J. McAdoo,84,102
425,4,6:32.0,,J. McAdoo makes 2-pt dunk at rim (assist by S. Livingston),84,104
426,4,6:11.0,J. Anderson makes 2-pt layup from 1 ft (assist by R. Gay),,86,104
427,4,6:11.0,,Golden State full timeout,86,104
428,4,6:11.0,B. McLemore enters the game for R. Gay,,86,104
429,4,6:11.0,O. Casspi enters the game for R. Rondo,,86,104
430,4,6:11.0,Q. Acy enters the game for J. Anderson,,86,104
431,4,6:00.0,,Shooting foul by Q. Acy (drawn by J. Thompson),86,104
432,4,6:00.0,,J. Thompson misses free throw 1 of 2,86,104
433,4,6:00.0,,Offensive rebound by Team,86,104
434,4,6:00.0,,J. Thompson makes free throw 2 of 2,86,105
435,4,5:44.0,Shooting foul by J. Thompson (drawn by S. Curry),,86,105
436,4,5:44.0,S. Curry makes free throw 1 of 2,,87,105
437,4,5:44.0,S. Curry makes free throw 2 of 2,,88,105
438,4,5:31.0,,J. Thompson misses 2-pt jump shot from 17 ft,88,105
439,4,5:30.0,Defensive rebound by S. Curry,,88,105
440,4,5:20.0,O. Casspi makes 3-pt jump shot from 28 ft (assist by S. Curry),,91,105
441,4,4:52.0,,J. McAdoo makes 2-pt layup from 1 ft (assist by S. Livingston),91,107
442,4,4:40.0,S. Curry misses 2-pt jump shot from 3 ft,,91,107
443,4,4:39.0,Offensive rebound by Q. Acy,,91,107
444,4,4:39.0,Q. Acy makes 2-pt dunk at rim,,93,107
445,4,4:39.0,Shooting foul by J. Thompson (drawn by Q. Acy),,93,107
446,4,4:39.0,,Technical foul by J. Thompson,93,107
447,4,4:39.0,S. Curry makes technical free throw,,94,107
448,4,4:39.0,Q. Acy misses free throw 1 of 1,,94,107
449,4,4:38.0,,Defensive rebound by J. Thompson,94,107
450,4,4:24.0,,Shooting foul by B. McLemore (drawn by K. Thompson),94,107
451,4,4:24.0,,K. Thompson makes free throw 1 of 2,94,108
452,4,4:24.0,,K. Thompson makes free throw 2 of 2,94,109
453,4,4:04.0,Turnover by O. Casspi (lost ball; steal by K. Thompson),,94,109
454,4,4:04.0,,Personal foul by O. Casspi (drawn by K. Thompson),94,109
455,4,3:56.0,,I. Clark misses 2-pt jump shot from 10 ft,94,109
456,4,3:56.0,Defensive rebound by Team,,94,109
457,4,3:56.0,Personal foul by J. Thompson (drawn by Q. Acy),,94,109
458,4,3:56.0,Q. Acy misses free throw 1 of 2,,94,109
459,4,3:56.0,Offensive rebound by Team,,94,109
460,4,3:56.0,Q. Acy makes free throw 2 of 2,,95,109
461,4,3:43.0,,J. McAdoo misses 2-pt jump shot from 3 ft (block by Q. Acy),95,109
462,4,3:41.0,Defensive rebound by M. Belinelli,,95,109
463,4,3:37.0,O. Casspi makes 2-pt layup at rim (assist by M. Belinelli),,97,109
464,4,3:37.0,,Golden State full timeout,97,109
465,4,3:37.0,D. Collison enters the game for O. Casspi,,97,109
466,4,3:13.0,,S. Livingston makes 2-pt layup from 1 ft (assist by J. Thompson),97,111
467,4,3:01.0,Turnover by B. McLemore (lost ball; steal by S. Livingston),,97,111
468,4,2:48.0,,S. Livingston makes 2-pt jump shot from 9 ft,97,113
469,4,2:34.0,B. McLemore misses 3-pt jump shot from 26 ft,,97,113
470,4,2:34.0,,Defensive rebound by J. McAdoo,97,113
471,4,2:19.0,,Personal foul by B. McLemore (drawn by J. Thompson),97,113
472,4,2:18.0,,Shooting foul by B. McLemore (drawn by J. Thompson),97,113
473,4,2:18.0,,K. Thompson makes free throw 1 of 2,97,114
474,4,2:18.0,,K. Thompson misses free throw 2 of 2,97,114
475,4,2:18.0,,Offensive rebound by J. McAdoo,97,114
476,4,2:04.0,,Turnover by J. Thompson (lost ball; steal by Q. Acy),97,114
477,4,1:54.0,D. Collison makes 3-pt jump shot from 25 ft (assist by S. Curry),,100,114
478,4,1:46.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by J. Thompson),100,117
479,4,1:34.0,Q. Acy misses 3-pt jump shot from 24 ft,,100,117
480,4,1:33.0,,Defensive rebound by J. McAdoo,100,117
481,4,1:23.0,,Offensive foul by K. Thompson (drawn by Q. Acy),100,117
482,4,1:23.0,,Turnover by K. Thompson (offensive foul),100,117
483,4,1:23.0,J. Anderson enters the game for M. Belinelli,,100,117
484,4,1:04.0,D. Collison misses 2-pt jump shot from 17 ft,,100,117
485,4,1:04.0,,Defensive rebound by I. Clark,100,117
486,4,0:41.0,,J. McAdoo misses 2-pt layup from 1 ft,100,117
487,4,0:41.0,,Offensive rebound by J. Thompson,100,117
488,4,0:41.0,,J. Thompson makes 2-pt layup at rim,100,119
489,4,0:35.0,Turnover by Q. Acy (bad pass; steal by I. Clark),,100,119
490,4,0:15.0,,I. Clark makes 3-pt jump shot from 28 ft,100,122
491,4,0:09.0,Q. Acy makes 3-pt jump shot from 26 ft (assist by D. Collison),,103,122
