,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
383,4,2:55.0,,Offensive rebound by B. Diaw,90,95
384,4,2:54.0,Technical foul by Team,,90,95
385,4,2:54.0,,San Antonio full timeout,90,95
386,4,2:54.0,,K. Leonard makes technical free throw,90,96
387,4,2:43.0,,D. West misses 2-pt jump shot from 18 ft,90,96
388,4,2:42.0,Defensive rebound by R. Rubio,,90,96
389,4,2:34.0,A. Wiggins misses 2-pt jump shot from 20 ft,,90,96
390,4,2:32.0,,Defensive rebound by M. Ginóbili,90,96
391,4,2:13.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,90,96
392,4,2:12.0,Defensive rebound by T. Prince,,90,96
393,4,2:04.0,Shooting foul by K. Leonard (drawn by A. Wiggins),,90,96
394,4,2:04.0,A. Wiggins misses free throw 1 of 2,,90,96
395,4,2:04.0,Offensive rebound by Team,,90,96
396,4,2:04.0,,L. Aldridge enters the game for D. West,90,96
397,4,2:04.0,A. Wiggins misses free throw 2 of 2,,90,96
398,4,2:02.0,Offensive rebound by A. Wiggins,,90,96
399,4,1:59.0,Turnover by A. Wiggins (lost ball; steal by K. Leonard),,90,96
400,4,1:55.0,,T. Parker makes 2-pt layup from 2 ft (assist by K. Leonard),90,98
401,4,1:55.0,Minnesota full timeout,,90,98
402,4,1:48.0,Z. LaVine misses 3-pt jump shot from 25 ft,,90,98
403,4,1:48.0,,Defensive rebound by Team,90,98
404,4,1:32.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,90,98
405,4,1:31.0,Defensive rebound by K. Towns,,90,98
406,4,1:26.0,Shooting foul by B. Diaw (drawn by Z. LaVine),,90,98
407,4,1:26.0,Z. LaVine makes free throw 1 of 2,,91,98
408,4,1:26.0,Z. LaVine makes free throw 2 of 2,,92,98
409,4,1:13.0,,Turnover by T. Parker (lost ball; steal by R. Rubio),92,98
410,4,1:09.0,,D. Green enters the game for B. Diaw,92,98
411,4,1:01.0,A. Wiggins makes 2-pt jump shot from 4 ft (assist by R. Rubio),,94,98
412,4,0:46.0,,Turnover by L. Aldridge (lost ball; steal by R. Rubio),94,98
413,4,0:33.0,Z. LaVine misses 2-pt jump shot from 4 ft,,94,98
414,4,0:32.0,,Defensive rebound by L. Aldridge,94,98
415,4,0:31.0,,San Antonio full timeout,94,98
416,4,0:31.0,,B. Diaw enters the game for D. Green,94,98
417,4,0:31.0,N. Bjelica enters the game for K. Towns,,94,98
418,4,0:31.0,,San Antonio full timeout,94,98
419,4,0:30.0,,Personal take foul by T. Prince (drawn by K. Leonard),94,98
420,4,0:27.0,,Personal take foul by R. Rubio (drawn by T. Parker),94,98
421,4,0:27.0,,T. Parker makes free throw 1 of 2,94,99
422,4,0:27.0,K. Towns enters the game for N. Bjelica,,94,99
423,4,0:27.0,G. Dieng enters the game for R. Rubio,,94,99
424,4,0:27.0,,T. Parker misses free throw 2 of 2,94,99
425,4,0:26.0,Defensive rebound by K. Towns,,94,99
426,4,0:26.0,Minnesota full timeout,,94,99
427,4,0:26.0,,D. Green enters the game for B. Diaw,94,99
428,4,0:26.0,R. Rubio enters the game for G. Dieng,,94,99
429,4,0:24.0,Z. LaVine misses 3-pt jump shot from 24 ft (block by D. Green),,94,99
430,4,0:22.0,Offensive rebound by Team,,94,99
431,4,0:22.0,,Loose ball foul by K. Leonard (drawn by R. Rubio),94,99
432,4,0:22.0,R. Rubio misses free throw 1 of 2,,94,99
433,4,0:22.0,Offensive rebound by Team,,94,99
434,4,0:22.0,N. Bjelica enters the game for K. Towns,,94,99
435,4,0:22.0,,B. Diaw enters the game for D. Green,94,99
436,4,0:22.0,R. Rubio makes free throw 2 of 2,,95,99
437,4,0:22.0,,San Antonio full timeout,95,99
438,4,0:21.0,,Personal take foul by R. Rubio (drawn by T. Parker),95,99
439,4,0:21.0,,T. Parker misses free throw 1 of 2,95,99
440,4,0:21.0,,Offensive rebound by Team,95,99
441,4,0:21.0,K. Towns enters the game for N. Bjelica,,95,99
442,4,0:21.0,,D. Green enters the game for B. Diaw,95,99
443,4,0:21.0,,T. Parker makes free throw 2 of 2,95,100
444,4,0:14.0,Z. LaVine misses 3-pt jump shot from 25 ft,,95,100
445,4,0:13.0,,Defensive rebound by T. Parker,95,100
446,4,0:12.0,,Personal take foul by A. Wiggins (drawn by T. Parker),95,100
447,4,0:12.0,,T. Parker misses free throw 1 of 2,95,100
448,4,0:12.0,,Offensive rebound by Team,95,100
449,4,0:12.0,,T. Parker makes free throw 2 of 2,95,101
450,4,0:07.0,Z. LaVine misses 2-pt layup from 3 ft,,95,101
451,4,0:06.0,Offensive rebound by Team,,95,101
452,4,0:05.0,A. Wiggins misses 2-pt jump shot from 5 ft,,95,101
453,4,0:04.0,,Defensive rebound by K. Leonard,95,101
