,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
393,4,6:06.0,,Defensive rebound by K. Towns,66,74
394,4,6:03.0,,Turnover by R. Rubio (lost ball; steal by C. Johnson),66,74
395,4,5:59.0,T. Burke makes 2-pt layup from 1 ft,,68,74
396,4,5:32.0,,Shooting foul by J. Withey (drawn by K. Towns),68,74
397,4,5:32.0,,K. Towns misses free throw 1 of 2,68,74
398,4,5:32.0,,Offensive rebound by Team,68,74
399,4,5:32.0,,K. Towns misses free throw 2 of 2,68,74
400,4,5:32.0,,Offensive rebound by T. Prince,68,74
401,4,5:29.0,,Minnesota full timeout,68,74
402,4,5:17.0,,Turnover by R. Rubio (bad pass; steal by G. Hayward),68,74
403,4,4:53.0,G. Hayward misses 3-pt jump shot from 26 ft,,68,74
404,4,4:52.0,,Defensive rebound by K. Towns,68,74
405,4,4:44.0,,T. Prince makes 2-pt layup at rim (assist by R. Rubio),68,76
406,4,4:43.0,Utah full timeout,,68,76
407,4,4:35.0,Personal foul by K. Garnett (drawn by T. Booker),,68,76
408,4,4:26.0,J. Withey misses 2-pt jump shot from 5 ft,,68,76
409,4,4:24.0,,Defensive rebound by Team,68,76
410,4,4:06.0,,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),68,78
411,4,3:52.0,T. Burke makes 3-pt jump shot from 25 ft (assist by T. Booker),,71,78
412,4,3:32.0,,A. Wiggins misses 2-pt jump shot from 8 ft,71,78
413,4,3:30.0,,Offensive rebound by K. Towns,71,78
414,4,3:15.0,,K. Towns makes 2-pt jump shot from 14 ft (assist by R. Rubio),71,80
415,4,2:55.0,Shooting foul by A. Wiggins (drawn by T. Burke),,71,80
416,4,2:55.0,T. Burke makes free throw 1 of 2,,72,80
417,4,2:55.0,T. Burke makes free throw 2 of 2,,73,80
418,4,2:34.0,,Shooting foul by J. Withey (drawn by K. Towns),73,80
419,4,2:34.0,,K. Towns makes free throw 1 of 2,73,81
420,4,2:34.0,R. Hood enters the game for J. Withey,,73,81
421,4,2:34.0,,K. Towns makes free throw 2 of 2,73,82
422,4,2:29.0,Personal foul by K. Garnett (drawn by T. Burke),,73,82
423,4,2:22.0,R. Hood makes 3-pt jump shot from 24 ft (assist by T. Burke),,76,82
424,4,2:07.0,,T. Prince makes 2-pt jump shot from 17 ft (assist by R. Rubio),76,84
425,4,1:49.0,R. Hood misses 2-pt jump shot from 10 ft,,76,84
426,4,1:48.0,,Defensive rebound by A. Wiggins,76,84
427,4,1:45.0,,T. Prince makes 2-pt dunk at rim (assist by A. Wiggins),76,86
428,4,1:45.0,Utah full timeout,,76,86
429,4,1:39.0,T. Burke misses 3-pt jump shot from 27 ft,,76,86
430,4,1:37.0,,Defensive rebound by K. Garnett,76,86
431,4,1:14.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by A. Wiggins),76,89
432,4,1:00.0,R. Hood misses 3-pt jump shot from 25 ft,,76,89
433,4,1:00.0,,Defensive rebound by K. Towns,76,89
434,4,0:47.0,,Shooting foul by T. Burke (drawn by R. Rubio),76,89
435,4,0:47.0,,R. Rubio makes free throw 1 of 2,76,90
436,4,0:47.0,,S. Muhammad enters the game for K. Garnett,76,90
437,4,0:47.0,,Z. LaVine enters the game for T. Prince,76,90
438,4,0:47.0,,N. Bjelica enters the game for A. Wiggins,76,90
439,4,0:47.0,,A. Payne enters the game for K. Towns,76,90
440,4,0:47.0,,R. Rubio makes free throw 2 of 2,76,91
441,4,0:46.0,Personal take foul by Z. LaVine (drawn by T. Burke),,76,91
442,4,0:46.0,T. Burke makes free throw 1 of 2,,77,91
443,4,0:46.0,,T. Jones enters the game for R. Rubio,77,91
444,4,0:46.0,T. Burke makes free throw 2 of 2,,78,91
445,4,0:27.0,,T. Jones makes 3-pt jump shot from 24 ft (assist by A. Payne),78,94
446,4,0:13.0,R. Hood misses 3-pt jump shot from 24 ft,,78,94
447,4,0:11.0,Offensive rebound by T. Booker,,78,94
448,4,0:10.0,T. Booker makes 2-pt layup from 1 ft,,80,94
