,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
382,4,5:55.0,,J. Crowder enters the game for J. Jerebko,76,90
383,4,5:55.0,M. Morris enters the game for D. Hilliard,,76,90
384,4,5:37.0,E. İlyasova makes 2-pt jump shot from 20 ft (assist by M. Morris),,78,90
385,4,5:20.0,,Shooting foul by A. Drummond (drawn by T. Zeller),78,90
386,4,5:20.0,,T. Zeller makes free throw 1 of 2,78,91
387,4,5:20.0,,T. Zeller makes free throw 2 of 2,78,92
388,4,5:11.0,E. İlyasova misses 2-pt jump shot from 9 ft (block by T. Zeller),,78,92
389,4,5:10.0,Offensive rebound by Team,,78,92
390,4,5:03.0,Turnover by A. Drummond (traveling),,78,92
391,4,4:52.0,,J. Crowder makes 2-pt jump shot from 20 ft,78,94
392,4,4:33.0,M. Morris misses 3-pt jump shot from 24 ft,,78,94
393,4,4:31.0,Offensive rebound by M. Morris,,78,94
394,4,4:26.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by M. Morris),,81,94
395,4,4:11.0,,J. Crowder misses 3-pt jump shot from 25 ft,81,94
396,4,4:10.0,Defensive rebound by A. Drummond,,81,94
397,4,4:04.0,Shooting block foul by E. Turner (drawn by M. Morris),,81,94
398,4,4:04.0,M. Morris makes free throw 1 of 2,,82,94
399,4,4:04.0,,M. Smart enters the game for E. Turner,82,94
400,4,4:04.0,D. Hilliard enters the game for E. İlyasova,,82,94
401,4,4:04.0,M. Morris makes free throw 2 of 2,,83,94
402,4,3:40.0,,I. Thomas misses 2-pt layup from 2 ft,83,94
403,4,3:40.0,Defensive rebound by Team,,83,94
404,4,3:40.0,,Loose ball foul by J. Crowder (drawn by M. Morris),83,94
405,4,3:29.0,Shooting foul by T. Zeller (drawn by A. Drummond),,83,94
406,4,3:29.0,A. Drummond makes free throw 1 of 2,,84,94
407,4,3:29.0,A. Drummond misses free throw 2 of 2,,84,94
408,4,3:28.0,Offensive rebound by M. Morris,,84,94
409,4,3:27.0,Shooting foul by J. Crowder (drawn by M. Morris),,84,94
410,4,3:27.0,M. Morris makes free throw 1 of 2,,85,94
411,4,3:27.0,,A. Johnson enters the game for T. Zeller,85,94
412,4,3:27.0,A. Baynes enters the game for A. Drummond,,85,94
413,4,3:27.0,M. Morris makes free throw 2 of 2,,86,94
414,4,3:20.0,,Personal foul by S. Johnson (drawn by M. Smart),86,94
415,4,3:06.0,,A. Bradley misses 2-pt jump shot from 20 ft,86,94
416,4,3:05.0,Defensive rebound by A. Baynes,,86,94
417,4,2:59.0,S. Johnson misses 3-pt jump shot from 24 ft,,86,94
418,4,2:57.0,,Defensive rebound by A. Bradley,86,94
419,4,2:45.0,,I. Thomas makes 2-pt layup from 1 ft,86,96
420,4,2:45.0,,Shooting foul by A. Baynes (drawn by I. Thomas),86,96
421,4,2:45.0,Detroit full timeout,,86,96
422,4,2:45.0,,I. Thomas makes free throw 1 of 1,86,97
423,4,2:25.0,M. Morris makes 2-pt jump shot from 20 ft,,88,97
424,4,2:00.0,,A. Johnson misses 2-pt hook shot from 5 ft,88,97
425,4,1:59.0,Defensive rebound by A. Baynes,,88,97
426,4,1:59.0,Personal foul by M. Smart (drawn by A. Baynes),,88,97
427,4,1:59.0,A. Baynes makes free throw 1 of 2,,89,97
428,4,1:59.0,A. Baynes makes free throw 2 of 2,,90,97
429,4,1:41.0,,I. Thomas misses 2-pt jump shot from 12 ft,90,97
430,4,1:40.0,Defensive rebound by S. Johnson,,90,97
431,4,1:28.0,Personal foul by I. Thomas (drawn by A. Baynes),,90,97
432,4,1:28.0,A. Baynes misses free throw 1 of 2,,90,97
433,4,1:28.0,Offensive rebound by Team,,90,97
434,4,1:28.0,,T. Zeller enters the game for A. Johnson,90,97
435,4,1:28.0,A. Baynes misses free throw 2 of 2,,90,97
436,4,1:28.0,,Defensive rebound by J. Crowder,90,97
437,4,1:20.0,,I. Thomas misses 2-pt layup from 1 ft,90,97
438,4,1:19.0,Defensive rebound by Team,,90,97
439,4,1:19.0,Detroit full timeout,,90,97
440,4,1:19.0,,E. Turner enters the game for I. Thomas,90,97
441,4,1:16.0,D. Hilliard misses 3-pt jump shot from 27 ft,,90,97
442,4,1:15.0,,Defensive rebound by J. Crowder,90,97
443,4,1:10.0,,Personal foul by R. Jackson (drawn by E. Turner),90,97
444,4,1:10.0,,I. Thomas enters the game for E. Turner,90,97
445,4,1:02.0,,Boston full timeout,90,97
446,4,0:59.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by T. Zeller),90,100
447,4,0:59.0,Detroit full timeout,,90,100
448,4,0:59.0,,E. Turner enters the game for I. Thomas,90,100
449,4,0:50.0,S. Johnson misses 3-pt jump shot from 27 ft,,90,100
450,4,0:48.0,,Defensive rebound by E. Turner,90,100
451,4,0:41.0,,Offensive foul by E. Turner (drawn by M. Morris),90,100
452,4,0:41.0,,Turnover by E. Turner (offensive foul),90,100
453,4,0:32.0,R. Jackson makes 3-pt jump shot from 26 ft,,93,100
454,4,0:26.0,,Personal take foul by M. Morris (drawn by E. Turner),93,100
455,4,0:26.0,,E. Turner makes free throw 1 of 2,93,101
456,4,0:26.0,A. Tolliver enters the game for M. Morris,,93,101
457,4,0:26.0,,E. Turner makes free throw 2 of 2,93,102
458,4,0:16.0,R. Jackson misses 2-pt layup from 1 ft,,93,102
459,4,0:15.0,Offensive rebound by A. Baynes,,93,102
460,4,0:14.0,Shooting foul by J. Crowder (drawn by A. Baynes),,93,102
461,4,0:14.0,A. Baynes makes free throw 1 of 2,,94,102
462,4,0:14.0,A. Baynes makes free throw 2 of 2,,95,102
