,QUARTER,TIME_REMAINING,TORONTO_ACTION,OKLAHOMA CITY_ACTION,TORONTO_SCORE,OKLAHOMA CITY_SCORE
379,4,5:29.0,D. DeRozan makes 2-pt layup from 1 ft,,85,91
380,4,5:29.0,Shooting foul by S. Adams (drawn by D. DeRozan),,85,91
381,4,5:29.0,D. DeRozan misses free throw 1 of 1,,85,91
382,4,5:28.0,,Defensive rebound by R. Westbrook,85,91
383,4,5:13.0,,K. Durant makes 2-pt jump shot from 16 ft (assist by R. Westbrook),85,93
384,4,4:55.0,D. DeRozan misses 2-pt jump shot from 5 ft,,85,93
385,4,4:54.0,Offensive rebound by J. Valančiūnas,,85,93
386,4,4:53.0,J. Valančiūnas misses 2-pt hook shot from 4 ft,,85,93
387,4,4:51.0,Offensive rebound by D. DeRozan,,85,93
388,4,4:35.0,C. Joseph makes 2-pt layup from 1 ft,,87,93
389,4,4:16.0,,R. Westbrook misses 3-pt jump shot from 24 ft,87,93
390,4,4:15.0,Defensive rebound by K. Lowry,,87,93
391,4,4:05.0,K. Lowry misses 2-pt layup from 1 ft,,87,93
392,4,4:05.0,,Defensive rebound by Team,87,93
393,4,4:05.0,Technical foul by K. Lowry,,87,93
394,4,4:05.0,,A. Roberson enters the game for S. Adams,87,93
395,4,4:05.0,,K. Durant makes technical free throw,87,94
396,4,3:51.0,,Turnover by R. Westbrook (lost ball; steal by C. Joseph),87,94
397,4,3:36.0,Shooting foul by S. Ibaka (drawn by D. DeRozan),,87,94
398,4,3:36.0,D. DeRozan makes free throw 1 of 2,,88,94
399,4,3:36.0,D. DeRozan makes free throw 2 of 2,,89,94
400,4,3:26.0,,Shooting foul by J. Valančiūnas (drawn by R. Westbrook),89,94
401,4,3:26.0,,R. Westbrook makes free throw 1 of 2,89,95
402,4,3:26.0,,R. Westbrook misses free throw 2 of 2,89,95
403,4,3:25.0,Defensive rebound by C. Joseph,,89,95
404,4,3:10.0,D. DeRozan makes 2-pt jump shot from 3 ft,,91,95
405,4,2:44.0,,R. Westbrook misses 3-pt jump shot from 27 ft,91,95
406,4,2:43.0,Defensive rebound by J. Valančiūnas,,91,95
407,4,2:24.0,Turnover by K. Lowry (bad pass; steal by R. Westbrook),,91,95
408,4,2:18.0,,Shooting foul by K. Lowry (drawn by S. Ibaka),91,95
409,4,2:18.0,,Oklahoma City full timeout,91,95
410,4,2:18.0,,S. Ibaka makes free throw 1 of 2,91,96
411,4,2:18.0,,S. Ibaka makes free throw 2 of 2,91,97
412,4,2:11.0,Personal foul by A. Roberson (drawn by J. Valančiūnas),,91,97
413,4,2:11.0,J. Valančiūnas makes free throw 1 of 2,,92,97
414,4,2:11.0,J. Valančiūnas makes free throw 2 of 2,,93,97
415,4,1:57.0,,D. Waiters misses 3-pt jump shot from 24 ft,93,97
416,4,1:57.0,Defensive rebound by D. Carroll,,93,97
417,4,1:36.0,K. Lowry makes 2-pt layup from 2 ft,,95,97
418,4,1:25.0,,Oklahoma City full timeout,95,97
419,4,1:25.0,,A. Morrow enters the game for A. Roberson,95,97
420,4,1:17.0,,R. Westbrook misses 2-pt layup from 2 ft,95,97
421,4,1:17.0,Defensive rebound by J. Valančiūnas,,95,97
422,4,1:17.0,Personal foul by S. Ibaka (drawn by J. Valančiūnas),,95,97
423,4,1:17.0,J. Valančiūnas makes free throw 1 of 2,,96,97
424,4,1:17.0,J. Valančiūnas makes free throw 2 of 2,,97,97
425,4,0:59.0,,K. Durant misses 2-pt jump shot from 13 ft,97,97
426,4,0:58.0,Defensive rebound by K. Lowry,,97,97
427,4,0:47.0,D. DeRozan makes 2-pt layup from 1 ft,,99,97
428,4,0:47.0,,Oklahoma City full timeout,99,97
429,4,0:38.0,,R. Westbrook misses 2-pt layup from 1 ft,99,97
430,4,0:37.0,Defensive rebound by D. DeRozan,,99,97
431,4,0:17.0,D. DeRozan misses 2-pt jump shot from 4 ft,,99,97
432,4,0:17.0,Offensive rebound by D. Carroll,,99,97
433,4,0:17.0,Personal foul by R. Westbrook (drawn by D. Carroll),,99,97
434,4,0:17.0,D. Carroll makes free throw 1 of 2,,100,97
435,4,0:17.0,D. Carroll makes free throw 2 of 2,,101,97
436,4,0:17.0,,Oklahoma City full timeout,101,97
437,4,0:14.0,,Shooting foul by J. Valančiūnas (drawn by K. Durant),101,97
438,4,0:14.0,,K. Durant makes free throw 1 of 2,101,98
439,4,0:14.0,,K. Durant misses free throw 2 of 2,101,98
440,4,0:12.0,Defensive rebound by J. Valančiūnas,,101,98
441,4,0:09.0,Personal take foul by A. Morrow (drawn by D. DeRozan),,101,98
442,4,0:09.0,D. DeRozan makes free throw 1 of 2,,102,98
443,4,0:09.0,D. DeRozan makes free throw 2 of 2,,103,98
444,4,0:07.0,,Turnover by R. Westbrook (lost ball; steal by D. Carroll),103,98
