,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
399,4,2:59.0,R. Hood makes 3-pt jump shot from 24 ft,,94,79
400,4,2:48.0,,Turnover by M. Teletović (lost ball; steal by R. Hood),94,79
401,4,2:45.0,G. Hayward makes 2-pt dunk at rim (assist by R. Hood),,96,79
402,4,2:45.0,,Phoenix full timeout,96,79
403,4,2:45.0,Official timeout,,96,79
404,4,2:25.0,,P. Tucker misses 2-pt jump shot from 15 ft (block by R. Gobert),96,79
405,4,2:24.0,,Offensive rebound by P. Tucker,96,79
406,4,2:20.0,,P. Tucker misses 2-pt jump shot from 20 ft,96,79
407,4,2:20.0,,Offensive rebound by Team,96,79
408,4,2:20.0,,Turnover by Team (shot clock),96,79
409,4,2:04.0,R. Hood makes 3-pt jump shot from 24 ft (assist by S. Mack),,99,79
410,4,1:45.0,,D. Booker makes 3-pt jump shot from 24 ft,99,82
411,4,1:25.0,R. Gobert makes 2-pt dunk at rim (assist by T. Lyles),,101,82
412,4,1:23.0,,Personal take foul by S. Mack,101,82
413,4,1:23.0,C. Johnson enters the game for G. Hayward,,101,82
414,4,1:23.0,J. Ingles enters the game for R. Gobert,,101,82
415,4,1:23.0,R. Neto enters the game for R. Hood,,101,82
416,4,1:23.0,J. Withey enters the game for S. Mack,,101,82
417,4,1:23.0,,C. Budinger enters the game for P. Tucker,101,82
418,4,1:23.0,,A. Goodwin enters the game for T. Chandler,101,82
419,4,1:23.0,,J. Jenkins enters the game for D. Booker,101,82
420,4,1:23.0,,A. Williams enters the game for R. Price,101,82
421,4,1:14.0,,A. Williams makes 2-pt hook shot from 3 ft (assist by J. Jenkins),101,84
422,4,0:59.0,T. Lyles misses 2-pt jump shot from 18 ft,,101,84
423,4,0:58.0,,Defensive rebound by A. Williams,101,84
424,4,0:44.0,,M. Teletović makes 2-pt jump shot from 16 ft (assist by A. Goodwin),101,86
425,4,0:27.0,R. Neto misses 3-pt jump shot from 24 ft,,101,86
426,4,0:26.0,,Defensive rebound by M. Teletović,101,86
427,4,0:14.0,,A. Goodwin misses 3-pt jump shot from 25 ft,101,86
428,4,0:14.0,,Offensive rebound by M. Teletović,101,86
429,4,0:09.0,,J. Jenkins misses 3-pt jump shot from 24 ft,101,86
430,4,0:09.0,Defensive rebound by T. Lyles,,101,86
