,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
382,4,2:09.0,C. Joseph makes free throw 2 of 2,,101,85
383,4,2:01.0,,N. Stauskas misses 3-pt jump shot from 28 ft,101,85
384,4,1:59.0,Defensive rebound by P. Patterson,,101,85
385,4,1:52.0,Shooting foul by N. Stauskas (drawn by J. Valančiūnas),,101,85
386,4,1:52.0,J. Valančiūnas makes free throw 1 of 2,,102,85
387,4,1:52.0,,C. Landry enters the game for J. Okafor,102,85
388,4,1:52.0,N. Powell enters the game for K. Lowry,,102,85
389,4,1:52.0,,J. Sampson enters the game for N. Stauskas,102,85
390,4,1:52.0,J. Valančiūnas misses free throw 2 of 2,,102,85
391,4,1:51.0,,Defensive rebound by C. Landry,102,85
392,4,1:43.0,,C. Landry makes 2-pt jump shot from 17 ft (assist by T. McConnell),102,87
393,4,1:28.0,C. Joseph makes 2-pt layup from 2 ft,,104,87
394,4,1:16.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by T. McConnell),104,90
395,4,1:04.0,D. DeRozan misses 2-pt jump shot from 18 ft,,104,90
396,4,1:04.0,,Defensive rebound by Team,104,90
397,4,1:04.0,Loose ball foul by J. Valančiūnas (drawn by H. Thompson),,104,90
398,4,1:04.0,D. Wright enters the game for D. DeRozan,,104,90
399,4,0:48.0,,R. Covington misses 2-pt jump shot from 7 ft,104,90
400,4,0:46.0,Defensive rebound by P. Patterson,,104,90
401,4,0:39.0,N. Powell makes 2-pt layup from 2 ft,,106,90
402,4,0:31.0,,T. McConnell misses 2-pt jump shot from 10 ft,106,90
403,4,0:29.0,,Offensive rebound by C. Landry,106,90
404,4,0:29.0,,C. Landry makes 2-pt layup from 1 ft,106,92
405,4,0:15.0,J. Valančiūnas makes 2-pt dunk at rim (assist by D. Wright),,108,92
406,4,0:06.0,,C. Landry makes 3-pt jump shot from 26 ft (assist by T. McConnell),108,95
