,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
393,4,4:19.0,,K. Lowry makes free throw 1 of 3,77,94
394,4,4:19.0,,K. Lowry makes free throw 2 of 3,77,95
395,4,4:19.0,C. Miles enters the game for S. Hill,,77,95
396,4,4:19.0,,K. Lowry makes free throw 3 of 3,77,96
397,4,4:03.0,C. Miles misses 3-pt jump shot from 25 ft,,77,96
398,4,4:03.0,,Defensive rebound by C. Joseph,77,96
399,4,3:43.0,,N. Powell misses 3-pt jump shot from 23 ft,77,96
400,4,3:43.0,,Offensive rebound by K. Lowry,77,96
401,4,3:23.0,,Turnover by P. Patterson (lost ball; steal by L. Allen),77,96
402,4,3:16.0,Shooting block foul by P. Patterson (drawn by C. Miles),,77,96
403,4,3:16.0,C. Miles makes free throw 1 of 2,,78,96
404,4,3:16.0,J. Hill enters the game for P. George,,78,96
405,4,3:16.0,G. Robinson enters the game for M. Ellis,,78,96
406,4,3:16.0,J. Young enters the game for G. Hill,,78,96
407,4,3:16.0,C. Miles makes free throw 2 of 2,,79,96
408,4,2:56.0,,K. Lowry misses 3-pt jump shot from 26 ft,79,96
409,4,2:55.0,Defensive rebound by C. Miles,,79,96
410,4,2:50.0,C. Miles misses 3-pt jump shot from 26 ft,,79,96
411,4,2:49.0,Offensive rebound by L. Allen,,79,96
412,4,2:41.0,C. Miles makes 2-pt layup from 2 ft (assist by L. Allen),,81,96
413,4,2:24.0,,N. Powell misses 2-pt jump shot from 21 ft,81,96
414,4,2:24.0,Defensive rebound by Team,,81,96
415,4,2:24.0,Official timeout,,81,96
416,4,2:24.0,,J. Thompson enters the game for P. Patterson,81,96
417,4,2:06.0,C. Miles misses 3-pt jump shot from 25 ft,,81,96
418,4,2:05.0,,Defensive rebound by K. Lowry,81,96
419,4,1:49.0,,J. Thompson misses 3-pt jump shot from 24 ft,81,96
420,4,1:48.0,Defensive rebound by J. Young,,81,96
421,4,1:41.0,J. Young makes 2-pt jump shot from 12 ft,,83,96
422,4,1:21.0,,N. Powell misses 2-pt layup from 3 ft,83,96
423,4,1:21.0,Defensive rebound by Team,,83,96
424,4,1:21.0,,D. Wright enters the game for K. Lowry,83,96
425,4,1:14.0,G. Robinson makes 2-pt jump shot from 18 ft (assist by J. Young),,85,96
426,4,0:54.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by C. Joseph),85,98
427,4,0:35.0,J. Young misses 3-pt jump shot from 27 ft,,85,98
428,4,0:34.0,,Defensive rebound by J. Valančiūnas,85,98
429,4,0:12.0,,N. Powell misses 3-pt jump shot from 26 ft,85,98
430,4,0:09.0,Defensive rebound by Team,,85,98
431,4,0:04.0,Shooting foul by J. Thompson (drawn by J. Young),,85,98
432,4,0:04.0,J. Young makes free throw 1 of 2,,86,98
433,4,0:04.0,J. Young makes free throw 2 of 2,,87,98
