,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
390,4,2:35.0,,Defensive rebound by C. Bosh,85,95
391,4,2:18.0,,D. Wade makes 2-pt jump shot from 19 ft,85,97
392,4,2:15.0,Charlotte full timeout,,85,97
393,4,1:57.0,Personal foul by G. Green (drawn by J. Lin),,85,97
394,4,1:57.0,J. Lin misses free throw 1 of 2,,85,97
395,4,1:57.0,Offensive rebound by Team,,85,97
396,4,1:57.0,J. Lin makes free throw 2 of 2,,86,97
397,4,1:37.0,,G. Green misses 2-pt jump shot from 19 ft,86,97
398,4,1:36.0,Defensive rebound by K. Walker,,86,97
399,4,1:36.0,Personal foul by C. Bosh (drawn by K. Walker),,86,97
400,4,1:36.0,K. Walker makes free throw 1 of 2,,87,97
401,4,1:36.0,K. Walker makes free throw 2 of 2,,88,97
402,4,1:29.0,,Personal foul by N. Batum (drawn by D. Wade),88,97
403,4,1:13.0,,D. Wade misses 2-pt layup from 1 ft,88,97
404,4,1:12.0,Defensive rebound by C. Zeller,,88,97
405,4,1:05.0,K. Walker makes 2-pt layup at rim,,90,97
406,4,0:58.0,,C. Bosh misses 2-pt layup from 1 ft,90,97
407,4,0:58.0,Defensive rebound by Team,,90,97
408,4,0:58.0,,Loose ball foul by G. Dragić (drawn by C. Zeller),90,97
409,4,0:58.0,C. Zeller makes free throw 1 of 2,,91,97
410,4,0:58.0,C. Zeller makes free throw 2 of 2,,92,97
411,4,0:58.0,,Miami full timeout,92,97
412,4,0:39.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by G. Dragić),92,100
413,4,0:39.0,Charlotte full timeout,,92,100
414,4,0:36.0,J. Lin makes 2-pt layup at rim,,94,100
415,4,0:34.0,,Personal foul by N. Batum (drawn by D. Wade),94,100
416,4,0:34.0,,D. Wade makes free throw 1 of 2,94,101
417,4,0:34.0,,D. Wade makes free throw 2 of 2,94,102
418,4,0:34.0,Charlotte full timeout,,94,102
419,4,0:30.0,N. Batum misses 3-pt jump shot from 24 ft,,94,102
420,4,0:29.0,,Defensive rebound by C. Bosh,94,102
421,4,0:29.0,,Personal foul by C. Zeller (drawn by C. Bosh),94,102
422,4,0:29.0,,C. Bosh makes free throw 1 of 2,94,103
423,4,0:29.0,,C. Bosh makes free throw 2 of 2,94,104
424,4,0:23.0,K. Walker misses 2-pt layup from 1 ft (block by C. Bosh),,94,104
425,4,0:22.0,,Defensive rebound by Team,94,104
