,QUARTER,TIME_REMAINING,CHICAGO_ACTION,GOLDEN STATE_ACTION,CHICAGO_SCORE,GOLDEN STATE_SCORE
386,4,4:49.0,Defensive rebound by Team,,89,92
387,4,4:35.0,Turnover by K. Hinrich (bad pass; steal by S. Curry),,89,92
388,4,4:28.0,,S. Curry misses 3-pt jump shot from 26 ft,89,92
389,4,4:28.0,,Offensive rebound by S. Curry,89,92
390,4,4:23.0,,S. Curry misses 2-pt layup at rim,89,92
391,4,4:21.0,Defensive rebound by J. Butler,,89,92
392,4,4:06.0,J. Butler misses 2-pt jump shot from 17 ft (block by K. Thompson),,89,92
393,4,4:05.0,Offensive rebound by J. Butler,,89,92
394,4,4:01.0,T. Snell misses 2-pt jump shot from 18 ft,,89,92
395,4,4:01.0,,Defensive rebound by D. Green,89,92
396,4,3:58.0,,Personal foul by K. Hinrich (drawn by D. Green),89,92
397,4,3:58.0,,A. Iguodala enters the game for F. Ezeli,89,92
398,4,3:48.0,,S. Curry makes 2-pt layup at rim (assist by D. Green),89,94
399,4,3:23.0,J. Butler misses 2-pt jump shot from 18 ft,,89,94
400,4,3:23.0,Offensive rebound by P. Gasol,,89,94
401,4,3:17.0,Turnover by K. Hinrich (bad pass; steal by A. Iguodala),,89,94
402,4,3:10.0,,Turnover by S. Curry (bad pass),89,94
403,4,2:58.0,J. Butler makes 2-pt jump shot from 17 ft,,91,94
404,4,2:35.0,,A. Iguodala misses 3-pt jump shot from 24 ft,91,94
405,4,2:35.0,Defensive rebound by T. Snell,,91,94
406,4,2:10.0,N. Mirotić misses 3-pt jump shot from 26 ft,,91,94
407,4,2:10.0,,Defensive rebound by S. Curry,91,94
408,4,2:02.0,Violation by N. Mirotić (kicked ball),,91,94
409,4,2:02.0,,Golden State full timeout,91,94
410,4,1:52.0,,D. Green misses 2-pt jump shot from 2 ft,91,94
411,4,1:51.0,,Offensive rebound by D. Green,91,94
412,4,1:51.0,,D. Green makes 2-pt layup from 2 ft,91,96
413,4,1:38.0,Shooting foul by S. Curry (drawn by J. Butler),,91,96
414,4,1:38.0,J. Butler misses free throw 1 of 2,,91,96
415,4,1:38.0,Offensive rebound by Team,,91,96
416,4,1:38.0,J. Butler makes free throw 2 of 2,,92,96
417,4,1:15.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by A. Iguodala),92,99
418,4,0:53.0,Turnover by N. Mirotić (bad pass; steal by H. Barnes),,92,99
419,4,0:41.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Green),92,102
420,4,0:41.0,Chicago full timeout,,92,102
421,4,0:41.0,D. McDermott enters the game for T. Snell,,92,102
422,4,0:39.0,N. Mirotić misses 3-pt jump shot from 24 ft,,92,102
423,4,0:38.0,,Defensive rebound by D. Green,92,102
424,4,0:36.0,,Personal foul by P. Gasol (drawn by S. Curry),92,102
425,4,0:36.0,T. Gibson enters the game for P. Gasol,,92,102
426,4,0:35.0,,Personal foul by K. Hinrich (drawn by S. Curry),92,102
427,4,0:35.0,E. Moore enters the game for K. Hinrich,,92,102
428,4,0:35.0,,S. Curry makes free throw 1 of 2,92,103
429,4,0:35.0,,S. Curry makes free throw 2 of 2,92,104
430,4,0:24.0,J. Butler makes 2-pt jump shot from 20 ft,,94,104
431,4,0:24.0,,Personal foul by E. Moore (drawn by S. Curry),94,104
432,4,0:24.0,,S. Curry makes free throw 1 of 2,94,105
433,4,0:24.0,T. Snell enters the game for J. Butler,,94,105
434,4,0:24.0,,S. Curry makes free throw 2 of 2,94,106
435,4,0:17.0,E. Moore misses 2-pt jump shot from 12 ft,,94,106
436,4,0:16.0,,Defensive rebound by K. Thompson,94,106
