,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
384,4,4:06.0,,J. Lin misses 2-pt layup at rim,82,79
385,4,4:03.0,Defensive rebound by K. Bazemore,,82,79
386,4,3:44.0,J. Teague misses 2-pt jump shot from 3 ft,,82,79
387,4,3:43.0,Offensive rebound by T. Splitter,,82,79
388,4,3:43.0,T. Splitter makes 2-pt layup from 1 ft,,84,79
389,4,3:30.0,,Personal foul by T. Splitter (drawn by K. Walker),84,79
390,4,3:30.0,A. Horford enters the game for T. Splitter,,84,79
391,4,3:17.0,,N. Batum misses 3-pt jump shot from 24 ft,84,79
392,4,3:16.0,Defensive rebound by J. Teague,,84,79
393,4,2:54.0,K. Bazemore misses 3-pt jump shot from 27 ft,,84,79
394,4,2:53.0,,Defensive rebound by K. Walker,84,79
395,4,2:44.0,,J. Lin misses 3-pt jump shot from 24 ft,84,79
396,4,2:42.0,,Offensive rebound by J. Lin,84,79
397,4,2:38.0,,Shooting foul by K. Korver (drawn by K. Walker),84,79
398,4,2:38.0,Atlanta full timeout,,84,79
399,4,2:38.0,,K. Walker makes free throw 1 of 2,84,80
400,4,2:38.0,,K. Walker makes free throw 2 of 2,84,81
401,4,2:23.0,K. Korver misses 2-pt jump shot from 22 ft,,84,81
402,4,2:21.0,,Defensive rebound by A. Jefferson,84,81
403,4,2:09.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by N. Batum),84,84
404,4,1:59.0,Personal foul by K. Walker (drawn by J. Teague),,84,84
405,4,1:59.0,J. Teague makes free throw 1 of 2,,85,84
406,4,1:59.0,J. Teague makes free throw 2 of 2,,86,84
407,4,1:38.0,,Shooting foul by P. Millsap (drawn by K. Walker),86,84
408,4,1:38.0,,K. Walker makes free throw 1 of 2,86,85
409,4,1:38.0,,K. Walker makes free throw 2 of 2,86,86
410,4,1:18.0,K. Bazemore misses 2-pt layup from 1 ft,,86,86
411,4,1:17.0,Offensive rebound by A. Horford,,86,86
412,4,1:12.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by K. Korver),,89,86
413,4,0:52.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by A. Jefferson),89,89
414,4,0:41.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by J. Teague),,92,89
415,4,0:28.0,,Charlotte full timeout,92,89
416,4,0:28.0,,S. Hawes enters the game for A. Jefferson,92,89
417,4,0:20.0,,N. Batum misses 2-pt layup from 1 ft,92,89
418,4,0:17.0,,Offensive rebound by S. Hawes,92,89
419,4,0:15.0,,M. Williams misses 2-pt layup from 2 ft (block by P. Millsap),92,89
420,4,0:15.0,Defensive rebound by K. Bazemore,,92,89
421,4,0:15.0,Personal foul by S. Hawes (drawn by K. Bazemore),,92,89
422,4,0:15.0,K. Bazemore makes free throw 1 of 2,,93,89
423,4,0:15.0,,C. Zeller enters the game for S. Hawes,93,89
424,4,0:15.0,T. Sefolosha enters the game for J. Teague,,93,89
425,4,0:15.0,K. Bazemore makes free throw 2 of 2,,94,89
426,4,0:15.0,,Charlotte full timeout,94,89
427,4,0:15.0,,S. Hawes enters the game for C. Zeller,94,89
428,4,0:12.0,,M. Williams makes 3-pt jump shot from 29 ft (assist by J. Lin),94,92
429,4,0:12.0,Atlanta full timeout,,94,92
430,4,0:12.0,J. Teague enters the game for T. Sefolosha,,94,92
431,4,0:12.0,,C. Zeller enters the game for S. Hawes,94,92
432,4,0:09.0,T. Sefolosha enters the game for J. Teague,,94,92
433,4,0:09.0,,S. Hawes enters the game for C. Zeller,94,92
434,4,0:09.0,Turnover by K. Korver (bad pass),,94,92
435,4,0:00.0,,K. Walker misses 2-pt jump shot from 17 ft,94,92
436,4,0:00.0,,Offensive rebound by Team,94,92
