,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
390,4,6:18.0,,Offensive foul by L. Barbosa (drawn by R. Kelly),82,98
391,4,6:18.0,,Turnover by L. Barbosa (offensive foul),82,98
392,4,6:06.0,J. Clarkson makes 3-pt jump shot from 26 ft (assist by J. Randle),,85,98
393,4,5:47.0,,H. Barnes misses 2-pt jump shot from 11 ft,85,98
394,4,5:46.0,Defensive rebound by R. Kelly,,85,98
395,4,5:37.0,J. Clarkson misses 3-pt jump shot from 26 ft,,85,98
396,4,5:36.0,,Defensive rebound by Team,85,98
397,4,5:36.0,K. Bryant enters the game for A. Brown,,85,98
398,4,5:28.0,,S. Livingston makes 2-pt layup from 2 ft (assist by L. Barbosa),85,100
399,4,5:28.0,,Shooting foul by D. Russell (drawn by S. Livingston),85,100
400,4,5:28.0,,S. Livingston makes free throw 1 of 1,85,101
401,4,5:20.0,J. Randle misses 2-pt jump shot from 3 ft,,85,101
402,4,5:19.0,,Defensive rebound by F. Ezeli,85,101
403,4,5:14.0,,Turnover by B. Rush (bad pass; steal by J. Clarkson),85,101
404,4,5:00.0,D. Russell misses 2-pt jump shot from 8 ft,,85,101
405,4,4:59.0,Offensive rebound by J. Randle,,85,101
406,4,4:51.0,J. Randle makes 2-pt jump shot from 6 ft,,87,101
407,4,4:34.0,,F. Ezeli makes 2-pt hook shot from 8 ft,87,103
408,4,4:20.0,R. Kelly makes 2-pt jump shot from 4 ft (assist by K. Bryant),,89,103
409,4,4:20.0,Shooting foul by F. Ezeli (drawn by R. Kelly),,89,103
410,4,4:20.0,,I. Clark enters the game for S. Livingston,89,103
411,4,4:20.0,,Golden State full timeout,89,103
412,4,4:20.0,R. Kelly makes free throw 1 of 1,,90,103
413,4,3:59.0,,H. Barnes makes 2-pt jump shot from 3 ft (assist by I. Clark),90,105
414,4,3:46.0,K. Bryant misses 3-pt jump shot from 25 ft,,90,105
415,4,3:46.0,,Defensive rebound by H. Barnes,90,105
416,4,3:37.0,,I. Clark makes 2-pt jump shot from 10 ft,90,107
417,4,3:20.0,R. Kelly misses 2-pt jump shot from 12 ft,,90,107
418,4,3:19.0,,Defensive rebound by F. Ezeli,90,107
419,4,3:10.0,,B. Rush misses 3-pt jump shot from 25 ft,90,107
420,4,3:10.0,Defensive rebound by K. Bryant,,90,107
421,4,3:04.0,Personal foul by H. Barnes (drawn by R. Kelly),,90,107
422,4,3:04.0,R. Kelly misses free throw 1 of 2,,90,107
423,4,3:04.0,Offensive rebound by Team,,90,107
424,4,3:04.0,A. Brown enters the game for K. Bryant,,90,107
425,4,3:04.0,R. Kelly misses free throw 2 of 2,,90,107
426,4,3:03.0,,Defensive rebound by H. Barnes,90,107
427,4,2:44.0,,Personal foul by J. Randle (drawn by F. Ezeli),90,107
428,4,2:30.0,,I. Clark makes 2-pt layup from 2 ft (assist by H. Barnes),90,109
429,4,2:17.0,D. Russell makes 2-pt jump shot from 16 ft,,92,109
430,4,2:04.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by I. Clark),92,112
431,4,1:53.0,J. Randle makes 2-pt jump shot from 21 ft (assist by R. Kelly),,94,112
432,4,1:41.0,,B. Rush makes 2-pt jump shot from 19 ft (assist by L. Barbosa),94,114
433,4,1:27.0,Turnover by R. Kelly (bad pass; steal by H. Barnes),,94,114
434,4,1:18.0,,B. Rush misses 2-pt jump shot from 9 ft,94,114
435,4,1:17.0,,Offensive rebound by B. Rush,94,114
436,4,1:06.0,,I. Clark misses 2-pt jump shot from 7 ft,94,114
437,4,1:05.0,Defensive rebound by J. Randle,,94,114
438,4,1:02.0,Turnover by J. Randle (lost ball; steal by I. Clark),,94,114
439,4,0:55.0,,H. Barnes misses 3-pt jump shot from 26 ft,94,114
440,4,0:55.0,Defensive rebound by D. Russell,,94,114
441,4,0:49.0,Shooting foul by F. Ezeli (drawn by R. Kelly),,94,114
442,4,0:49.0,R. Kelly makes free throw 1 of 2,,95,114
443,4,0:49.0,R. Kelly makes free throw 2 of 2,,96,114
444,4,0:32.0,,I. Clark makes 2-pt layup from 2 ft,96,116
445,4,0:25.0,D. Russell misses 3-pt jump shot from 26 ft,,96,116
446,4,0:24.0,,Defensive rebound by F. Ezeli,96,116
447,4,0:08.0,,Turnover by I. Clark (lost ball; steal by D. Russell),96,116
448,4,0:05.0,D. Russell misses 3-pt jump shot from 27 ft,,96,116
449,4,0:03.0,Offensive rebound by R. Kelly,,96,116
450,4,0:01.0,J. Clarkson makes 2-pt layup from 1 ft (assist by R. Kelly),,98,116
