,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
383,4,4:12.0,,Offensive rebound by Team,93,82
384,4,4:03.0,,K. Koufos misses 2-pt hook shot from 7 ft,93,82
385,4,4:03.0,Defensive rebound by G. Dieng,,93,82
386,4,3:50.0,Turnover by T. Prince (traveling),,93,82
387,4,3:39.0,,D. Collison misses 2-pt jump shot from 15 ft,93,82
388,4,3:39.0,,Offensive rebound by R. Rondo,93,82
389,4,3:32.0,,Turnover by M. Belinelli (traveling),93,82
390,4,3:32.0,Minnesota full timeout,,93,82
391,4,3:17.0,Shooting block foul by R. Rondo (drawn by G. Dieng),,93,82
392,4,3:17.0,G. Dieng makes free throw 1 of 2,,94,82
393,4,3:17.0,G. Dieng makes free throw 2 of 2,,95,82
394,4,3:04.0,,Turnover by D. Collison (bad pass; steal by G. Dieng),95,82
395,4,2:41.0,G. Dieng misses 2-pt jump shot from 18 ft,,95,82
396,4,2:41.0,,Defensive rebound by O. Casspi,95,82
397,4,2:33.0,,Shooting foul by A. Wiggins (drawn by K. Koufos),95,82
398,4,2:33.0,,K. Koufos makes free throw 1 of 2,95,83
399,4,2:33.0,,K. Koufos makes free throw 2 of 2,95,84
400,4,2:11.0,Z. LaVine makes 2-pt jump shot from 7 ft,,97,84
401,4,2:03.0,,R. Rondo makes 3-pt jump shot from 25 ft,97,87
402,4,1:35.0,T. Prince misses 2-pt jump shot from 19 ft,,97,87
403,4,1:35.0,Offensive rebound by A. Wiggins,,97,87
404,4,1:15.0,T. Prince makes 2-pt layup from 3 ft (assist by G. Dieng),,99,87
405,4,1:15.0,,Sacramento full timeout,99,87
406,4,1:15.0,,J. Anderson enters the game for R. Rondo,99,87
407,4,1:15.0,,B. McLemore enters the game for D. Collison,99,87
408,4,1:15.0,,W. Cauley-Stein enters the game for K. Koufos,99,87
409,4,1:15.0,,S. Curry enters the game for M. Belinelli,99,87
410,4,1:07.0,,Turnover by S. Curry (traveling),99,87
411,4,0:45.0,Z. LaVine misses 2-pt jump shot from 21 ft,,99,87
412,4,0:43.0,Offensive rebound by G. Dieng,,99,87
413,4,0:39.0,T. Prince misses 2-pt jump shot from 12 ft,,99,87
414,4,0:38.0,,Defensive rebound by B. McLemore,99,87
415,4,0:32.0,,B. McLemore makes 2-pt layup from 3 ft,99,89
416,4,0:10.0,Z. LaVine makes 2-pt layup from 3 ft,,101,89
417,4,0:00.0,,S. Curry makes 2-pt jump shot from 16 ft,101,91
