,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
393,4,6:05.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Barnes),81,85
394,4,5:50.0,J. Holiday makes 2-pt layup from 1 ft,,83,85
395,4,5:33.0,,T. Allen misses 2-pt layup at rim (block by J. Holiday),83,85
396,4,5:32.0,Defensive rebound by Team,,83,85
397,4,5:32.0,New Orleans full timeout,,83,85
398,4,5:19.0,J. Holiday misses 2-pt layup from 1 ft,,83,85
399,4,5:17.0,Offensive rebound by A. Davis,,83,85
400,4,5:12.0,A. Davis makes 2-pt jump shot from 14 ft (assist by R. Anderson),,85,85
401,4,4:49.0,,Shooting foul by A. Davis (drawn by M. Barnes),85,85
402,4,4:49.0,,M. Barnes makes free throw 1 of 2,85,86
403,4,4:49.0,,J. Green enters the game for R. Hollins,85,86
404,4,4:49.0,,M. Barnes makes free throw 2 of 2,85,87
405,4,4:41.0,Personal foul by J. Green,,85,87
406,4,4:24.0,A. Davis misses 3-pt jump shot from 27 ft,,85,87
407,4,4:24.0,Offensive rebound by Team,,85,87
408,4,4:24.0,Turnover by Team (shot clock),,85,87
409,4,4:08.0,,M. Barnes makes 2-pt layup from 2 ft,85,89
410,4,3:57.0,Personal foul by M. Barnes,,85,89
411,4,3:57.0,J. Holiday makes free throw 1 of 2,,86,89
412,4,3:57.0,J. Holiday makes free throw 2 of 2,,87,89
413,4,3:47.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by B. Weber),87,92
414,4,3:32.0,Shooting foul by J. Green (drawn by A. Davis),,87,92
415,4,3:32.0,A. Davis makes free throw 1 of 2,,88,92
416,4,3:32.0,D. Cunningham enters the game for R. Anderson,,88,92
417,4,3:32.0,A. Davis makes free throw 2 of 2,,89,92
418,4,3:09.0,,L. Stephenson makes 3-pt jump shot from 25 ft (assist by B. Weber),89,95
419,4,3:00.0,Shooting foul by M. Barnes (drawn by T. Douglas),,89,95
420,4,3:00.0,T. Douglas misses free throw 1 of 2,,89,95
421,4,3:00.0,Offensive rebound by Team,,89,95
422,4,3:00.0,T. Douglas makes free throw 2 of 2,,90,95
423,4,2:52.0,,Turnover by T. Allen (lost ball; steal by T. Douglas),90,95
424,4,2:37.0,D. Cunningham makes 2-pt hook shot from 3 ft (assist by A. Davis),,92,95
425,4,2:19.0,,Shooting foul by D. Cunningham (drawn by L. Stephenson),92,95
426,4,2:19.0,New Orleans full timeout,,92,95
427,4,2:19.0,R. Anderson enters the game for A. Gee,,92,95
428,4,2:19.0,,L. Stephenson misses free throw 1 of 2,92,95
429,4,2:19.0,,Offensive rebound by Team,92,95
430,4,2:19.0,,L. Stephenson misses free throw 2 of 2,92,95
431,4,2:18.0,Defensive rebound by A. Davis,,92,95
432,4,2:01.0,J. Holiday makes 2-pt layup from 1 ft (assist by T. Douglas),,94,95
433,4,1:42.0,,B. Weber misses 2-pt jump shot from 5 ft,94,95
434,4,1:40.0,Defensive rebound by T. Douglas,,94,95
435,4,1:30.0,T. Douglas misses 3-pt jump shot from 25 ft,,94,95
436,4,1:30.0,Offensive rebound by D. Cunningham,,94,95
437,4,1:27.0,New Orleans full timeout,,94,95
438,4,1:18.0,R. Anderson makes 3-pt jump shot from 24 ft (assist by J. Holiday),,97,95
439,4,1:03.0,,Personal foul by T. Douglas,97,95
440,4,1:03.0,,M. Barnes makes free throw 1 of 2,97,96
441,4,1:03.0,,M. Barnes makes free throw 2 of 2,97,97
442,4,1:03.0,New Orleans full timeout,,97,97
443,4,1:03.0,,P. Hairston enters the game for B. Weber,97,97
444,4,0:59.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,99,97
445,4,0:59.0,,Memphis full timeout,99,97
446,4,0:59.0,,B. Weber enters the game for P. Hairston,99,97
447,4,0:59.0,A. Gee enters the game for R. Anderson,,99,97
448,4,0:52.0,,M. Barnes misses 2-pt layup from 2 ft,99,97
449,4,0:51.0,,Offensive rebound by J. Green,99,97
450,4,0:49.0,,J. Green makes 2-pt layup from 1 ft,99,99
451,4,0:27.0,J. Holiday misses 3-pt jump shot from 25 ft,,99,99
452,4,0:26.0,,Defensive rebound by M. Barnes,99,99
453,4,0:25.0,,Memphis full timeout,99,99
454,4,0:02.0,,L. Stephenson misses 2-pt jump shot from 6 ft,99,99
455,4,0:01.0,Defensive rebound by A. Gee,,99,99
456,4,0:01.0,New Orleans full timeout,,99,99
457,4,0:01.0,L. Babbitt enters the game for D. Cunningham,,99,99
458,4,0:01.0,R. Anderson enters the game for A. Gee,,99,99
459,4,0:01.0,,J. Martin enters the game for B. Weber,99,99
460,4,0:01.0,Turnover by J. Holiday (bad pass; steal by J. Martin),,99,99
461,1OT,4:44.0,,Shooting foul by R. Anderson (drawn by J. Green),99,99
462,1OT,4:44.0,,J. Green makes free throw 1 of 2,99,100
463,1OT,4:44.0,,J. Green makes free throw 2 of 2,99,101
464,1OT,4:24.0,Turnover by J. Holiday (bad pass; steal by T. Allen),,99,101
465,1OT,4:10.0,,L. Stephenson makes 2-pt dunk at rim (assist by M. Barnes),99,103
466,1OT,4:10.0,New Orleans full timeout,,99,103
467,1OT,3:52.0,J. Holiday makes 2-pt layup from 1 ft (assist by R. Anderson),,101,103
468,1OT,3:36.0,,M. Barnes makes 3-pt jump shot from 25 ft,101,106
469,1OT,3:22.0,J. Holiday misses 2-pt jump shot from 10 ft,,101,106
470,1OT,3:20.0,,Defensive rebound by L. Stephenson,101,106
471,1OT,3:02.0,,J. Green misses 2-pt layup from 1 ft,101,106
472,1OT,3:02.0,Defensive rebound by R. Anderson,,101,106
473,1OT,2:58.0,Personal foul by J. Green,,101,106
474,1OT,2:46.0,T. Douglas makes 2-pt jump shot from 9 ft (assist by J. Holiday),,103,106
475,1OT,2:26.0,,L. Stephenson makes 2-pt jump shot from 19 ft,103,108
476,1OT,2:20.0,Turnover by T. Douglas (lost ball; steal by B. Weber),,103,108
477,1OT,2:16.0,,T. Allen makes 2-pt layup from 2 ft (assist by M. Barnes),103,110
478,1OT,2:16.0,,Shooting foul by A. Davis (drawn by T. Allen),103,110
479,1OT,2:16.0,,J. Martin enters the game for J. Green,103,110
480,1OT,2:16.0,,T. Allen misses free throw 1 of 1,103,110
481,1OT,2:16.0,Defensive rebound by T. Douglas,,103,110
482,1OT,2:16.0,New Orleans full timeout,,103,110
483,1OT,2:02.0,J. Holiday makes 2-pt jump shot from 5 ft,,105,110
484,1OT,1:46.0,,M. Barnes misses 2-pt jump shot from 21 ft,105,110
485,1OT,1:45.0,Defensive rebound by A. Davis,,105,110
486,1OT,1:37.0,Shooting foul by T. Allen (drawn by R. Anderson),,105,110
487,1OT,1:37.0,R. Anderson misses free throw 1 of 2,,105,110
488,1OT,1:37.0,Offensive rebound by Team,,105,110
489,1OT,1:37.0,,J. Green enters the game for J. Martin,105,110
490,1OT,1:37.0,A. Gee enters the game for D. Cunningham,,105,110
491,1OT,1:37.0,R. Anderson makes free throw 2 of 2,,106,110
492,1OT,1:16.0,,L. Stephenson makes 2-pt layup at rim,106,112
493,1OT,1:12.0,T. Douglas misses 2-pt layup from 2 ft (block by J. Green),,106,112
494,1OT,1:08.0,,Defensive rebound by T. Allen,106,112
495,1OT,1:05.0,,Turnover by T. Allen (lost ball; steal by A. Gee),106,112
496,1OT,1:03.0,Personal take foul by L. Stephenson,,106,112
497,1OT,1:03.0,A. Gee misses free throw 1 of 2,,106,112
498,1OT,1:03.0,Offensive rebound by Team,,106,112
499,1OT,1:03.0,A. Gee misses free throw 2 of 2,,106,112
500,1OT,1:02.0,,Defensive rebound by J. Green,106,112
501,1OT,0:45.0,,J. Green makes 2-pt jump shot from 15 ft (assist by B. Weber),106,114
502,1OT,0:36.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,108,114
503,1OT,0:36.0,Shooting foul by M. Barnes (drawn by A. Davis),,108,114
504,1OT,0:36.0,D. Cunningham enters the game for R. Anderson,,108,114
505,1OT,0:36.0,A. Davis makes free throw 1 of 1,,109,114
506,1OT,0:36.0,,Memphis full timeout,109,114
507,1OT,0:32.0,,J. Green makes 2-pt dunk at rim (assist by M. Barnes),109,116
508,1OT,0:29.0,J. Holiday makes 3-pt jump shot from 27 ft,,112,116
509,1OT,0:29.0,,Personal take foul by A. Gee,112,116
510,1OT,0:26.0,,Personal take foul by T. Douglas,112,116
511,1OT,0:26.0,L. Babbitt enters the game for T. Douglas,,112,116
512,1OT,0:26.0,,M. Barnes makes free throw 1 of 2,112,117
513,1OT,0:26.0,,M. Barnes makes free throw 2 of 2,112,118
514,1OT,0:26.0,New Orleans full timeout,,112,118
515,1OT,0:26.0,R. Anderson enters the game for D. Cunningham,,112,118
516,1OT,0:22.0,A. Davis makes 2-pt jump shot from 7 ft,,114,118
517,1OT,0:22.0,,Personal take foul by L. Babbitt,114,118
518,1OT,0:22.0,,B. Weber makes free throw 1 of 2,114,119
519,1OT,0:22.0,,B. Weber makes free throw 2 of 2,114,120
520,1OT,0:17.0,J. Holiday misses 3-pt jump shot from 25 ft,,114,120
521,1OT,0:15.0,,Defensive rebound by J. Green,114,120
522,1OT,0:15.0,,Personal foul by L. Babbitt,114,120
523,1OT,0:15.0,,J. Green misses free throw 1 of 2,114,120
524,1OT,0:15.0,,Offensive rebound by Team,114,120
525,1OT,0:15.0,,J. Green makes free throw 2 of 2,114,121
526,1OT,0:07.0,L. Babbitt misses 2-pt layup from 2 ft,,114,121
527,1OT,0:06.0,Offensive rebound by R. Anderson,,114,121
528,1OT,0:06.0,R. Anderson misses 2-pt layup from 1 ft,,114,121
529,1OT,0:05.0,Offensive rebound by R. Anderson,,114,121
530,1OT,0:05.0,R. Anderson misses 2-pt layup from 1 ft,,114,121
531,1OT,0:04.0,Offensive rebound by R. Anderson,,114,121
532,1OT,0:04.0,R. Anderson misses 2-pt layup from 1 ft,,114,121
533,1OT,0:03.0,Offensive rebound by R. Anderson,,114,121
534,1OT,0:03.0,R. Anderson misses 2-pt layup from 2 ft,,114,121
535,1OT,0:02.0,Offensive rebound by L. Babbitt,,114,121
536,1OT,0:02.0,L. Babbitt misses 2-pt layup from 2 ft,,114,121
537,1OT,0:01.0,Offensive rebound by R. Anderson,,114,121
538,1OT,0:01.0,R. Anderson misses 2-pt layup from 1 ft,,114,121
539,1OT,0:00.0,Offensive rebound by R. Anderson,,114,121
