,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
394,4,3:50.0,L. James misses 2-pt layup from 2 ft,,112,101
395,4,3:49.0,,Defensive rebound by G. Temple,112,101
396,4,3:47.0,,Personal foul by M. Dellavedova (drawn by J. Wall),112,101
397,4,3:39.0,,G. Neal makes 2-pt jump shot from 9 ft,112,103
398,4,3:11.0,K. Irving makes 2-pt jump shot from 17 ft,,114,103
399,4,3:00.0,,J. Wall misses 2-pt jump shot from 17 ft,114,103
400,4,2:59.0,Defensive rebound by L. James,,114,103
401,4,2:41.0,Turnover by L. James (lost ball),,114,103
402,4,2:41.0,Cleveland full timeout,,114,103
403,4,2:26.0,,G. Neal misses 3-pt jump shot from 26 ft,114,103
404,4,2:25.0,Defensive rebound by T. Thompson,,114,103
405,4,2:06.0,K. Irving makes 2-pt jump shot from 21 ft,,116,103
406,4,1:57.0,,G. Temple makes 2-pt layup from 1 ft (assist by J. Wall),116,105
407,4,1:45.0,K. Irving makes 3-pt jump shot from 27 ft,,119,105
408,4,1:33.0,,G. Neal makes 2-pt layup from 1 ft,119,107
409,4,1:09.0,Turnover by Team (shot clock),,119,107
410,4,1:09.0,,R. Sessions enters the game for J. Dudley,119,107
411,4,1:09.0,,M. Gortat enters the game for G. Neal,119,107
412,4,1:01.0,,J. Wall makes 2-pt jump shot from 11 ft,119,109
413,4,0:42.0,L. James makes 2-pt layup from 1 ft,,121,109
414,4,0:31.0,,J. Wall makes 3-pt jump shot from 26 ft,121,112
415,4,0:10.0,Turnover by L. James (bad pass; steal by M. Gortat),,121,112
416,4,0:03.0,,J. Wall makes 3-pt jump shot from 25 ft (assist by R. Sessions),121,115
