,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
390,4,1:52.0,,Defensive rebound by U. Haslem,89,105
391,4,1:32.0,,U. Haslem misses 2-pt jump shot from 16 ft,89,105
392,4,1:31.0,,Offensive rebound by Team,89,105
393,4,1:31.0,,Turnover by Team (shot clock),89,105
394,4,1:19.0,D. Hilliard misses 2-pt layup from 1 ft,,89,105
395,4,1:18.0,,Defensive rebound by U. Haslem,89,105
396,4,0:56.0,,Turnover by J. McRoberts (bad pass; steal by S. Dinwiddie),89,105
397,4,0:56.0,Personal foul by J. Richardson,,89,105
398,4,0:40.0,A. Tolliver misses 3-pt jump shot from 23 ft,,89,105
399,4,0:39.0,,Defensive rebound by J. Winslow,89,105
400,4,0:21.0,,J. Richardson makes 2-pt jump shot from 16 ft,89,107
401,4,0:12.0,Turnover by S. Dinwiddie (lost ball),,89,107
