,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
404,4,3:57.0,,G. Hayward misses 2-pt jump shot from 10 ft,80,85
405,4,3:56.0,Defensive rebound by D. Green,,80,85
406,4,3:47.0,H. Barnes makes 2-pt dunk at rim,,82,85
407,4,3:23.0,,S. Mack misses 2-pt jump shot from 9 ft,82,85
408,4,3:22.0,Defensive rebound by D. Green,,82,85
409,4,3:18.0,K. Thompson misses 3-pt jump shot from 24 ft,,82,85
410,4,3:16.0,,Defensive rebound by R. Gobert,82,85
411,4,2:51.0,,R. Hood misses 3-pt jump shot from 31 ft,82,85
412,4,2:49.0,Defensive rebound by S. Curry,,82,85
413,4,2:38.0,Personal foul by T. Lyles,,82,85
414,4,2:38.0,,Utah full timeout,82,85
415,4,2:38.0,S. Livingston enters the game for I. Clark,,82,85
416,4,2:38.0,,J. Ingles enters the game for T. Lyles,82,85
417,4,2:38.0,H. Barnes misses free throw 1 of 2,,82,85
418,4,2:38.0,Offensive rebound by Team,,82,85
419,4,2:38.0,H. Barnes makes free throw 2 of 2,,83,85
420,4,2:37.0,,Personal take foul by H. Barnes,83,85
421,4,2:37.0,,R. Gobert misses free throw 1 of 2,83,85
422,4,2:37.0,,Offensive rebound by Team,83,85
423,4,2:37.0,,R. Gobert misses free throw 2 of 2,83,85
424,4,2:36.0,Defensive rebound by K. Thompson,,83,85
425,4,2:18.0,D. Green makes 2-pt layup from 1 ft (assist by S. Livingston),,85,85
426,4,2:00.0,,R. Hood misses 2-pt layup from 2 ft,85,85
427,4,2:00.0,Defensive rebound by Team,,85,85
428,4,1:40.0,S. Curry misses 3-pt jump shot from 25 ft,,85,85
429,4,1:40.0,,Defensive rebound by R. Hood,85,85
430,4,1:26.0,,G. Hayward makes 3-pt jump shot from 24 ft,85,88
431,4,1:26.0,Golden State full timeout,,85,88
432,4,1:21.0,Shooting foul by R. Gobert (drawn by S. Curry),,85,88
433,4,1:21.0,S. Curry misses free throw 1 of 2,,85,88
434,4,1:21.0,Offensive rebound by Team,,85,88
435,4,1:21.0,S. Curry makes free throw 2 of 2,,86,88
436,4,1:02.0,,Turnover by G. Hayward (lost ball),86,88
437,4,0:50.0,Turnover by S. Curry (lost ball; steal by G. Hayward),,86,88
438,4,0:26.0,,S. Mack misses 2-pt jump shot from 12 ft,86,88
439,4,0:26.0,,Offensive rebound by R. Gobert,86,88
440,4,0:24.0,,R. Gobert misses 2-pt layup from 2 ft,86,88
441,4,0:24.0,,Offensive rebound by S. Mack,86,88
442,4,0:24.0,,Personal foul by H. Barnes,86,88
443,4,0:24.0,,S. Mack misses free throw 1 of 2,86,88
444,4,0:24.0,,Offensive rebound by Team,86,88
445,4,0:24.0,,T. Lyles enters the game for R. Gobert,86,88
446,4,0:24.0,,S. Mack makes free throw 2 of 2,86,89
447,4,0:24.0,Golden State full timeout,,86,89
448,4,0:24.0,,T. Booker enters the game for T. Lyles,86,89
449,4,0:19.0,K. Thompson misses 3-pt jump shot from 25 ft,,86,89
450,4,0:17.0,Offensive rebound by S. Livingston,,86,89
451,4,0:15.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Livingston),,89,89
452,4,0:15.0,,Utah full timeout,89,89
453,4,0:15.0,,T. Lyles enters the game for T. Booker,89,89
454,4,0:03.0,,S. Mack misses 2-pt jump shot from 16 ft (block by D. Green),89,89
455,4,0:01.0,,Offensive rebound by G. Hayward,89,89
456,4,0:01.0,,G. Hayward misses 2-pt jump shot from 13 ft,89,89
457,4,0:00.0,,Offensive rebound by Team,89,89
458,1OT,4:56.0,Turnover by S. Livingston (lost ball; steal by G. Hayward),,89,89
459,1OT,4:30.0,,G. Hayward makes 2-pt jump shot from 9 ft,89,91
460,1OT,4:09.0,S. Livingston makes 2-pt jump shot from 15 ft (assist by D. Green),,91,91
461,1OT,3:53.0,,Turnover by R. Gobert (lost ball; steal by S. Livingston),91,91
462,1OT,3:47.0,D. Green makes 2-pt layup from 1 ft,,93,91
463,1OT,3:47.0,Shooting foul by G. Hayward (drawn by D. Green),,93,91
464,1OT,3:47.0,D. Green misses free throw 1 of 1,,93,91
465,1OT,3:46.0,,Defensive rebound by R. Gobert,93,91
466,1OT,3:32.0,,R. Hood makes 2-pt jump shot from 15 ft (assist by S. Mack),93,93
467,1OT,3:19.0,Personal foul by R. Hood,,93,93
468,1OT,3:10.0,S. Curry makes 2-pt layup from 2 ft,,95,93
469,1OT,2:47.0,,S. Mack misses 3-pt jump shot from 24 ft (block by D. Green),95,93
470,1OT,2:46.0,Defensive rebound by S. Livingston,,95,93
471,1OT,2:38.0,Turnover by D. Green (bad pass; steal by J. Ingles),,95,93
472,1OT,2:27.0,,R. Hood misses 2-pt jump shot from 8 ft,95,93
473,1OT,2:25.0,Defensive rebound by H. Barnes,,95,93
474,1OT,2:19.0,Shooting foul by S. Mack (drawn by S. Curry),,95,93
475,1OT,2:19.0,S. Curry makes free throw 1 of 2,,96,93
476,1OT,2:19.0,,T. Lyles enters the game for R. Gobert,96,93
477,1OT,2:19.0,Golden State full timeout,,96,93
478,1OT,2:19.0,S. Curry makes free throw 2 of 2,,97,93
479,1OT,2:05.0,,Personal foul by S. Curry,97,93
480,1OT,1:48.0,,R. Hood misses 3-pt jump shot from 29 ft,97,93
481,1OT,1:48.0,Defensive rebound by D. Green,,97,93
482,1OT,1:30.0,S. Curry makes 2-pt jump shot from 5 ft,,99,93
483,1OT,1:21.0,Offensive charge foul by G. Hayward (drawn by S. Curry),,99,93
484,1OT,1:21.0,,Turnover by G. Hayward (offensive foul),99,93
485,1OT,1:04.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,101,93
486,1OT,1:04.0,,Utah full timeout,101,93
487,1OT,0:59.0,,G. Hayward misses 3-pt jump shot from 24 ft,101,93
488,1OT,0:59.0,,Offensive rebound by G. Hayward,101,93
489,1OT,0:44.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by S. Mack),101,96
490,1OT,0:37.0,Turnover by D. Green (bad pass),,101,96
491,1OT,0:29.0,,Turnover by S. Mack (bad pass),101,96
492,1OT,0:26.0,Personal foul by T. Lyles,,101,96
493,1OT,0:26.0,D. Green makes free throw 1 of 2,,102,96
494,1OT,0:26.0,D. Green makes free throw 2 of 2,,103,96
495,1OT,0:26.0,,Utah full timeout,103,96
496,1OT,0:22.0,,R. Hood misses 3-pt jump shot from 24 ft,103,96
497,1OT,0:21.0,,Offensive rebound by T. Lyles,103,96
498,1OT,0:18.0,,T. Lyles misses 2-pt layup from 2 ft,103,96
499,1OT,0:17.0,Defensive rebound by K. Thompson,,103,96
