,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
391,4,10:55.0,Personal foul by J. Smith (drawn by D. Harris),,68,87
392,4,10:43.0,J. Jenkins makes 2-pt layup from 1 ft (assist by D. Nowitzki),,70,87
393,4,10:43.0,Shooting foul by P. Pierce (drawn by J. Jenkins),,70,87
394,4,10:43.0,J. Jenkins makes free throw 1 of 1,,71,87
395,4,10:30.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by J. Crawford),71,90
396,4,10:15.0,J. Jenkins misses 3-pt jump shot from 27 ft,,71,90
397,4,10:14.0,,Defensive rebound by P. Pierce,71,90
398,4,10:08.0,,W. Johnson makes 2-pt layup from 3 ft (assist by J. Crawford),71,92
399,4,9:47.0,D. Harris misses 3-pt jump shot from 26 ft,,71,92
400,4,9:47.0,,Defensive rebound by J. Smith,71,92
401,4,9:39.0,,Shooting foul by D. Harris (drawn by J. Smith),71,92
402,4,9:39.0,,J. Smith misses free throw 1 of 2,71,92
403,4,9:39.0,,Offensive rebound by Team,71,92
404,4,9:39.0,C. Villanueva enters the game for D. Harris,,71,92
405,4,9:39.0,D. Powell enters the game for D. Nowitzki,,71,92
406,4,9:39.0,,J. Smith misses free throw 2 of 2,71,92
407,4,9:35.0,Defensive rebound by J. Evans,,71,92
408,4,9:26.0,J. Jenkins misses 2-pt jump shot from 20 ft,,71,92
409,4,9:26.0,,Defensive rebound by P. Pierce,71,92
410,4,9:12.0,,J. Smith misses 2-pt hook shot from 2 ft,71,92
411,4,9:12.0,,Offensive rebound by J. Smith,71,92
412,4,9:12.0,,J. Smith misses 2-pt layup from 2 ft,71,92
413,4,9:12.0,,Offensive rebound by J. Smith,71,92
414,4,9:12.0,,J. Smith makes 2-pt layup from 2 ft,71,94
415,4,9:12.0,Dallas full timeout,,71,94
416,4,8:57.0,J. Jenkins misses 2-pt jump shot from 8 ft,,71,94
417,4,8:55.0,,Defensive rebound by W. Johnson,71,94
418,4,8:44.0,,J. Crawford misses 2-pt jump shot from 3 ft,71,94
419,4,8:44.0,Defensive rebound by D. Powell,,71,94
420,4,8:34.0,Offensive foul by D. Powell (drawn by J. Crawford),,71,94
421,4,8:34.0,Turnover by D. Powell (offensive foul),,71,94
422,4,8:17.0,,A. Rivers misses 3-pt jump shot from 26 ft,71,94
423,4,8:15.0,Defensive rebound by J. Anderson,,71,94
424,4,8:05.0,J. Anderson misses 2-pt jump shot from 3 ft (block by J. Smith),,71,94
425,4,8:03.0,,Defensive rebound by J. Crawford,71,94
426,4,7:54.0,,J. Crawford makes 2-pt jump shot from 20 ft,71,96
427,4,7:37.0,J. Anderson makes 3-pt jump shot from 25 ft (assist by J. Jenkins),,74,96
428,4,7:17.0,,W. Johnson misses 3-pt jump shot from 25 ft,74,96
429,4,7:17.0,Defensive rebound by C. Villanueva,,74,96
430,4,7:08.0,Turnover by J. Anderson (bad pass; steal by P. Pierce),,74,96
431,4,7:05.0,,Shooting foul by C. Villanueva (drawn by P. Pierce),74,96
432,4,7:05.0,,P. Pierce makes free throw 1 of 2,74,97
433,4,7:05.0,,P. Prigioni enters the game for J. Crawford,74,97
434,4,7:05.0,,P. Pierce makes free throw 2 of 2,74,98
435,4,6:55.0,J. Anderson misses 3-pt jump shot from 24 ft,,74,98
436,4,6:54.0,,Defensive rebound by Team,74,98
437,4,6:54.0,,L. Mbah a Moute enters the game for P. Pierce,74,98
438,4,6:54.0,,C. Aldrich enters the game for J. Smith,74,98
439,4,6:44.0,,W. Johnson makes 2-pt jump shot from 15 ft (assist by L. Mbah a Moute),74,100
440,4,6:29.0,D. Powell misses 2-pt jump shot from 17 ft,,74,100
441,4,6:28.0,,Defensive rebound by P. Prigioni,74,100
442,4,6:18.0,,C. Aldrich makes 2-pt layup from 2 ft (assist by P. Prigioni),74,102
443,4,6:07.0,C. Villanueva makes 2-pt hook shot from 5 ft,,76,102
444,4,5:42.0,,P. Prigioni misses 2-pt jump shot from 3 ft (block by J. Anderson),76,102
445,4,5:40.0,Defensive rebound by D. Powell,,76,102
446,4,5:30.0,C. Villanueva misses 3-pt jump shot from 25 ft,,76,102
447,4,5:29.0,,Defensive rebound by W. Johnson,76,102
448,4,5:11.0,,C. Aldrich misses 2-pt hook shot from 6 ft,76,102
449,4,5:09.0,Defensive rebound by D. Powell,,76,102
450,4,5:06.0,Dallas full timeout,,76,102
451,4,5:06.0,S. Mejri enters the game for D. Powell,,76,102
452,4,4:48.0,S. Mejri misses 2-pt jump shot from 21 ft,,76,102
453,4,4:47.0,,Defensive rebound by W. Johnson,76,102
454,4,4:32.0,,Turnover by C. Aldrich (bad pass; steal by J. Anderson),76,102
455,4,4:26.0,C. Villanueva makes 2-pt dunk at rim,,78,102
456,4,4:09.0,,P. Prigioni misses 3-pt jump shot from 24 ft,78,102
457,4,4:08.0,,Offensive rebound by W. Johnson,78,102
458,4,4:04.0,,A. Rivers misses 3-pt jump shot from 27 ft,78,102
459,4,4:03.0,Defensive rebound by C. Villanueva,,78,102
460,4,3:45.0,C. Villanueva misses 2-pt jump shot from 12 ft,,78,102
461,4,3:45.0,Offensive rebound by S. Mejri,,78,102
462,4,3:39.0,J. Anderson misses 3-pt jump shot from 27 ft,,78,102
463,4,3:38.0,,Defensive rebound by A. Rivers,78,102
464,4,3:24.0,,Turnover by P. Prigioni (bad pass; steal by S. Mejri),78,102
465,4,3:18.0,C. Villanueva makes 2-pt layup from 2 ft (assist by J. Anderson),,80,102
466,4,3:01.0,,P. Prigioni misses 3-pt jump shot from 28 ft,80,102
467,4,3:00.0,Defensive rebound by J. Evans,,80,102
468,4,2:56.0,J. Anderson misses 3-pt jump shot from 27 ft,,80,102
469,4,2:56.0,,Defensive rebound by A. Rivers,80,102
470,4,2:46.0,,A. Rivers misses 2-pt layup at rim (block by S. Mejri),80,102
471,4,2:44.0,Defensive rebound by J. Evans,,80,102
472,4,2:31.0,J. Jenkins misses 3-pt jump shot from 25 ft,,80,102
473,4,2:30.0,,Defensive rebound by W. Johnson,80,102
474,4,2:20.0,,P. Prigioni misses 3-pt jump shot from 28 ft,80,102
475,4,2:19.0,Defensive rebound by J. Anderson,,80,102
476,4,2:08.0,J. Jenkins makes 2-pt layup from 2 ft,,82,102
477,4,1:53.0,,W. Johnson misses 3-pt jump shot from 26 ft,82,102
478,4,1:52.0,Defensive rebound by S. Mejri,,82,102
479,4,1:35.0,Shooting foul by C. Aldrich (drawn by J. Evans),,82,102
480,4,1:35.0,Official timeout,,82,102
481,4,1:35.0,J. Evans makes free throw 1 of 2,,83,102
482,4,1:35.0,J. Evans makes free throw 2 of 2,,84,102
483,4,1:21.0,,W. Johnson misses 3-pt jump shot from 27 ft,84,102
484,4,1:20.0,Defensive rebound by C. Villanueva,,84,102
485,4,1:00.0,C. Villanueva misses 3-pt jump shot from 27 ft,,84,102
486,4,0:59.0,,Defensive rebound by W. Johnson,84,102
487,4,0:43.0,,L. Mbah a Moute misses 2-pt jump shot from 12 ft,84,102
488,4,0:43.0,Defensive rebound by S. Mejri,,84,102
489,4,0:34.0,J. Jenkins makes 2-pt jump shot from 17 ft,,86,102
490,4,0:12.0,,A. Rivers makes 2-pt jump shot from 19 ft,86,104
491,4,0:08.0,J. Anderson makes 2-pt dunk at rim (assist by J. Jenkins),,88,104
