,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
393,4,5:23.0,,J. Green makes free throw 1 of 2,100,91
394,4,5:23.0,,J. Green misses free throw 2 of 2,100,91
395,4,5:21.0,Defensive rebound by P. Tucker,,100,91
396,4,4:58.0,R. Price makes 2-pt jump shot from 7 ft,,102,91
397,4,4:31.0,,J. Green misses 3-pt jump shot from 23 ft,102,91
398,4,4:31.0,Defensive rebound by R. Price,,102,91
399,4,4:19.0,,Offensive charge foul by P. Tucker (drawn by M. Chalmers),102,91
400,4,4:19.0,Turnover by P. Tucker (offensive foul),,102,91
401,4,4:10.0,,M. Conley makes 2-pt layup from 1 ft (assist by J. Green),102,93
402,4,3:57.0,Shooting foul by J. Green (drawn by A. Len),,102,93
403,4,3:57.0,,M. Barnes enters the game for J. Green,102,93
404,4,3:57.0,A. Len makes free throw 1 of 2,,103,93
405,4,3:57.0,A. Len makes free throw 2 of 2,,104,93
406,4,3:50.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Conley),104,96
407,4,3:23.0,A. Len misses 2-pt jump shot from 20 ft,,104,96
408,4,3:21.0,Offensive rebound by T. Chandler,,104,96
409,4,3:10.0,D. Booker misses 3-pt jump shot from 28 ft,,104,96
410,4,3:10.0,,Defensive rebound by Team,104,96
411,4,3:10.0,,L. Stephenson enters the game for V. Carter,104,96
412,4,2:53.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by M. Barnes),104,98
413,4,2:47.0,Phoenix full timeout,,104,98
414,4,2:47.0,,Memphis full timeout,104,98
415,4,2:38.0,T. Chandler makes 2-pt dunk at rim (assist by A. Len),,106,98
416,4,2:13.0,,Shooting foul by T. Chandler (drawn by M. Barnes),106,98
417,4,2:13.0,,M. Barnes misses free throw 1 of 2,106,98
418,4,2:13.0,,Offensive rebound by Team,106,98
419,4,2:13.0,,M. Barnes makes free throw 2 of 2,106,99
420,4,1:50.0,T. Chandler misses 2-pt layup from 1 ft,,106,99
421,4,1:49.0,Offensive rebound by P. Tucker,,106,99
422,4,1:28.0,A. Len misses 2-pt layup from 1 ft (block by M. Barnes),,106,99
423,4,1:28.0,Offensive rebound by P. Tucker,,106,99
424,4,1:27.0,Turnover by Team (shot clock),,106,99
425,4,1:14.0,,M. Chalmers misses 3-pt jump shot from 22 ft,106,99
426,4,1:14.0,Defensive rebound by P. Tucker,,106,99
427,4,0:51.0,D. Booker makes 2-pt layup at rim,,108,99
428,4,0:51.0,Technical foul by D. Booker,,108,99
429,4,0:51.0,,M. Conley makes technical free throw,108,100
430,4,0:39.0,,L. Stephenson misses 3-pt jump shot from 23 ft,108,100
431,4,0:38.0,Defensive rebound by A. Len,,108,100
432,4,0:37.0,Personal foul by M. Chalmers (drawn by A. Len),,108,100
433,4,0:37.0,A. Len misses free throw 1 of 2,,108,100
434,4,0:37.0,Offensive rebound by Team,,108,100
435,4,0:37.0,A. Len makes free throw 2 of 2,,109,100
436,4,0:24.0,,Offensive foul by M. Barnes (drawn by D. Booker),109,100
437,4,0:24.0,,Turnover by M. Barnes (offensive foul),109,100
