,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
382,4,2:35.0,,R. Jackson makes 2-pt layup at rim (assist by S. Johnson),83,98
383,4,2:11.0,B. Lopez makes 2-pt jump shot from 17 ft (assist by D. Sloan),,85,98
384,4,1:54.0,,S. Johnson misses 2-pt layup at rim,85,98
385,4,1:54.0,,Offensive rebound by E. İlyasova,85,98
386,4,1:50.0,,E. İlyasova makes 2-pt layup at rim,85,100
387,4,1:44.0,M. Brown makes 2-pt jump shot from 17 ft (assist by D. Sloan),,87,100
388,4,1:40.0,,Personal foul by D. Sloan (drawn by R. Jackson),87,100
389,4,1:40.0,,Detroit full timeout,87,100
390,4,1:40.0,T. Robinson enters the game for J. Johnson,,87,100
391,4,1:40.0,S. Larkin enters the game for T. Young,,87,100
392,4,1:40.0,S. Karasev enters the game for B. Lopez,,87,100
393,4,1:40.0,W. Reed enters the game for D. Sloan,,87,100
394,4,1:21.0,,R. Jackson makes 3-pt jump shot from 25 ft,87,103
395,4,1:15.0,Personal foul by R. Jackson (drawn by S. Larkin),,87,103
396,4,1:07.0,Turnover by S. Karasev (bad pass; steal by K. Caldwell-Pope),,87,103
397,4,0:56.0,,A. Baynes misses 2-pt hook shot from 3 ft,87,103
398,4,0:54.0,Defensive rebound by W. Reed,,87,103
399,4,0:49.0,T. Robinson misses 2-pt jump shot from 7 ft,,87,103
400,4,0:48.0,,Defensive rebound by E. İlyasova,87,103
401,4,0:30.0,,A. Baynes misses 2-pt jump shot from 16 ft,87,103
402,4,0:29.0,,Offensive rebound by K. Caldwell-Pope,87,103
403,4,0:05.0,,Turnover by Team (shot clock),87,103
404,4,0:00.0,T. Robinson makes 2-pt layup at rim,,89,103
