,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
388,4,3:45.0,,Defensive rebound by J. Valančiūnas,74,85
389,4,3:32.0,,K. Lowry makes 3-pt jump shot from 28 ft (assist by C. Joseph),74,88
390,4,3:19.0,K. Walker misses 2-pt layup from 3 ft (block by J. Valančiūnas),,74,88
391,4,3:19.0,Offensive rebound by Team,,74,88
392,4,3:19.0,M. Williams enters the game for F. Kaminsky,,74,88
393,4,3:16.0,M. Williams makes 3-pt jump shot from 23 ft (assist by C. Lee),,77,88
394,4,2:53.0,,K. Lowry makes 3-pt jump shot from 23 ft,77,91
395,4,2:41.0,K. Walker makes 3-pt jump shot from 27 ft,,80,91
396,4,2:24.0,,J. Valančiūnas misses 2-pt layup from 2 ft (block by K. Walker),80,91
397,4,2:24.0,Defensive rebound by Team,,80,91
398,4,2:24.0,,Loose ball foul by J. Valančiūnas,80,91
399,4,2:24.0,Official timeout,,80,91
400,4,2:10.0,M. Williams misses 3-pt jump shot from 25 ft,,80,91
401,4,2:09.0,,Defensive rebound by J. Valančiūnas,80,91
402,4,1:47.0,,D. DeRozan misses 2-pt jump shot from 17 ft,80,91
403,4,1:47.0,Defensive rebound by Team,,80,91
404,4,1:39.0,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),,82,91
405,4,1:16.0,,D. DeRozan misses 2-pt jump shot from 18 ft,82,91
406,4,1:16.0,Defensive rebound by J. Lin,,82,91
407,4,1:09.0,M. Williams makes 3-pt jump shot from 25 ft (assist by J. Lin),,85,91
408,4,1:09.0,,Toronto full timeout,85,91
409,4,0:50.0,,Personal foul by J. Lin,85,91
410,4,0:40.0,,D. DeRozan makes 2-pt hook shot from 9 ft,85,93
411,4,0:40.0,Charlotte full timeout,,85,93
412,4,0:40.0,,N. Powell enters the game for J. Valančiūnas,85,93
413,4,0:40.0,,B. Biyombo enters the game for P. Patterson,85,93
414,4,0:37.0,K. Walker makes 2-pt jump shot from 4 ft,,87,93
415,4,0:37.0,Shooting foul by B. Biyombo (drawn by K. Walker),,87,93
416,4,0:37.0,,J. Valančiūnas enters the game for B. Biyombo,87,93
417,4,0:37.0,,P. Patterson enters the game for N. Powell,87,93
418,4,0:37.0,K. Walker makes free throw 1 of 1,,88,93
419,4,0:34.0,,Toronto full timeout,88,93
420,4,0:26.0,,Personal take foul by K. Walker,88,93
421,4,0:26.0,,D. DeRozan makes free throw 1 of 2,88,94
422,4,0:26.0,,D. DeRozan misses free throw 2 of 2,88,94
423,4,0:26.0,Defensive rebound by C. Zeller,,88,94
424,4,0:26.0,Charlotte full timeout,,88,94
425,4,0:26.0,,B. Biyombo enters the game for J. Valančiūnas,88,94
426,4,0:23.0,K. Walker makes 2-pt layup from 3 ft,,90,94
427,4,0:23.0,Shooting block foul by K. Lowry (drawn by K. Walker),,90,94
428,4,0:23.0,,J. Valančiūnas enters the game for B. Biyombo,90,94
429,4,0:23.0,K. Walker misses free throw 1 of 1,,90,94
430,4,0:22.0,,Defensive rebound by P. Patterson,90,94
431,4,0:20.0,,Personal take foul by C. Lee,90,94
432,4,0:20.0,,K. Lowry misses free throw 1 of 2,90,94
433,4,0:20.0,,Offensive rebound by Team,90,94
434,4,0:20.0,,Turnover by K. Lowry (lane violation.),90,94
435,4,0:20.0,,B. Biyombo enters the game for J. Valančiūnas,90,94
436,4,0:12.0,K. Walker misses 3-pt jump shot from 25 ft,,90,94
437,4,0:12.0,,Defensive rebound by Team,90,94
438,4,0:11.0,,J. Valančiūnas enters the game for B. Biyombo,90,94
439,4,0:10.0,,Toronto full timeout,90,94
440,4,0:06.0,,Personal take foul by J. Lin,90,94
441,4,0:06.0,,C. Joseph makes free throw 1 of 2,90,95
442,4,0:06.0,,C. Joseph makes free throw 2 of 2,90,96
443,4,0:06.0,Charlotte full timeout,,90,96
444,4,0:03.0,K. Walker misses 3-pt jump shot from 28 ft,,90,96
445,4,0:02.0,,Defensive rebound by C. Joseph,90,96
