,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
386,4,6:59.0,,Defensive rebound by B. Bogdanović,100,97
387,4,6:46.0,,Personal foul by I. Mahinmi,100,97
388,4,6:46.0,,B. Lopez makes free throw 1 of 2,100,98
389,4,6:46.0,M. Ellis enters the game for T. Lawson,,100,98
390,4,6:46.0,,B. Lopez makes free throw 2 of 2,100,99
391,4,6:29.0,L. Allen misses 2-pt layup from 2 ft,,100,99
392,4,6:28.0,,Defensive rebound by D. Sloan,100,99
393,4,6:19.0,,D. Sloan makes 2-pt jump shot from 13 ft,100,101
394,4,5:58.0,Shooting foul by M. Brown (drawn by L. Allen),,100,101
395,4,5:58.0,L. Allen makes free throw 1 of 2,,101,101
396,4,5:58.0,L. Allen makes free throw 2 of 2,,102,101
397,4,5:42.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,102,104
398,4,5:27.0,Turnover by M. Ellis (bad pass; steal by B. Lopez),,102,104
399,4,5:06.0,,B. Lopez makes 2-pt hook shot from 5 ft,102,106
400,4,4:43.0,M. Ellis misses 2-pt jump shot from 17 ft,,102,106
401,4,4:42.0,,Defensive rebound by D. Sloan,102,106
402,4,4:36.0,,M. Brown misses 2-pt jump shot from 19 ft,102,106
403,4,4:35.0,Defensive rebound by I. Mahinmi,,102,106
404,4,4:26.0,Shooting foul by B. Bogdanović (drawn by I. Mahinmi),,102,106
405,4,4:26.0,I. Mahinmi misses free throw 1 of 2,,102,106
406,4,4:26.0,Offensive rebound by Team,,102,106
407,4,4:26.0,,S. Larkin enters the game for D. Sloan,102,106
408,4,4:26.0,M. Turner enters the game for L. Allen,,102,106
409,4,4:26.0,,S. Karasev enters the game for M. Brown,102,106
410,4,4:26.0,,T. Young enters the game for S. Kilpatrick,102,106
411,4,4:26.0,I. Mahinmi makes free throw 2 of 2,,103,106
412,4,4:10.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,103,106
413,4,4:09.0,,Offensive rebound by B. Lopez,103,106
414,4,4:05.0,,Personal foul by I. Mahinmi,103,106
415,4,4:05.0,,B. Lopez makes free throw 1 of 2,103,107
416,4,4:05.0,J. Hill enters the game for I. Mahinmi,,103,107
417,4,4:05.0,,B. Lopez misses free throw 2 of 2,103,107
418,4,4:04.0,Defensive rebound by J. Hill,,103,107
419,4,3:46.0,P. George makes 2-pt jump shot from 19 ft,,105,107
420,4,3:21.0,,B. Lopez makes 2-pt jump shot from 6 ft (assist by S. Karasev),105,109
421,4,3:04.0,Personal foul by B. Bogdanović,,105,109
422,4,3:04.0,P. George makes free throw 1 of 2,,106,109
423,4,3:04.0,P. George misses free throw 2 of 2,,106,109
424,4,3:03.0,,Defensive rebound by S. Karasev,106,109
425,4,3:02.0,,Turnover by S. Karasev (lost ball; steal by P. George),106,109
426,4,3:00.0,P. George misses 3-pt jump shot from 24 ft,,106,109
427,4,2:58.0,Offensive rebound by Team,,106,109
428,4,2:58.0,Personal foul by S. Karasev,,106,109
429,4,2:58.0,Official timeout,,106,109
430,4,2:58.0,J. Hill makes free throw 1 of 2,,107,109
431,4,2:58.0,J. Hill makes free throw 2 of 2,,108,109
432,4,2:46.0,,B. Lopez makes 2-pt jump shot from 6 ft (assist by S. Larkin),108,111
433,4,2:28.0,M. Turner misses 2-pt jump shot from 18 ft,,108,111
434,4,2:27.0,,Defensive rebound by S. Karasev,108,111
435,4,2:12.0,,Turnover by S. Larkin (bad pass),108,111
436,4,2:00.0,Personal foul by B. Bogdanović,,108,111
437,4,2:00.0,P. George makes free throw 1 of 2,,109,111
438,4,2:00.0,I. Mahinmi enters the game for J. Hill,,109,111
439,4,2:00.0,P. George makes free throw 2 of 2,,110,111
440,4,1:42.0,,B. Lopez makes 2-pt hook shot from 8 ft,110,113
441,4,1:22.0,Turnover by P. George (lost ball; steal by S. Larkin),,110,113
442,4,1:08.0,,Turnover by T. Young (bad pass; steal by I. Mahinmi),110,113
443,4,1:02.0,M. Ellis misses 3-pt jump shot from 24 ft,,110,113
444,4,1:01.0,,Defensive rebound by Team,110,113
445,4,1:01.0,,Brooklyn full timeout,110,113
446,4,0:39.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by B. Lopez),110,116
447,4,0:39.0,Indiana full timeout,,110,116
448,4,0:39.0,,M. Brown enters the game for B. Bogdanović,110,116
449,4,0:26.0,P. George misses 3-pt jump shot from 25 ft,,110,116
450,4,0:25.0,,Defensive rebound by Team,110,116
451,4,0:25.0,,B. Bogdanović enters the game for M. Brown,110,116
452,4,0:25.0,S. Hill enters the game for M. Turner,,110,116
453,4,0:23.0,,Personal take foul by M. Ellis,110,116
454,4,0:23.0,,S. Larkin makes free throw 1 of 2,110,117
455,4,0:23.0,,M. Brown enters the game for B. Bogdanović,110,117
456,4,0:23.0,M. Turner enters the game for S. Hill,,110,117
457,4,0:23.0,,S. Larkin makes free throw 2 of 2,110,118
458,4,0:23.0,Indiana full timeout,,110,118
459,4,0:23.0,C. Miles enters the game for I. Mahinmi,,110,118
460,4,0:23.0,,S. Kilpatrick enters the game for B. Lopez,110,118
461,4,0:21.0,P. George misses 3-pt jump shot from 25 ft,,110,118
462,4,0:20.0,,Defensive rebound by S. Karasev,110,118
463,4,0:18.0,,Personal take foul by M. Turner,110,118
464,4,0:18.0,,S. Karasev makes free throw 1 of 2,110,119
465,4,0:18.0,,S. Karasev makes free throw 2 of 2,110,120
466,4,0:10.0,C. Miles misses 3-pt jump shot from 24 ft,,110,120
467,4,0:09.0,,Defensive rebound by M. Brown,110,120
