,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,LA LAKERS_ACTION,WASHINGTON_SCORE,LA LAKERS_SCORE
399,4,4:19.0,,D. Russell misses 3-pt jump shot from 25 ft,93,77
400,4,4:18.0,Defensive rebound by Team,,93,77
401,4,4:18.0,,Loose ball foul by T. Black,93,77
402,4,4:18.0,M. Gortat makes free throw 1 of 2,,94,77
403,4,4:18.0,M. Gortat makes free throw 2 of 2,,95,77
404,4,4:00.0,,T. Black misses 2-pt jump shot from 6 ft (block by M. Gortat),95,77
405,4,3:58.0,Defensive rebound by B. Beal,,95,77
406,4,3:42.0,N. Hilário misses 2-pt hook shot from 5 ft,,95,77
407,4,3:40.0,,Defensive rebound by J. Randle,95,77
408,4,3:35.0,,J. Randle misses 3-pt jump shot from 24 ft,95,77
409,4,3:32.0,Defensive rebound by O. Porter,,95,77
410,4,3:14.0,J. Wall misses 3-pt jump shot from 26 ft,,95,77
411,4,3:11.0,,Defensive rebound by J. Randle,95,77
412,4,3:05.0,J. Hickson enters the game for N. Hilário,,95,77
413,4,2:54.0,,D. Russell misses 2-pt jump shot from 5 ft (block by M. Gortat),95,77
414,4,2:53.0,,Offensive rebound by J. Randle,95,77
415,4,2:52.0,,J. Randle makes 2-pt layup from 2 ft,95,79
416,4,2:31.0,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),,97,79
417,4,2:16.0,,Shooting foul by J. Wall (drawn by D. Russell),97,79
418,4,2:16.0,,LA Lakers full timeout,97,79
419,4,2:16.0,M. Thornton enters the game for B. Beal,,97,79
420,4,2:16.0,,D. Russell makes free throw 1 of 2,97,80
421,4,2:16.0,,D. Russell makes free throw 2 of 2,97,81
422,4,1:58.0,Turnover by M. Thornton (bad pass; steal by D. Russell),,97,81
423,4,1:52.0,,J. Randle makes 2-pt layup from 2 ft (assist by J. Clarkson),97,83
424,4,1:33.0,J. Hickson makes 2-pt layup from 1 ft,,99,83
425,4,1:26.0,,Turnover by D. Russell (lost ball; steal by J. Hickson),99,83
426,4,1:19.0,M. Thornton misses 3-pt jump shot from 25 ft,,99,83
427,4,1:18.0,,Defensive rebound by T. Black,99,83
428,4,1:07.0,Offensive charge foul by J. Clarkson (drawn by J. Wall),,99,83
429,4,1:07.0,,Turnover by J. Clarkson (offensive foul),99,83
430,4,1:07.0,R. Sessions enters the game for O. Porter,,99,83
431,4,1:07.0,K. Oubre enters the game for M. Gortat,,99,83
432,4,1:07.0,J. Eddie enters the game for J. Wall,,99,83
433,4,0:51.0,Turnover by M. Thornton (bad pass; steal by L. Nance),,99,83
434,4,0:44.0,,J. Randle misses 2-pt layup at rim,99,83
435,4,0:43.0,,Offensive rebound by J. Randle,99,83
436,4,0:42.0,,J. Randle makes 2-pt dunk at rim,99,85
437,4,0:22.0,J. Eddie makes 2-pt jump shot from 17 ft (assist by R. Sessions),,101,85
438,4,0:08.0,,D. Russell makes 3-pt jump shot from 25 ft,101,88
