,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
386,4,4:35.0,P. Mills misses 2-pt jump shot from 10 ft,,86,92
387,4,4:34.0,,Defensive rebound by I. Smith,86,92
388,4,4:12.0,,I. Smith makes 3-pt jump shot from 25 ft (assist by A. Davis),86,95
389,4,3:48.0,K. Leonard makes 2-pt jump shot from 14 ft,,88,95
390,4,3:34.0,,A. Davis makes 2-pt jump shot from 2 ft (assist by E. Gordon),88,97
391,4,3:17.0,Turnover by D. Green (traveling),,88,97
392,4,2:59.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by I. Smith),88,100
393,4,2:59.0,San Antonio full timeout,,88,100
394,4,2:59.0,J. Simmons enters the game for K. Leonard,,88,100
395,4,2:59.0,B. Marjanović enters the game for L. Aldridge,,88,100
396,4,2:59.0,R. McCallum enters the game for D. Green,,88,100
397,4,2:59.0,R. Butler enters the game for T. Parker,,88,100
398,4,2:59.0,K. Anderson enters the game for P. Mills,,88,100
399,4,2:33.0,R. Butler misses 2-pt jump shot from 5 ft,,88,100
400,4,2:30.0,,Defensive rebound by A. Davis,88,100
401,4,2:13.0,,R. Anderson makes 2-pt jump shot from 16 ft (assist by I. Smith),88,102
402,4,1:58.0,B. Marjanović makes 2-pt jump shot from 13 ft,,90,102
403,4,1:36.0,,A. Davis misses 3-pt jump shot from 23 ft,90,102
404,4,1:35.0,Defensive rebound by R. Butler,,90,102
405,4,1:31.0,Offensive foul by B. Marjanović (drawn by R. Anderson),,90,102
406,4,1:31.0,Turnover by B. Marjanović (offensive foul),,90,102
407,4,1:31.0,,T. Douglas enters the game for J. Holiday,90,102
408,4,1:11.0,,A. Davis misses 2-pt layup from 2 ft (block by K. Anderson),90,102
409,4,1:09.0,Defensive rebound by J. Simmons,,90,102
410,4,1:02.0,R. McCallum misses 2-pt layup from 1 ft (block by A. Davis),,90,102
411,4,1:01.0,,Defensive rebound by I. Smith,90,102
412,4,0:38.0,,T. Douglas misses 3-pt jump shot from 25 ft,90,102
413,4,0:37.0,,Offensive rebound by R. Anderson,90,102
414,4,0:36.0,,R. Anderson makes 2-pt layup from 1 ft,90,104
415,4,0:25.0,J. Simmons misses 2-pt dunk at rim,,90,104
416,4,0:23.0,,Defensive rebound by R. Anderson,90,104
417,4,0:02.0,,Turnover by Team (shot clock),90,104
418,4,0:02.0,,A. Ajinça enters the game for A. Davis,90,104
