,QUARTER,TIME_REMAINING,ATLANTA_ACTION,OKLAHOMA CITY_ACTION,ATLANTA_SCORE,OKLAHOMA CITY_SCORE
384,4,4:29.0,P. Millsap misses free throw 2 of 2,,86,95
385,4,4:28.0,,Defensive rebound by S. Adams,86,95
386,4,4:09.0,,Turnover by K. Durant (lost ball; steal by J. Teague),86,95
387,4,3:57.0,Shooting foul by S. Ibaka (drawn by P. Millsap),,86,95
388,4,3:57.0,P. Millsap makes free throw 1 of 2,,87,95
389,4,3:57.0,P. Millsap makes free throw 2 of 2,,88,95
390,4,3:41.0,,K. Durant makes 2-pt jump shot from 11 ft,88,97
391,4,3:24.0,M. Muscala misses 2-pt jump shot from 13 ft,,88,97
392,4,3:23.0,,Defensive rebound by K. Durant,88,97
393,4,3:10.0,,Turnover by S. Ibaka (lost ball; steal by T. Sefolosha),88,97
394,4,3:04.0,J. Teague makes 2-pt jump shot from 5 ft,,90,97
395,4,2:44.0,,R. Westbrook misses 2-pt jump shot from 5 ft,90,97
396,4,2:43.0,Defensive rebound by P. Millsap,,90,97
397,4,2:38.0,Atlanta full timeout,,90,97
398,4,2:38.0,K. Bazemore enters the game for T. Sefolosha,,90,97
399,4,2:38.0,A. Horford enters the game for M. Muscala,,90,97
400,4,2:27.0,K. Bazemore misses 3-pt jump shot from 23 ft,,90,97
401,4,2:26.0,,Defensive rebound by R. Westbrook,90,97
402,4,2:08.0,,S. Ibaka makes 2-pt jump shot from 15 ft,90,99
403,4,1:55.0,K. Korver misses 3-pt jump shot from 25 ft,,90,99
404,4,1:54.0,,Defensive rebound by K. Durant,90,99
405,4,1:40.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),90,101
406,4,1:40.0,Atlanta full timeout,,90,101
407,4,1:40.0,J. Holiday enters the game for P. Millsap,,90,101
408,4,1:40.0,M. Muscala enters the game for A. Horford,,90,101
409,4,1:40.0,D. Schröder enters the game for K. Korver,,90,101
410,4,1:40.0,L. Patterson enters the game for J. Teague,,90,101
411,4,1:27.0,M. Muscala makes 2-pt dunk at rim (assist by D. Schröder),,92,101
412,4,1:14.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by K. Durant),92,104
413,4,1:00.0,J. Holiday misses 3-pt jump shot from 25 ft,,92,104
414,4,0:59.0,,Defensive rebound by K. Durant,92,104
415,4,0:41.0,,Shooting foul by K. Bazemore (drawn by K. Durant),92,104
416,4,0:41.0,,K. Durant makes free throw 1 of 3,92,105
417,4,0:41.0,,K. Durant makes free throw 2 of 3,92,106
418,4,0:41.0,,C. Payne enters the game for R. Westbrook,92,106
419,4,0:41.0,,K. Singler enters the game for S. Ibaka,92,106
420,4,0:41.0,,K. Durant makes free throw 3 of 3,92,107
421,4,0:40.0,Personal take foul by S. Adams (drawn by D. Schröder),,92,107
422,4,0:40.0,D. Schröder makes free throw 1 of 2,,93,107
423,4,0:40.0,,A. Roberson enters the game for K. Durant,93,107
424,4,0:40.0,D. Schröder makes free throw 2 of 2,,94,107
425,4,0:25.0,,D. Waiters misses 3-pt jump shot from 24 ft,94,107
426,4,0:24.0,Defensive rebound by D. Schröder,,94,107
427,4,0:19.0,K. Bazemore misses 2-pt layup from 3 ft,,94,107
428,4,0:19.0,,Defensive rebound by K. Singler,94,107
