,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
382,4,8:32.0,,Offensive foul by E. Mudiay (drawn by M. Speights),101,84
383,4,8:32.0,,Turnover by E. Mudiay (offensive foul),101,84
384,4,8:32.0,,G. Harris enters the game for R. Foye,101,84
385,4,8:32.0,,D. Gallinari enters the game for W. Barton,101,84
386,4,8:31.0,D. Green enters the game for I. Clark,,101,84
387,4,8:16.0,Turnover by S. Livingston (bad pass; steal by G. Harris),,101,84
388,4,8:16.0,,Personal take foul by M. Speights (drawn by G. Harris),101,84
389,4,7:58.0,,D. Gallinari misses 2-pt jump shot from 19 ft,101,84
390,4,7:57.0,Defensive rebound by M. Speights,,101,84
391,4,7:49.0,Turnover by D. Green (bad pass; steal by E. Mudiay),,101,84
392,4,7:41.0,,Personal foul by L. Barbosa (drawn by J. Nelson),101,84
393,4,7:31.0,,E. Mudiay misses 2-pt layup from 1 ft,101,84
394,4,7:30.0,Defensive rebound by D. Green,,101,84
395,4,7:24.0,M. Speights makes 2-pt layup at rim (assist by D. Green),,103,84
396,4,7:06.0,,D. Arthur makes 2-pt jump shot from 14 ft (assist by G. Harris),103,86
397,4,6:47.0,S. Livingston misses 2-pt jump shot from 16 ft,,103,86
398,4,6:46.0,,Defensive rebound by J. Nelson,103,86
399,4,6:35.0,,E. Mudiay misses 2-pt jump shot from 21 ft,103,86
400,4,6:32.0,Defensive rebound by M. Speights,,103,86
401,4,6:15.0,Turnover by S. Livingston (bad pass; steal by D. Arthur),,103,86
402,4,6:15.0,,Personal take foul by A. Iguodala (drawn by G. Harris),103,86
403,4,6:15.0,,G. Harris makes free throw 1 of 2,103,87
404,4,6:15.0,Golden State full timeout,,103,87
405,4,6:15.0,,N. Jokić enters the game for D. Arthur,103,87
406,4,6:15.0,K. Thompson enters the game for A. Iguodala,,103,87
407,4,6:15.0,,G. Harris misses free throw 2 of 2,103,87
408,4,6:13.0,Defensive rebound by M. Speights,,103,87
409,4,5:57.0,M. Speights misses 2-pt jump shot from 17 ft,,103,87
410,4,5:56.0,,Defensive rebound by E. Mudiay,103,87
411,4,5:37.0,,Turnover by G. Harris (offensive foul),103,87
412,4,5:37.0,,Offensive foul by G. Harris (drawn by M. Speights),103,87
413,4,5:37.0,H. Barnes enters the game for M. Speights,,103,87
414,4,5:20.0,K. Thompson misses 2-pt jump shot from 21 ft,,103,87
415,4,5:19.0,,Defensive rebound by N. Jokić,103,87
416,4,5:10.0,,N. Jokić misses 2-pt jump shot from 21 ft,103,87
417,4,5:08.0,Defensive rebound by S. Livingston,,103,87
418,4,5:02.0,L. Barbosa makes 3-pt jump shot from 23 ft (assist by K. Thompson),,106,87
419,4,4:48.0,,J. Nelson misses 2-pt jump shot from 19 ft,106,87
420,4,4:48.0,Defensive rebound by S. Livingston,,106,87
421,4,4:45.0,D. Green makes 2-pt layup from 1 ft (assist by S. Livingston),,108,87
422,4,4:45.0,,Denver full timeout,108,87
423,4,4:43.0,,W. Barton enters the game for E. Mudiay,108,87
424,4,4:27.0,,D. Gallinari misses 2-pt layup from 1 ft (block by D. Green),108,87
425,4,4:24.0,Defensive rebound by S. Livingston,,108,87
426,4,4:06.0,H. Barnes misses 2-pt layup from 1 ft,,108,87
427,4,4:05.0,,Defensive rebound by N. Jokić,108,87
428,4,3:56.0,,D. Gallinari misses 2-pt layup from 3 ft (block by K. Thompson),108,87
429,4,3:53.0,,Offensive rebound by D. Gallinari,108,87
430,4,3:49.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by D. Gallinari),108,90
431,4,3:26.0,D. Green misses 3-pt jump shot from 25 ft,,108,90
432,4,3:24.0,,Defensive rebound by W. Barton,108,90
433,4,3:11.0,,N. Jokić makes 2-pt layup from 2 ft (assist by D. Gallinari),108,92
434,4,2:48.0,L. Barbosa makes 2-pt jump shot from 20 ft,,110,92
435,4,2:30.0,,D. Gallinari makes 2-pt jump shot from 2 ft (assist by G. Harris),110,94
436,4,2:30.0,,Shooting foul by H. Barnes (drawn by D. Gallinari),110,94
437,4,2:30.0,Official timeout,,110,94
438,4,2:30.0,A. Iguodala enters the game for S. Livingston,,110,94
439,4,2:30.0,I. Clark enters the game for L. Barbosa,,110,94
440,4,2:30.0,,D. Gallinari makes free throw 1 of 1,110,95
441,4,2:19.0,D. Green makes 2-pt dunk at rim (assist by K. Thompson),,112,95
442,4,2:19.0,Technical foul by D. Green,,112,95
443,4,2:19.0,,D. Gallinari makes technical free throw,112,96
444,4,2:10.0,,Personal foul by D. Green (drawn by N. Jokić),112,96
445,4,2:10.0,,N. Jokić makes free throw 1 of 2,112,97
446,4,2:10.0,,K. Papanikolaou enters the game for D. Gallinari,112,97
447,4,2:10.0,,N. Jokić makes free throw 2 of 2,112,98
448,4,1:53.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by K. Thompson),,115,98
449,4,1:45.0,,G. Harris makes 2-pt layup at rim (assist by J. Nelson),115,100
450,4,1:30.0,Turnover by D. Green (lost ball; steal by N. Jokić),,115,100
451,4,1:25.0,,N. Jokić makes 2-pt layup from 2 ft (assist by W. Barton),115,102
452,4,1:25.0,,Shooting foul by I. Clark (drawn by N. Jokić),115,102
453,4,1:25.0,J. McAdoo enters the game for D. Green,,115,102
454,4,1:25.0,,N. Jokić makes free throw 1 of 1,115,103
455,4,1:09.0,A. Iguodala misses 3-pt jump shot from 23 ft,,115,103
456,4,1:09.0,Offensive rebound by J. McAdoo,,115,103
457,4,1:03.0,Turnover by H. Barnes (bad pass; steal by K. Papanikolaou),,115,103
458,4,0:57.0,,W. Barton makes 2-pt layup from 2 ft,115,105
459,4,0:36.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by I. Clark),,118,105
460,4,0:23.0,,J. Nelson misses 3-pt jump shot from 24 ft,118,105
461,4,0:22.0,Defensive rebound by K. Thompson,,118,105
