,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW ORLEANS_ACTION,INDIANA_SCORE,NEW ORLEANS_SCORE
387,4,5:18.0,,New Orleans full timeout,80,82
388,4,5:18.0,,T. Evans enters the game for N. Cole,80,82
389,4,5:18.0,,A. Ajinça enters the game for D. Cunningham,80,82
390,4,5:18.0,I. Mahinmi enters the game for J. Hill,,80,82
391,4,5:18.0,P. George enters the game for R. Stuckey,,80,82
392,4,5:18.0,M. Ellis enters the game for G. Hill,,80,82
393,4,5:18.0,G. Robinson makes free throw 1 of 2,,81,82
394,4,5:18.0,G. Robinson misses free throw 2 of 2,,81,82
395,4,5:16.0,,Defensive rebound by A. Ajinça,81,82
396,4,5:02.0,,E. Gordon misses 2-pt jump shot from 3 ft (block by I. Mahinmi),81,82
397,4,5:00.0,Defensive rebound by I. Mahinmi,,81,82
398,4,4:46.0,I. Mahinmi makes 2-pt hook shot from 3 ft (assist by M. Ellis),,83,82
399,4,4:46.0,Shooting foul by R. Anderson (drawn by I. Mahinmi),,83,82
400,4,4:46.0,I. Mahinmi makes free throw 1 of 1,,84,82
401,4,4:31.0,,Turnover by T. Evans (bad pass),84,82
402,4,4:11.0,Shooting foul by A. Ajinça (drawn by I. Mahinmi),,84,82
403,4,4:11.0,I. Mahinmi misses free throw 1 of 2,,84,82
404,4,4:11.0,Offensive rebound by Team,,84,82
405,4,4:11.0,I. Mahinmi makes free throw 2 of 2,,85,82
406,4,3:58.0,,T. Evans misses 2-pt layup from 2 ft (block by I. Mahinmi),85,82
407,4,3:57.0,Defensive rebound by G. Robinson,,85,82
408,4,3:48.0,G. Robinson misses 2-pt jump shot from 5 ft (block by R. Anderson),,85,82
409,4,3:47.0,,Defensive rebound by A. Ajinça,85,82
410,4,3:30.0,,R. Anderson misses 3-pt jump shot from 25 ft,85,82
411,4,3:28.0,Defensive rebound by M. Ellis,,85,82
412,4,3:17.0,C. Miles misses 3-pt jump shot from 24 ft,,85,82
413,4,3:17.0,,Defensive rebound by A. Ajinça,85,82
414,4,3:09.0,,Turnover by E. Gordon (traveling),85,82
415,4,3:09.0,Indiana full timeout,,85,82
416,4,3:09.0,G. Hill enters the game for G. Robinson,,85,82
417,4,2:45.0,M. Ellis makes 2-pt jump shot from 14 ft,,87,82
418,4,2:23.0,,N. Cole enters the game for E. Gordon,87,82
419,4,2:17.0,,Shooting foul by G. Hill (drawn by J. Holiday),87,82
420,4,2:17.0,,J. Holiday makes free throw 1 of 2,87,83
421,4,2:17.0,,J. Holiday makes free throw 2 of 2,87,84
422,4,2:03.0,M. Ellis misses 2-pt jump shot from 16 ft,,87,84
423,4,2:02.0,Offensive rebound by I. Mahinmi,,87,84
424,4,1:46.0,C. Miles makes 2-pt hook shot from 7 ft,,89,84
425,4,1:38.0,,A. Ajinça makes 2-pt layup from 2 ft (assist by J. Holiday),89,86
426,4,1:23.0,Turnover by M. Ellis (lost ball; steal by N. Cole),,89,86
427,4,1:14.0,,Turnover by J. Holiday (lost ball),89,86
428,4,0:55.0,Turnover by M. Ellis (lost ball; steal by A. Ajinça),,89,86
429,4,0:51.0,,New Orleans full timeout,89,86
430,4,0:51.0,,E. Gordon enters the game for N. Cole,89,86
431,4,0:42.0,,J. Holiday misses 3-pt jump shot from 25 ft,89,86
432,4,0:40.0,Defensive rebound by C. Miles,,89,86
433,4,0:21.0,M. Ellis misses 2-pt jump shot from 21 ft,,89,86
434,4,0:20.0,Offensive rebound by G. Hill,,89,86
435,4,0:20.0,G. Hill misses 2-pt layup from 1 ft,,89,86
436,4,0:19.0,,Defensive rebound by T. Evans,89,86
437,4,0:11.0,,E. Gordon misses 3-pt jump shot from 24 ft (block by M. Ellis),89,86
438,4,0:10.0,Defensive rebound by P. George,,89,86
439,4,0:06.0,Personal take foul by R. Anderson (drawn by P. George),,89,86
440,4,0:06.0,P. George makes free throw 1 of 2,,90,86
441,4,0:06.0,P. George makes free throw 2 of 2,,91,86
442,4,0:06.0,,New Orleans full timeout,91,86
443,4,0:04.0,,A. Ajinça misses 3-pt jump shot from 26 ft,91,86
444,4,0:03.0,Defensive rebound by M. Ellis,,91,86
