,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW ORLEANS_ACTION,ATLANTA_SCORE,NEW ORLEANS_SCORE
381,4,5:23.0,A. Horford makes 2-pt jump shot from 19 ft (assist by J. Teague),,106,101
382,4,4:56.0,,A. Davis misses 2-pt jump shot from 16 ft,106,101
383,4,4:56.0,,Offensive rebound by R. Anderson,106,101
384,4,4:51.0,,E. Gordon makes 2-pt layup from 1 ft (assist by R. Anderson),106,103
385,4,4:51.0,,Shooting foul by P. Millsap (drawn by E. Gordon),106,103
386,4,4:51.0,K. Korver enters the game for J. Holiday,,106,103
387,4,4:51.0,,E. Gordon makes free throw 1 of 1,106,104
388,4,4:31.0,K. Bazemore misses 2-pt layup from 1 ft,,106,104
389,4,4:30.0,,Defensive rebound by A. Davis,106,104
390,4,4:25.0,,E. Gordon misses 3-pt jump shot from 23 ft,106,104
391,4,4:24.0,,Offensive rebound by R. Anderson,106,104
392,4,4:24.0,,R. Anderson makes 2-pt dunk at rim,106,106
393,4,4:00.0,J. Teague misses 3-pt jump shot from 24 ft,,106,106
394,4,4:00.0,Offensive rebound by A. Horford,,106,106
395,4,3:56.0,A. Horford makes 2-pt layup from 2 ft,,108,106
396,4,3:37.0,,R. Anderson misses 3-pt jump shot from 25 ft (block by P. Millsap),108,106
397,4,3:37.0,,Offensive rebound by A. Davis,108,106
398,4,3:37.0,,Personal foul by A. Horford (drawn by A. Davis),108,106
399,4,3:37.0,,A. Davis makes free throw 1 of 2,108,107
400,4,3:37.0,,A. Davis makes free throw 2 of 2,108,108
401,4,3:26.0,K. Korver makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,111,108
402,4,3:08.0,,Turnover by J. Holiday (bad pass; steal by K. Korver),111,108
403,4,3:03.0,J. Teague makes 2-pt layup from 1 ft,,113,108
404,4,2:54.0,,New Orleans full timeout,113,108
405,4,2:39.0,,I. Smith misses 3-pt jump shot from 24 ft,113,108
406,4,2:39.0,Defensive rebound by K. Korver,,113,108
407,4,2:22.0,J. Teague misses 2-pt layup from 2 ft (block by E. Gordon),,113,108
408,4,2:22.0,Offensive rebound by J. Teague,,113,108
409,4,2:22.0,Shooting foul by A. Davis (drawn by J. Teague),,113,108
410,4,2:22.0,J. Teague makes free throw 1 of 2,,114,108
411,4,2:22.0,J. Teague makes free throw 2 of 2,,115,108
412,4,2:03.0,,A. Davis misses 2-pt jump shot from 8 ft,115,108
413,4,2:02.0,Defensive rebound by P. Millsap,,115,108
414,4,1:44.0,Turnover by J. Teague (bad pass),,115,108
415,4,1:44.0,,New Orleans full timeout,115,108
416,4,1:34.0,,I. Smith makes 2-pt layup from 2 ft,115,110
417,4,1:15.0,Shooting foul by E. Gordon (drawn by P. Millsap),,115,110
418,4,1:15.0,P. Millsap makes free throw 1 of 2,,116,110
419,4,1:15.0,P. Millsap makes free throw 2 of 2,,117,110
420,4,1:08.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Anderson),117,113
421,4,0:51.0,J. Teague misses 2-pt layup from 1 ft (block by R. Anderson),,117,113
422,4,0:51.0,,Defensive rebound by Team,117,113
423,4,0:51.0,,L. Babbitt enters the game for I. Smith,117,113
424,4,0:36.0,,E. Gordon misses 3-pt jump shot from 27 ft,117,113
425,4,0:35.0,Defensive rebound by A. Horford,,117,113
426,4,0:29.0,Personal take foul by L. Babbitt (drawn by J. Teague),,117,113
427,4,0:29.0,J. Teague makes free throw 1 of 2,,118,113
428,4,0:29.0,J. Teague makes free throw 2 of 2,,119,113
429,4,0:29.0,,New Orleans full timeout,119,113
430,4,0:29.0,,Turnover by L. Babbitt (bad pass; steal by P. Millsap),119,113
431,4,0:28.0,Personal take foul by R. Anderson (drawn by P. Millsap),,119,113
432,4,0:28.0,P. Millsap misses free throw 1 of 2,,119,113
433,4,0:28.0,Offensive rebound by Team,,119,113
434,4,0:28.0,J. Holiday enters the game for K. Korver,,119,113
435,4,0:28.0,P. Millsap makes free throw 2 of 2,,120,113
436,4,0:22.0,,L. Babbitt makes 2-pt dunk at rim,120,115
437,4,0:22.0,Personal take foul by L. Babbitt (drawn by J. Teague),,120,115
438,4,0:22.0,J. Teague makes free throw 1 of 2,,121,115
439,4,0:22.0,M. Scott enters the game for P. Millsap,,121,115
440,4,0:22.0,L. Patterson enters the game for A. Horford,,121,115
441,4,0:22.0,J. Teague misses free throw 2 of 2,,121,115
442,4,0:21.0,,Defensive rebound by R. Anderson,121,115
443,4,0:16.0,,Turnover by J. Holiday (bad pass; steal by K. Bazemore),121,115
