,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
384,4,5:31.0,R. Covington makes 2-pt layup from 1 ft,,105,117
385,4,5:14.0,,N. Vučević makes 2-pt layup at rim,105,119
386,4,5:01.0,Shooting foul by N. Vučević (drawn by I. Canaan),,105,119
387,4,5:01.0,I. Canaan makes free throw 1 of 2,,106,119
388,4,5:01.0,I. Canaan makes free throw 2 of 2,,107,119
389,4,4:49.0,,V. Oladipo misses 3-pt jump shot from 23 ft,107,119
390,4,4:49.0,Defensive rebound by J. Okafor,,107,119
391,4,4:39.0,I. Smith misses 2-pt layup from 1 ft,,107,119
392,4,4:37.0,Offensive rebound by Team,,107,119
393,4,4:32.0,Offensive foul by J. Okafor (drawn by N. Vučević),,107,119
394,4,4:32.0,Turnover by J. Okafor (offensive foul),,107,119
395,4,4:12.0,,N. Vučević misses 2-pt jump shot from 13 ft,107,119
396,4,4:12.0,Defensive rebound by J. Grant,,107,119
397,4,4:05.0,R. Covington makes 3-pt jump shot from 26 ft (assist by I. Smith),,110,119
398,4,3:52.0,,Turnover by E. Payton (lost ball; steal by J. Grant),110,119
399,4,3:46.0,Personal foul by N. Vučević (drawn by J. Okafor),,110,119
400,4,3:46.0,,J. Smith enters the game for N. Vučević,110,119
401,4,3:46.0,J. Okafor misses free throw 1 of 2,,110,119
402,4,3:46.0,Offensive rebound by Team,,110,119
403,4,3:46.0,J. Okafor makes free throw 2 of 2,,111,119
404,4,3:31.0,,J. Smith misses 2-pt jump shot from 19 ft,111,119
405,4,3:31.0,Defensive rebound by R. Covington,,111,119
406,4,3:26.0,Turnover by I. Smith (lost ball; steal by A. Gordon),,111,119
407,4,3:06.0,,E. Payton misses 2-pt jump shot from 18 ft,111,119
408,4,3:06.0,,Offensive rebound by J. Smith,111,119
409,4,3:01.0,,Personal foul by I. Canaan (drawn by E. Payton),111,119
410,4,3:01.0,,E. Payton makes free throw 1 of 2,111,120
411,4,3:01.0,,E. Payton makes free throw 2 of 2,111,121
412,4,2:50.0,I. Canaan misses 2-pt jump shot from 19 ft,,111,121
413,4,2:48.0,,Defensive rebound by E. Payton,111,121
414,4,2:39.0,,E. Payton makes 2-pt jump shot from 3 ft,111,123
415,4,2:39.0,Philadelphia full timeout,,111,123
416,4,2:22.0,Shooting foul by M. Hezonja (drawn by R. Covington),,111,123
417,4,2:22.0,R. Covington makes free throw 1 of 2,,112,123
418,4,2:22.0,T. McConnell enters the game for J. Okafor,,112,123
419,4,2:22.0,R. Covington makes free throw 2 of 2,,113,123
420,4,1:57.0,,E. Payton misses 2-pt jump shot from 15 ft,113,123
421,4,1:56.0,Defensive rebound by J. Grant,,113,123
422,4,1:47.0,J. Grant makes 2-pt layup from 1 ft (assist by T. McConnell),,115,123
423,4,1:36.0,,E. Payton makes 2-pt layup from 2 ft,115,125
424,4,1:15.0,Shooting foul by M. Hezonja (drawn by J. Grant),,115,125
425,4,1:15.0,J. Grant makes free throw 1 of 2,,116,125
426,4,1:15.0,J. Grant misses free throw 2 of 2,,116,125
427,4,1:14.0,,Defensive rebound by J. Smith,116,125
428,4,0:57.0,,Personal foul by R. Covington (drawn by E. Payton),116,125
429,4,0:57.0,,E. Payton misses free throw 1 of 2,116,125
430,4,0:57.0,,Offensive rebound by Team,116,125
431,4,0:57.0,,E. Payton makes free throw 2 of 2,116,126
432,4,0:48.0,I. Smith misses 3-pt jump shot from 24 ft (block by A. Gordon),,116,126
433,4,0:47.0,,Defensive rebound by E. Payton,116,126
434,4,0:37.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),116,128
435,4,0:37.0,Philadelphia full timeout,,116,128
436,4,0:30.0,R. Covington misses 3-pt jump shot from 28 ft,,116,128
437,4,0:30.0,,Defensive rebound by J. Smith,116,128
438,4,0:21.0,,Personal foul by I. Smith (drawn by J. Smith),116,128
439,4,0:21.0,,J. Smith makes free throw 1 of 2,116,129
440,4,0:21.0,,J. Smith makes free throw 2 of 2,116,130
441,4,0:12.0,I. Canaan misses 3-pt jump shot from 25 ft,,116,130
442,4,0:11.0,,Defensive rebound by Team,116,130
