,QUARTER,TIME_REMAINING,DALLAS_ACTION,MINNESOTA_ACTION,DALLAS_SCORE,MINNESOTA_SCORE
392,4,3:08.0,Offensive rebound by Z. Pachulia,,86,74
393,4,2:55.0,,Offensive charge foul by Z. Pachulia (drawn by T. Jones),86,74
394,4,2:55.0,Turnover by Z. Pachulia (offensive foul),,86,74
395,4,2:33.0,,A. Wiggins makes 2-pt layup at rim,86,76
396,4,2:15.0,J. Barea misses 2-pt jump shot from 12 ft,,86,76
397,4,2:14.0,,Defensive rebound by A. Payne,86,76
398,4,1:51.0,,K. Towns misses 3-pt jump shot from 24 ft,86,76
399,4,1:50.0,Defensive rebound by Z. Pachulia,,86,76
400,4,1:29.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,86,76
401,4,1:28.0,,Defensive rebound by K. Towns,86,76
402,4,1:21.0,,A. Wiggins makes 2-pt layup from 1 ft,86,78
403,4,1:01.0,J. Barea misses 2-pt jump shot from 3 ft (block by K. Towns),,86,78
404,4,1:00.0,Offensive rebound by Z. Pachulia,,86,78
405,4,1:00.0,Z. Pachulia misses 2-pt layup at rim (block by A. Payne),,86,78
406,4,0:59.0,Offensive rebound by Team,,86,78
407,4,0:42.0,J. Barea makes 2-pt jump shot from 12 ft,,88,78
408,4,0:30.0,,Z. LaVine misses 3-pt jump shot from 25 ft,88,78
409,4,0:29.0,Defensive rebound by J. Barea,,88,78
410,4,0:05.0,Turnover by Team (shot clock),,88,78
411,4,0:05.0,J. Anderson enters the game for D. Harris,,88,78
412,4,0:01.0,,A. Wiggins misses 3-pt jump shot from 26 ft,88,78
413,4,0:00.0,Defensive rebound by D. Nowitzki,,88,78
